train_loss,step,epoch,val_loss,val_qa_bert_score,val_qa_answer_f1,val_qa_sas,val_qa_em,test_loss
2.0539700984954834,9,0,,,,,,
0.7689242959022522,19,0,,,,,,
0.2799132168292999,29,0,,,,,,
0.8483743667602539,39,0,,,,,,
0.4883877635002136,49,0,,,,,,
0.3263084888458252,59,0,,,,,,
0.5229105949401855,69,0,,,,,,
0.32855814695358276,79,0,,,,,,
0.5715007781982422,89,0,,,,,,
0.6028497219085693,99,0,,,,,,
,102,0,0.1731690913438797,0.8211616277694702,0.4195012152194977,0.46004000306129456,0.2586206793785095,
0.6938546299934387,109,1,,,,,,
0.40286558866500854,119,1,,,,,,
0.5298551321029663,129,1,,,,,,
0.7132102251052856,139,1,,,,,,
0.6439360976219177,149,1,,,,,,
0.48207440972328186,159,1,,,,,,
0.9269492626190186,169,1,,,,,,
0.15912911295890808,179,1,,,,,,
0.38232073187828064,189,1,,,,,,
0.372917503118515,199,1,,,,,,
,205,1,0.15311555564403534,0.8594772219657898,0.5337346792221069,0.5697094202041626,0.36206895112991333,
0.5302673578262329,209,2,,,,,,
0.2570572793483734,219,2,,,,,,
0.13975799083709717,229,2,,,,,,
0.5464140176773071,239,2,,,,,,
0.21842624247074127,249,2,,,,,,
0.204454243183136,259,2,,,,,,
0.333729088306427,269,2,,,,,,
0.1168462261557579,279,2,,,,,,
0.27502545714378357,289,2,,,,,,
0.31692934036254883,299,2,,,,,,
,308,2,0.1516643762588501,0.8669524788856506,0.5508313179016113,0.588712751865387,0.36206895112991333,
0.2652648389339447,309,3,,,,,,
0.3765914738178253,319,3,,,,,,
0.5558800101280212,329,3,,,,,,
0.11389242112636566,339,3,,,,,,
0.06682092696428299,349,3,,,,,,
0.16502338647842407,359,3,,,,,,
0.033976130187511444,369,3,,,,,,
0.05807413533329964,379,3,,,,,,
0.17061513662338257,389,3,,,,,,
0.10378814488649368,399,3,,,,,,
0.03370053693652153,409,3,,,,,,
,411,3,0.15616093575954437,0.8661127686500549,0.549037516117096,0.589774489402771,0.3735632300376892,
0.1703331023454666,419,4,,,,,,
0.051171477884054184,429,4,,,,,,
0.15907536447048187,439,4,,,,,,
0.05470404028892517,449,4,,,,,,
0.19322532415390015,459,4,,,,,,
0.058906301856040955,469,4,,,,,,
0.11502791196107864,479,4,,,,,,
0.13899724185466766,489,4,,,,,,
0.13943427801132202,499,4,,,,,,
0.035386823117733,509,4,,,,,,
,514,4,0.16807891428470612,0.8685467839241028,0.553279459476471,0.5948696136474609,0.37931033968925476,
,515,5,,,,,,0.16807891428470612
