train_loss,epoch,step,val_qa_answer_f1,val_qa_em,val_qa_bert_score,val_loss,val_qa_sas,test_loss
0.10097318887710571,0,9,,,,,,
0.06927967816591263,0,19,,,,,,
0.04111968353390694,0,29,,,,,,
0.045992687344551086,0,39,,,,,,
0.0648631602525711,0,49,,,,,,
0.0318995863199234,0,59,,,,,,
0.04430658370256424,0,69,,,,,,
0.034011393785476685,0,79,,,,,,
0.03126847743988037,0,89,,,,,,
0.04421958327293396,0,99,,,,,,
0.01978875696659088,0,109,,,,,,
0.04757402464747429,0,119,,,,,,
0.041890379041433334,0,129,,,,,,
0.027520762756466866,0,139,,,,,,
0.046502113342285156,0,149,,,,,,
0.032133299857378006,0,159,,,,,,
0.047519903630018234,0,169,,,,,,
0.027653859928250313,0,179,,,,,,
0.028091905638575554,0,189,,,,,,
0.040091682225465775,0,199,,,,,,
0.049514878541231155,0,209,,,,,,
0.03747594729065895,0,219,,,,,,
0.04183898866176605,0,229,,,,,,
0.03181582689285278,0,239,,,,,,
0.03054593689739704,0,249,,,,,,
0.029151655733585358,0,259,,,,,,
0.0321614108979702,0,269,,,,,,
0.04483863711357117,0,279,,,,,,
0.033153191208839417,0,289,,,,,,
0.018016042187809944,0,299,,,,,,
0.015206234529614449,0,309,,,,,,
0.033350735902786255,0,319,,,,,,
0.06157916784286499,0,329,,,,,,
0.05750976875424385,0,339,,,,,,
0.05915066599845886,0,349,,,,,,
0.0249215979129076,0,359,,,,,,
0.03401491045951843,0,369,,,,,,
0.02696169540286064,0,379,,,,,,
0.020590826869010925,0,389,,,,,,
0.03859148547053337,0,399,,,,,,
0.05891324579715729,0,409,,,,,,
0.037239376455545425,0,419,,,,,,
0.031347863376140594,0,429,,,,,,
0.03368321806192398,0,439,,,,,,
0.023019026964902878,0,449,,,,,,
0.021394481882452965,0,459,,,,,,
0.037751566618680954,0,469,,,,,,
0.04501882940530777,0,479,,,,,,
0.03722527623176575,0,489,,,,,,
0.07331230491399765,0,499,,,,,,
0.04167104512453079,0,509,,,,,,
0.04355946183204651,0,519,,,,,,
0.028570059686899185,0,529,,,,,,
0.04363527521491051,0,539,,,,,,
0.03130728751420975,0,549,,,,,,
0.039778098464012146,0,559,,,,,,
0.03311489149928093,0,569,,,,,,
0.02687455527484417,0,579,,,,,,
0.027187036350369453,0,589,,,,,,
0.05053884536027908,0,599,,,,,,
0.021328136324882507,0,609,,,,,,
0.03627515211701393,0,619,,,,,,
0.04220451042056084,0,629,,,,,,
0.01951097510755062,0,639,,,,,,
,0,641,0.31144046783447266,0.23779192566871643,0.8422300815582275,0.11076786369085312,0.38369452953338623,
0.02155395783483982,1,649,,,,,,
0.05144751816987991,1,659,,,,,,
0.030937938019633293,1,669,,,,,,
0.04186727851629257,1,679,,,,,,
0.03781210258603096,1,689,,,,,,
0.030825160443782806,1,699,,,,,,
0.03109612688422203,1,709,,,,,,
0.04354022815823555,1,719,,,,,,
0.029340622946619987,1,729,,,,,,
0.01633012853562832,1,739,,,,,,
0.0266276728361845,1,749,,,,,,
0.02462868019938469,1,759,,,,,,
0.07315430045127869,1,769,,,,,,
0.03500122204422951,1,779,,,,,,
0.03869592770934105,1,789,,,,,,
0.036023300141096115,1,799,,,,,,
0.031125210225582123,1,809,,,,,,
0.032772231847047806,1,819,,,,,,
0.03960195183753967,1,829,,,,,,
0.04377502575516701,1,839,,,,,,
0.04736028239130974,1,849,,,,,,
0.03321564942598343,1,859,,,,,,
0.048105575144290924,1,869,,,,,,
0.02706475555896759,1,879,,,,,,
0.037581831216812134,1,889,,,,,,
0.02160019613802433,1,899,,,,,,
0.03099682368338108,1,909,,,,,,
0.029365237802267075,1,919,,,,,,
0.028276929631829262,1,929,,,,,,
0.054769497364759445,1,939,,,,,,
0.04303837567567825,1,949,,,,,,
0.04110315814614296,1,959,,,,,,
0.040525153279304504,1,969,,,,,,
0.05546139180660248,1,979,,,,,,
0.02966049127280712,1,989,,,,,,
0.018892664462327957,1,999,,,,,,
0.02044885791838169,1,1009,,,,,,
0.043514613062143326,1,1019,,,,,,
0.046854496002197266,1,1029,,,,,,
0.03971166908740997,1,1039,,,,,,
0.04547252878546715,1,1049,,,,,,
0.037704307585954666,1,1059,,,,,,
0.048716891556978226,1,1069,,,,,,
0.05500347912311554,1,1079,,,,,,
0.036763016134500504,1,1089,,,,,,
0.034300852566957474,1,1099,,,,,,
0.042552389204502106,1,1109,,,,,,
0.08512584865093231,1,1119,,,,,,
0.035702697932720184,1,1129,,,,,,
0.026634830981492996,1,1139,,,,,,
0.03465420380234718,1,1149,,,,,,
0.024198202416300774,1,1159,,,,,,
0.027674753218889236,1,1169,,,,,,
0.04581010341644287,1,1179,,,,,,
0.03871023654937744,1,1189,,,,,,
0.033077798783779144,1,1199,,,,,,
0.019949205219745636,1,1209,,,,,,
0.03669389709830284,1,1219,,,,,,
0.03143935650587082,1,1229,,,,,,
0.03483797237277031,1,1239,,,,,,
0.029220320284366608,1,1249,,,,,,
0.05634176358580589,1,1259,,,,,,
0.036846719682216644,1,1269,,,,,,
0.03621446713805199,1,1279,,,,,,
,1,1283,0.31525135040283203,0.23991507291793823,0.8435469269752502,0.0933469831943512,0.38688942790031433,
0.02790016680955887,2,1289,,,,,,
0.04232669249176979,2,1299,,,,,,
0.0367792584002018,2,1309,,,,,,
0.06604312360286713,2,1319,,,,,,
0.025900650769472122,2,1329,,,,,,
0.02402125671505928,2,1339,,,,,,
0.04965846613049507,2,1349,,,,,,
0.02266872301697731,2,1359,,,,,,
0.016282061114907265,2,1369,,,,,,
0.03613954409956932,2,1379,,,,,,
0.0732007697224617,2,1389,,,,,,
0.028819702565670013,2,1399,,,,,,
0.034060537815093994,2,1409,,,,,,
0.039242446422576904,2,1419,,,,,,
0.024767547845840454,2,1429,,,,,,
0.03363889083266258,2,1439,,,,,,
0.020533623173832893,2,1449,,,,,,
0.023288544267416,2,1459,,,,,,
0.04691940173506737,2,1469,,,,,,
0.027059907093644142,2,1479,,,,,,
0.0212703850120306,2,1489,,,,,,
0.021076081320643425,2,1499,,,,,,
0.04687708988785744,2,1509,,,,,,
0.018256230279803276,2,1519,,,,,,
0.023734280839562416,2,1529,,,,,,
0.02542438916862011,2,1539,,,,,,
0.02758367732167244,2,1549,,,,,,
0.0277923122048378,2,1559,,,,,,
0.03328321501612663,2,1569,,,,,,
0.04530888423323631,2,1579,,,,,,
0.02634962648153305,2,1589,,,,,,
0.03502604365348816,2,1599,,,,,,
0.024620123207569122,2,1609,,,,,,
0.016016913577914238,2,1619,,,,,,
0.02593323588371277,2,1629,,,,,,
0.028202101588249207,2,1639,,,,,,
0.025397727265954018,2,1649,,,,,,
0.013560180552303791,2,1659,,,,,,
0.044841915369033813,2,1669,,,,,,
0.037956275045871735,2,1679,,,,,,
0.024881472811102867,2,1689,,,,,,
0.027925606817007065,2,1699,,,,,,
0.018794214352965355,2,1709,,,,,,
0.02354547195136547,2,1719,,,,,,
0.01857665739953518,2,1729,,,,,,
0.040377937257289886,2,1739,,,,,,
0.03197769820690155,2,1749,,,,,,
0.02271445281803608,2,1759,,,,,,
0.019847040995955467,2,1769,,,,,,
0.03328932449221611,2,1779,,,,,,
0.019799262285232544,2,1789,,,,,,
0.02599153108894825,2,1799,,,,,,
0.01987954042851925,2,1809,,,,,,
0.028524555265903473,2,1819,,,,,,
0.023491065949201584,2,1829,,,,,,
0.021460680291056633,2,1839,,,,,,
0.016829773783683777,2,1849,,,,,,
0.03719818964600563,2,1859,,,,,,
0.01955588348209858,2,1869,,,,,,
0.014084570109844208,2,1879,,,,,,
0.029523367062211037,2,1889,,,,,,
0.03320049121975899,2,1899,,,,,,
0.02294045500457287,2,1909,,,,,,
0.03750266507267952,2,1919,,,,,,
,2,1925,0.3607785105705261,0.2908704876899719,0.8539850115776062,0.09224797785282135,0.42607489228248596,
0.056556541472673416,3,1929,,,,,,
0.019598694518208504,3,1939,,,,,,
0.020585481077432632,3,1949,,,,,,
0.014823258854448795,3,1959,,,,,,
0.030907128006219864,3,1969,,,,,,
0.021336844190955162,3,1979,,,,,,
0.021615421399474144,3,1989,,,,,,
0.03153900057077408,3,1999,,,,,,
0.016670335084199905,3,2009,,,,,,
0.023636845871806145,3,2019,,,,,,
0.028377588838338852,3,2029,,,,,,
0.01762869767844677,3,2039,,,,,,
0.03410964086651802,3,2049,,,,,,
0.03456783667206764,3,2059,,,,,,
0.03005402535200119,3,2069,,,,,,
0.035609468817710876,3,2079,,,,,,
0.018613362684845924,3,2089,,,,,,
0.030712371692061424,3,2099,,,,,,
0.0267645251005888,3,2109,,,,,,
0.01512127835303545,3,2119,,,,,,
0.015327482484281063,3,2129,,,,,,
0.014464188367128372,3,2139,,,,,,
0.03400260955095291,3,2149,,,,,,
0.015164480544626713,3,2159,,,,,,
0.014817636460065842,3,2169,,,,,,
