epoch,train_loss,step,val_qa_bert_score,val_qa_em,val_qa_answer_f1,val_qa_sas,val_loss,test_loss
0,0.5049495100975037,9,,,,,,
0,0.24611254036426544,19,,,,,,
0,0.3086731433868408,29,,,,,,
0,0.216006338596344,39,,,,,,
0,0.28919410705566406,49,,,,,,
0,0.2939032316207886,59,,,,,,
0,0.6546065211296082,69,,,,,,
0,0.18832559883594513,79,,,,,,
0,0.10503718256950378,89,,,,,,
0,0.7276031970977783,99,,,,,,
0,0.19159311056137085,109,,,,,,
0,0.44626206159591675,119,,,,,,
0,0.22092536091804504,129,,,,,,
0,0.10592806339263916,139,,,,,,
0,0.3054410219192505,149,,,,,,
0,0.14478106796741486,159,,,,,,
0,0.07486860454082489,169,,,,,,
0,0.361436665058136,179,,,,,,
0,0.11217380315065384,189,,,,,,
0,0.10050717741250992,199,,,,,,
0,0.8557898998260498,209,,,,,,
0,0.34613868594169617,219,,,,,,
0,0.1670064926147461,229,,,,,,
0,0.2867707908153534,239,,,,,,
0,0.7307602763175964,249,,,,,,
0,0.3048228323459625,259,,,,,,
0,0.1716165393590927,269,,,,,,
0,0.1203448697924614,279,,,,,,
0,0.12887214124202728,289,,,,,,
0,0.12955479323863983,299,,,,,,
0,0.2075577825307846,309,,,,,,
0,0.11940255761146545,319,,,,,,
0,0.277767151594162,329,,,,,,
0,0.12879978120326996,339,,,,,,
0,0.11999440938234329,349,,,,,,
0,0.20611347258090973,359,,,,,,
0,0.1520986109972,369,,,,,,
0,0.2485615611076355,379,,,,,,
0,0.08113952726125717,389,,,,,,
0,0.3124239146709442,399,,,,,,
0,0.10436465591192245,409,,,,,,
0,0.14598298072814941,419,,,,,,
0,0.20269884169101715,429,,,,,,
0,0.1301899403333664,439,,,,,,
0,0.18445265293121338,449,,,,,,
0,0.14276224374771118,459,,,,,,
0,0.33356907963752747,469,,,,,,
0,0.13093867897987366,479,,,,,,
0,0.20100389420986176,489,,,,,,
0,0.15133191645145416,499,,,,,,
0,0.11571675539016724,509,,,,,,
0,0.06990645080804825,519,,,,,,
0,0.21382905542850494,529,,,,,,
0,0.16981935501098633,539,,,,,,
0,0.10330179333686829,549,,,,,,
0,0.16794079542160034,559,,,,,,
0,0.07133131474256516,569,,,,,,
0,0.11687927693128586,579,,,,,,
0,0.5078220963478088,589,,,,,,
0,0.1400715857744217,599,,,,,,
0,0.07491691410541534,609,,,,,,
0,0.18263787031173706,619,,,,,,
0,0.17069333791732788,629,,,,,,
0,0.05322037264704704,639,,,,,,
0,0.13518260419368744,649,,,,,,
0,0.11278412491083145,659,,,,,,
0,0.16621504724025726,669,,,,,,
0,0.1521373838186264,679,,,,,,
0,0.09118125587701797,689,,,,,,
0,0.08514265716075897,699,,,,,,
0,0.2909580171108246,709,,,,,,
0,0.0660126656293869,719,,,,,,
0,0.11228439956903458,729,,,,,,
0,0.08400341123342514,739,,,,,,
0,0.04430745914578438,749,,,,,,
0,0.30856144428253174,759,,,,,,
0,0.07262584567070007,769,,,,,,
0,0.25750744342803955,779,,,,,,
0,0.37379804253578186,789,,,,,,
0,0.11307933926582336,799,,,,,,
0,0.0858277976512909,809,,,,,,
0,0.0557071678340435,819,,,,,,
0,0.06928345561027527,829,,,,,,
0,0.09395380318164825,839,,,,,,
0,0.11102788895368576,849,,,,,,
0,0.5458382368087769,859,,,,,,
0,0.13041645288467407,869,,,,,,
0,0.12023699283599854,879,,,,,,
0,0.10785825550556183,889,,,,,,
0,0.05146443471312523,899,,,,,,
0,0.08757646381855011,909,,,,,,
0,0.10431379824876785,919,,,,,,
0,0.06194756180047989,929,,,,,,
0,0.28654903173446655,939,,,,,,
0,0.05218467861413956,949,,,,,,
0,0.09685021638870239,959,,,,,,
0,0.07043813914060593,969,,,,,,
0,0.0622214637696743,979,,,,,,
0,0.08533043414354324,989,,,,,,
