train_loss,step,epoch,val_loss,val_qa_sas,val_qa_answer_f1,val_qa_bert_score,val_qa_em,test_loss
0.34671157598495483,9,0,,,,,,
0.16794222593307495,19,0,,,,,,
0.15621152520179749,29,0,,,,,,
0.5878104567527771,39,0,,,,,,
0.27767160534858704,49,0,,,,,,
0.1020452156662941,59,0,,,,,,
0.06353532522916794,69,0,,,,,,
0.23782247304916382,79,0,,,,,,
0.19542738795280457,89,0,,,,,,
0.10605280846357346,99,0,,,,,,
0.12421304732561111,109,0,,,,,,
0.15398672223091125,119,0,,,,,,
0.18605054914951324,129,0,,,,,,
0.21598109602928162,139,0,,,,,,
0.16047537326812744,149,0,,,,,,
0.21288102865219116,159,0,,,,,,
0.08460070937871933,169,0,,,,,,
0.08734898269176483,179,0,,,,,,
0.09729687124490738,189,0,,,,,,
0.23968270421028137,199,0,,,,,,
0.11997982859611511,209,0,,,,,,
0.11332227289676666,219,0,,,,,,
0.16767489910125732,229,0,,,,,,
0.09200587123632431,239,0,,,,,,
0.11406347900629044,249,0,,,,,,
0.07003950327634811,259,0,,,,,,
0.12831225991249084,269,0,,,,,,
0.1970723569393158,279,0,,,,,,
0.09866900742053986,289,0,,,,,,
0.12492214888334274,299,0,,,,,,
0.201990008354187,309,0,,,,,,
0.17515811324119568,319,0,,,,,,
0.096225306391716,329,0,,,,,,
0.11552220582962036,339,0,,,,,,
0.11886076629161835,349,0,,,,,,
,358,0,0.11574656516313553,0.2692604959011078,0.2097257375717163,0.7837226986885071,0.13797634840011597,
0.08076858520507812,359,1,,,,,,
0.13347969949245453,369,1,,,,,,
0.10324881225824356,379,1,,,,,,
0.11981969326734543,389,1,,,,,,
0.06836135685443878,399,1,,,,,,
0.11343281716108322,409,1,,,,,,
0.09707150608301163,419,1,,,,,,
0.08340132981538773,429,1,,,,,,
0.11944893002510071,439,1,,,,,,
0.09427665919065475,449,1,,,,,,
0.1729576140642166,459,1,,,,,,
0.08426936715841293,469,1,,,,,,
0.07293648272752762,479,1,,,,,,
0.08684549480676651,489,1,,,,,,
0.06590358167886734,499,1,,,,,,
0.10352102667093277,509,1,,,,,,
0.07389834523200989,519,1,,,,,,
0.07228468358516693,529,1,,,,,,
0.07029999792575836,539,1,,,,,,
0.12473715841770172,549,1,,,,,,
0.13133862614631653,559,1,,,,,,
0.12670104205608368,569,1,,,,,,
0.16168540716171265,579,1,,,,,,
0.19339075684547424,589,1,,,,,,
0.0707680881023407,599,1,,,,,,
0.16844840347766876,609,1,,,,,,
0.11548622697591782,619,1,,,,,,
0.09145565330982208,629,1,,,,,,
0.11435679346323013,639,1,,,,,,
0.07062312215566635,649,1,,,,,,
0.11988085508346558,659,1,,,,,,
0.09989035874605179,669,1,,,,,,
0.12329939752817154,679,1,,,,,,
0.15535426139831543,689,1,,,,,,
0.10869987308979034,699,1,,,,,,
0.13222047686576843,709,1,,,,,,
,717,1,0.10261593014001846,0.2771661877632141,0.2196543961763382,0.7894869446754456,0.1432325839996338,
0.07814108580350876,719,2,,,,,,
0.05449089780449867,729,2,,,,,,
0.13141073286533356,739,2,,,,,,
0.051170218735933304,749,2,,,,,,
0.07886264473199844,759,2,,,,,,
0.12115851789712906,769,2,,,,,,
0.07049831002950668,779,2,,,,,,
0.0743708536028862,789,2,,,,,,
0.07808537036180496,799,2,,,,,,
0.09059105813503265,809,2,,,,,,
0.05976034328341484,819,2,,,,,,
0.07221879810094833,829,2,,,,,,
0.07893815636634827,839,2,,,,,,
0.0845484659075737,849,2,,,,,,
0.07405634224414825,859,2,,,,,,
0.12574423849582672,869,2,,,,,,
0.06739337742328644,879,2,,,,,,
