step,train_loss,epoch,val_qa_answer_f1,val_loss,val_qa_bert_score,val_qa_sas,val_qa_em,test_loss
9,0.3168298006057739,0,,,,,,
19,0.1462995857000351,0,,,,,,
29,0.2544371783733368,0,,,,,,
39,0.3161029815673828,0,,,,,,
49,0.28759101033210754,0,,,,,,
59,0.2969145178794861,0,,,,,,
69,0.14870841801166534,0,,,,,,
79,0.10205119848251343,0,,,,,,
89,0.15212787687778473,0,,,,,,
99,0.19331270456314087,0,,,,,,
109,0.17306087911128998,0,,,,,,
119,0.29907554388046265,0,,,,,,
129,0.2173878699541092,0,,,,,,
139,0.09548690170049667,0,,,,,,
149,0.14107295870780945,0,,,,,,
159,0.16565772891044617,0,,,,,,
169,0.09350509941577911,0,,,,,,
179,0.18443962931632996,0,,,,,,
189,0.09626930207014084,0,,,,,,
199,0.15022273361682892,0,,,,,,
209,0.09027225524187088,0,,,,,,
219,0.10927791893482208,0,,,,,,
229,0.19708912074565887,0,,,,,,
239,0.1651083081960678,0,,,,,,
249,0.12912492454051971,0,,,,,,
259,0.1339237540960312,0,,,,,,
269,0.06068641319870949,0,,,,,,
279,0.0989273339509964,0,,,,,,
289,0.12125060707330704,0,,,,,,
299,0.12311802804470062,0,,,,,,
309,0.19573763012886047,0,,,,,,
319,0.06978859007358551,0,,,,,,
329,0.12752990424633026,0,,,,,,
339,0.1335688680410385,0,,,,,,
349,0.1427060216665268,0,,,,,,
359,0.12501326203346252,0,,,,,,
359,,0,0.199270099401474,0.1097523644566536,0.7831330299377441,0.2644699215888977,0.13333334028720856,
369,0.13048645853996277,1,,,,,,
379,0.10133831202983856,1,,,,,,
389,0.08712784945964813,1,,,,,,
399,0.1361527144908905,1,,,,,,
409,0.2133091241121292,1,,,,,,
419,0.10092206299304962,1,,,,,,
429,0.09736384451389313,1,,,,,,
439,0.09727849066257477,1,,,,,,
449,0.12474606186151505,1,,,,,,
459,0.09927618503570557,1,,,,,,
469,0.10492707043886185,1,,,,,,
479,0.08644849807024002,1,,,,,,
489,0.08597470819950104,1,,,,,,
499,0.05107484385371208,1,,,,,,
509,0.05320806801319122,1,,,,,,
519,0.22013117372989655,1,,,,,,
529,0.07370521873235703,1,,,,,,
539,0.11593414098024368,1,,,,,,
549,0.134467214345932,1,,,,,,
559,0.11849476397037506,1,,,,,,
569,0.0920373946428299,1,,,,,,
579,0.11029452830553055,1,,,,,,
589,0.06677370518445969,1,,,,,,
599,0.06826517730951309,1,,,,,,
609,0.07285936921834946,1,,,,,,
619,0.10571446269750595,1,,,,,,
629,0.04669216647744179,1,,,,,,
639,0.12015201896429062,1,,,,,,
649,0.21199236810207367,1,,,,,,
659,0.0784292072057724,1,,,,,,
669,0.052292414009571075,1,,,,,,
679,0.12306394428014755,1,,,,,,
689,0.12454985082149506,1,,,,,,
699,0.09146536886692047,1,,,,,,
709,0.07519962638616562,1,,,,,,
719,0.1643625646829605,1,,,,,,
719,,1,0.24309073388576508,0.1087171658873558,0.796819806098938,0.29901862144470215,0.1679999977350235,
729,0.08658993244171143,2,,,,,,
739,0.0530407689511776,2,,,,,,
749,0.06527296453714371,2,,,,,,
759,0.08245601505041122,2,,,,,,
769,0.11007734388113022,2,,,,,,
779,0.06641477346420288,2,,,,,,
789,0.06607137620449066,2,,,,,,
799,0.0694403201341629,2,,,,,,
809,0.09605346620082855,2,,,,,,
819,0.08163982629776001,2,,,,,,
829,0.07808889448642731,2,,,,,,
839,0.06469462811946869,2,,,,,,
849,0.07043927907943726,2,,,,,,
859,0.040185485035181046,2,,,,,,
869,0.04606274142861366,2,,,,,,
879,0.09430394321680069,2,,,,,,
889,0.04392414167523384,2,,,,,,
899,0.08136606961488724,2,,,,,,
909,0.0903242751955986,2,,,,,,
919,0.08350513875484467,2,,,,,,
929,0.06627222150564194,2,,,,,,
939,0.08522097766399384,2,,,,,,
949,0.06037961319088936,2,,,,,,
959,0.043400127440690994,2,,,,,,
969,0.0654451921582222,2,,,,,,
979,0.08402059227228165,2,,,,,,
989,0.043197229504585266,2,,,,,,
999,0.07632717490196228,2,,,,,,
1009,0.1425742208957672,2,,,,,,
1019,0.056609682738780975,2,,,,,,
1029,0.048139847815036774,2,,,,,,
1039,0.0792565569281578,2,,,,,,
1049,0.062233757227659225,2,,,,,,
1059,0.07166951149702072,2,,,,,,
1069,0.05382492020726204,2,,,,,,
1079,0.11238674074411392,2,,,,,,
1079,,2,0.26212525367736816,0.10886483639478683,0.8060497641563416,0.3213421106338501,0.18933333456516266,
1089,0.05753939226269722,3,,,,,,
1099,0.039819154888391495,3,,,,,,
1109,0.056611161679029465,3,,,,,,
1119,0.04871841147542,3,,,,,,
1129,0.06310414522886276,3,,,,,,
1139,0.05507482588291168,3,,,,,,
1149,0.05309847742319107,3,,,,,,
1159,0.056243982166051865,3,,,,,,
1169,0.08213543146848679,3,,,,,,
1179,0.0806276947259903,3,,,,,,
1189,0.039856914430856705,3,,,,,,
1199,0.05623907595872879,3,,,,,,
1209,0.05612342059612274,3,,,,,,
1219,0.031747110188007355,3,,,,,,
1229,0.03708333149552345,3,,,,,,
1239,0.07764981687068939,3,,,,,,
1249,0.03344612941145897,3,,,,,,
1259,0.06635654717683792,3,,,,,,
1269,0.06957988440990448,3,,,,,,
1279,0.059403859078884125,3,,,,,,
1289,0.03871021792292595,3,,,,,,
1299,0.06330591440200806,3,,,,,,
1309,0.0406295470893383,3,,,,,,
1319,0.03234284371137619,3,,,,,,
1329,0.05570453032851219,3,,,,,,
1339,0.057937946170568466,3,,,,,,
1349,0.03934529423713684,3,,,,,,
1359,0.05898159369826317,3,,,,,,
1369,0.07517256587743759,3,,,,,,
1379,0.04184723272919655,3,,,,,,
1389,0.04105140268802643,3,,,,,,
1399,0.06368345022201538,3,,,,,,
1409,0.042656976729631424,3,,,,,,
1419,0.05049696937203407,3,,,,,,
1429,0.04398035258054733,3,,,,,,
1439,0.06720281392335892,3,,,,,,
1439,,3,0.2751113772392273,0.1155167892575264,0.8146405220031738,0.33429163694381714,0.20933333039283752,
1449,0.038682155311107635,4,,,,,,
1459,0.030039826408028603,4,,,,,,
1469,0.04473351314663887,4,,,,,,
1479,0.028549501672387123,4,,,,,,
1489,0.04414095729589462,4,,,,,,
1499,0.04535991698503494,4,,,,,,
1509,0.045275092124938965,4,,,,,,
1519,0.040070511400699615,4,,,,,,
1529,0.0646132156252861,4,,,,,,
1539,0.0774935781955719,4,,,,,,
1549,0.018234308809041977,4,,,,,,
1559,0.049576371908187866,4,,,,,,
1569,0.03796405717730522,4,,,,,,
1579,0.021292077377438545,4,,,,,,
1589,0.029651576653122902,4,,,,,,
1599,0.0542040579020977,4,,,,,,
1609,0.022172126919031143,4,,,,,,
1619,0.04774538800120354,4,,,,,,
1629,0.051835428923368454,4,,,,,,
1639,0.04408683627843857,4,,,,,,
1649,0.02260134369134903,4,,,,,,
1659,0.04239620640873909,4,,,,,,
1669,0.020951824262738228,4,,,,,,
1679,0.018450863659381866,4,,,,,,
1689,0.03649626299738884,4,,,,,,
1699,0.02813138999044895,4,,,,,,
1709,0.02967723459005356,4,,,,,,
1719,0.04714198410511017,4,,,,,,
1729,0.060772188007831573,4,,,,,,
1739,0.030550502240657806,4,,,,,,
1749,0.03232249245047569,4,,,,,,
1759,0.03326766565442085,4,,,,,,
1769,0.02753499709069729,4,,,,,,
1779,0.03927280753850937,4,,,,,,
1789,0.03347509726881981,4,,,,,,
1799,0.034319035708904266,4,,,,,,
1799,,4,0.2904399037361145,0.13850805163383484,0.8186056613922119,0.3467358946800232,0.2173333317041397,
1800,,5,,,,,,0.13850805163383484
