epoch,step,train_loss,val_qa_sas,val_qa_answer_f1,val_qa_bert_score,val_loss,val_qa_em,test_loss
0,9,0.23283426463603973,,,,,,
0,19,0.1566249579191208,,,,,,
0,29,0.1530202478170395,,,,,,
0,39,0.6403406262397766,,,,,,
0,49,0.2429599165916443,,,,,,
0,59,0.09975939244031906,,,,,,
0,69,0.06178915873169899,,,,,,
0,79,0.24149742722511292,,,,,,
0,89,0.17808879911899567,,,,,,
0,99,0.10841201990842819,,,,,,
0,109,0.11171858757734299,,,,,,
0,119,0.07809694111347198,,,,,,
0,129,0.2591148316860199,,,,,,
0,139,0.20474310219287872,,,,,,
0,149,0.18060652911663055,,,,,,
0,159,0.17399361729621887,,,,,,
0,169,0.11884588748216629,,,,,,
0,179,0.08285203576087952,,,,,,
0,189,0.11088155955076218,,,,,,
0,199,0.2299448847770691,,,,,,
0,209,0.11651963740587234,,,,,,
0,219,0.13508491218090057,,,,,,
0,229,0.15757346153259277,,,,,,
0,239,0.09511198848485947,,,,,,
0,249,0.15908175706863403,,,,,,
0,259,0.08916256576776505,,,,,,
0,269,0.1401222050189972,,,,,,
0,279,0.13711236417293549,,,,,,
0,289,0.12631507217884064,,,,,,
0,299,0.09909411519765854,,,,,,
0,309,0.165761798620224,,,,,,
0,319,0.16087625920772552,,,,,,
0,329,0.09907153248786926,,,,,,
0,339,0.07501816749572754,,,,,,
0,349,0.14660057425498962,,,,,,
0,358,,0.32378143072128296,0.2692192792892456,0.8027501106262207,0.08976634591817856,0.18265439569950104,
1,359,0.07485558837652206,,,,,,
1,369,0.09582164138555527,,,,,,
1,379,0.07421897351741791,,,,,,
1,389,0.14744406938552856,,,,,,
1,399,0.06203736364841461,,,,,,
1,409,0.09781422466039658,,,,,,
1,419,0.0822514146566391,,,,,,
1,429,0.06911538541316986,,,,,,
1,439,0.11069677025079727,,,,,,
1,449,0.07911548763513565,,,,,,
1,459,0.13881084322929382,,,,,,
1,469,0.06893718987703323,,,,,,
1,479,0.06854604184627533,,,,,,
1,489,0.061866022646427155,,,,,,
1,499,0.04830782115459442,,,,,,
1,509,0.08472277969121933,,,,,,
1,519,0.054672013968229294,,,,,,
1,529,0.06491547077894211,,,,,,
1,539,0.07188786566257477,,,,,,
1,549,0.11979235708713531,,,,,,
1,559,0.1807556301355362,,,,,,
1,569,0.09136683493852615,,,,,,
1,579,0.08593042194843292,,,,,,
1,589,0.14229145646095276,,,,,,
1,599,0.10753947496414185,,,,,,
1,609,0.09652445465326309,,,,,,
1,619,0.07716012746095657,,,,,,
1,629,0.0746912956237793,,,,,,
1,639,0.06261085718870163,,,,,,
1,649,0.06594701111316681,,,,,,
1,659,0.050190337002277374,,,,,,
1,669,0.09264089167118073,,,,,,
1,679,0.12441878765821457,,,,,,
1,689,0.17409765720367432,,,,,,
1,699,0.07689458876848221,,,,,,
1,709,0.1266040951013565,,,,,,
1,717,,0.46563369035720825,0.43050622940063477,0.8509501218795776,0.06099090725183487,0.36925098299980164,
2,719,0.04808979108929634,,,,,,
2,729,0.05025594308972359,,,,,,
2,739,0.07638611644506454,,,,,,
2,749,0.060666270554065704,,,,,,
2,759,0.07880926132202148,,,,,,
2,769,0.12308207154273987,,,,,,
2,779,0.0801309272646904,,,,,,
2,789,0.07424288988113403,,,,,,
2,799,0.06633470952510834,,,,,,
2,809,0.08857312053442001,,,,,,
2,819,0.06364644318819046,,,,,,
2,829,0.04057140648365021,,,,,,
