step,epoch,train_loss,val_loss,val_qa_sas,val_qa_answer_f1,val_qa_bert_score,val_qa_em,test_loss
9,0,1.02057945728302,,,,,,
19,0,0.4117205739021301,,,,,,
29,0,0.398904949426651,,,,,,
39,0,0.24695594608783722,,,,,,
49,0,0.3659769296646118,,,,,,
59,0,0.26439130306243896,,,,,,
69,0,0.31496545672416687,,,,,,
79,0,0.42409494519233704,,,,,,
89,0,0.33141613006591797,,,,,,
99,0,0.5280632376670837,,,,,,
109,0,0.33040374517440796,,,,,,
119,0,0.29381704330444336,,,,,,
129,0,0.3232702612876892,,,,,,
139,0,0.2155550867319107,,,,,,
149,0,0.23198597133159637,,,,,,
159,0,0.19872939586639404,,,,,,
169,0,0.2937993109226227,,,,,,
179,0,0.2746311128139496,,,,,,
189,0,0.2799828052520752,,,,,,
199,0,0.3314460217952728,,,,,,
209,0,0.2877739369869232,,,,,,
219,0,0.28279513120651245,,,,,,
229,0,0.1467340588569641,,,,,,
239,0,0.17903029918670654,,,,,,
249,0,0.228009894490242,,,,,,
259,0,0.3392188251018524,,,,,,
269,0,0.1891789734363556,,,,,,
279,0,0.31504541635513306,,,,,,
289,0,0.24554727971553802,,,,,,
299,0,0.2773244380950928,,,,,,
309,0,0.20494358241558075,,,,,,
319,0,0.20512458682060242,,,,,,
329,0,0.20878365635871887,,,,,,
339,0,0.23636971414089203,,,,,,
349,0,0.20955190062522888,,,,,,
359,0,0.15617409348487854,,,,,,
369,0,0.12333471328020096,,,,,,
379,0,0.32301777601242065,,,,,,
389,0,0.18328994512557983,,,,,,
399,0,0.16359564661979675,,,,,,
409,0,0.1039898619055748,,,,,,
419,0,0.11618484556674957,,,,,,
429,0,0.12453866004943848,,,,,,
439,0,0.33408302068710327,,,,,,
449,0,0.12281379103660583,,,,,,
459,0,0.2180710881948471,,,,,,
469,0,0.11145874857902527,,,,,,
479,0,0.05306648090481758,,,,,,
489,0,0.12192438542842865,,,,,,
499,0,0.2669612169265747,,,,,,
509,0,0.31687870621681213,,,,,,
519,0,0.13794901967048645,,,,,,
529,0,0.13564090430736542,,,,,,
539,0,0.1469966471195221,,,,,,
549,0,0.1651105284690857,,,,,,
559,0,0.31141915917396545,,,,,,
569,0,0.2125290334224701,,,,,,
579,0,0.14613568782806396,,,,,,
589,0,0.22901706397533417,,,,,,
599,0,0.23679451644420624,,,,,,
609,0,0.16898110508918762,,,,,,
619,0,0.1378413289785385,,,,,,
629,0,0.16503264009952545,,,,,,
639,0,0.15791793167591095,,,,,,
649,0,0.11557509005069733,,,,,,
659,0,0.11037477850914001,,,,,,
669,0,0.1288723349571228,,,,,,
679,0,0.22292882204055786,,,,,,
689,0,0.20392657816410065,,,,,,
699,0,0.2973695993423462,,,,,,
709,0,0.1420000046491623,,,,,,
719,0,0.15645688772201538,,,,,,
729,0,0.35779330134391785,,,,,,
739,0,0.16342638432979584,,,,,,
749,0,0.17231127619743347,,,,,,
759,0,0.24176405370235443,,,,,,
769,0,0.21560753881931305,,,,,,
779,0,0.07747567445039749,,,,,,
789,0,0.13126841187477112,,,,,,
799,0,0.13433261215686798,,,,,,
809,0,0.16836532950401306,,,,,,
819,0,0.14059333503246307,,,,,,
829,0,0.21269606053829193,,,,,,
839,0,0.07245486974716187,,,,,,
849,0,0.1342235952615738,,,,,,
859,0,0.12598808109760284,,,,,,
869,0,0.07323620468378067,,,,,,
879,0,0.1163812056183815,,,,,,
889,0,0.09444524347782135,,,,,,
899,0,0.19473399221897125,,,,,,
909,0,0.15202955901622772,,,,,,
919,0,0.206276997923851,,,,,,
929,0,0.10022483021020889,,,,,,
939,0,0.14398305118083954,,,,,,
949,0,0.12006361782550812,,,,,,
959,0,0.12137217074632645,,,,,,
969,0,0.2212604433298111,,,,,,
979,0,0.12412391602993011,,,,,,
989,0,0.21887439489364624,,,,,,
999,0,0.21726076304912567,,,,,,
1009,0,0.10908801853656769,,,,,,
1019,0,0.1371360868215561,,,,,,
1029,0,0.1658952683210373,,,,,,
1039,0,0.07689263671636581,,,,,,
1046,0,,0.13760064542293549,0.407405287027359,0.42376211285591125,0.8358901143074036,0.3552631437778473,
1049,1,0.1157945841550827,,,,,,
1059,1,0.15758413076400757,,,,,,
1069,1,0.13598935306072235,,,,,,
1079,1,0.10914947092533112,,,,,,
1089,1,0.17342481017112732,,,,,,
1099,1,0.14733338356018066,,,,,,
1109,1,0.14139461517333984,,,,,,
1119,1,0.08063939213752747,,,,,,
1129,1,0.10602156072854996,,,,,,
1139,1,0.09500402957201004,,,,,,
1149,1,0.0941944420337677,,,,,,
1159,1,0.1846918761730194,,,,,,
1169,1,0.06916943937540054,,,,,,
1179,1,0.10438349097967148,,,,,,
1189,1,0.1545475721359253,,,,,,
1199,1,0.14061246812343597,,,,,,
1209,1,0.09883978217840195,,,,,,
1219,1,0.12016882747411728,,,,,,
1229,1,0.08672688901424408,,,,,,
1239,1,0.14792823791503906,,,,,,
1249,1,0.0854223445057869,,,,,,
1259,1,0.04658990725874901,,,,,,
1269,1,0.05785897746682167,,,,,,
1279,1,0.11524010449647903,,,,,,
1289,1,0.14966589212417603,,,,,,
1299,1,0.0964774563908577,,,,,,
1309,1,0.11357171088457108,,,,,,
1319,1,0.10036145150661469,,,,,,
1329,1,0.17383864521980286,,,,,,
1339,1,0.1201591044664383,,,,,,
1349,1,0.08427342772483826,,,,,,
1359,1,0.08360929787158966,,,,,,
1369,1,0.15638957917690277,,,,,,
1379,1,0.07586072385311127,,,,,,
1389,1,0.14639848470687866,,,,,,
1399,1,0.2354796826839447,,,,,,
1409,1,0.09912457317113876,,,,,,
1419,1,0.055001623928546906,,,,,,
1429,1,0.14752982556819916,,,,,,
1439,1,0.14733143150806427,,,,,,
1449,1,0.15764139592647552,,,,,,
1459,1,0.057123731821775436,,,,,,
1469,1,0.13314186036586761,,,,,,
1479,1,0.08385826647281647,,,,,,
1489,1,0.07453353703022003,,,,,,
1499,1,0.09121217578649521,,,,,,
1509,1,0.12288035452365875,,,,,,
1519,1,0.088661327958107,,,,,,
1529,1,0.08873341232538223,,,,,,
1539,1,0.0831577479839325,,,,,,
1549,1,0.1036456823348999,,,,,,
1559,1,0.13734908401966095,,,,,,
1569,1,0.11573583632707596,,,,,,
