train_loss,epoch,step,val_qa_answer_f1,val_qa_sas,val_qa_em,val_loss,val_qa_bert_score,test_loss
0.09052227437496185,0,9,,,,,,
0.056165535002946854,0,19,,,,,,
0.06336613744497299,0,29,,,,,,
0.07121746242046356,0,39,,,,,,
0.060381144285202026,0,49,,,,,,
0.04154984652996063,0,59,,,,,,
0.07208524644374847,0,69,,,,,,
0.0749494656920433,0,79,,,,,,
0.056497760117053986,0,89,,,,,,
0.05861298739910126,0,99,,,,,,
0.06523077934980392,0,109,,,,,,
0.07276155799627304,0,119,,,,,,
0.07896912842988968,0,129,,,,,,
0.05954345688223839,0,139,,,,,,
0.07701103389263153,0,149,,,,,,
0.08222243189811707,0,159,,,,,,
0.045417822897434235,0,169,,,,,,
0.05092937871813774,0,179,,,,,,
0.05652836337685585,0,189,,,,,,
0.04397644102573395,0,199,,,,,,
0.0527951754629612,0,209,,,,,,
0.04201991856098175,0,219,,,,,,
0.06376558542251587,0,229,,,,,,
0.09311489760875702,0,239,,,,,,
,0,239,0.2672576308250427,0.36023980379104614,0.1922290325164795,0.12738139927387238,0.8308836221694946,
0.06952304393053055,1,249,,,,,,
0.06312157958745956,1,259,,,,,,
0.04637502133846283,1,269,,,,,,
0.05467226728796959,1,279,,,,,,
0.04949361830949783,1,289,,,,,,
0.055749617516994476,1,299,,,,,,
0.054262153804302216,1,309,,,,,,
0.05431843176484108,1,319,,,,,,
0.038923103362321854,1,329,,,,,,
0.03841695934534073,1,339,,,,,,
0.047432538121938705,1,349,,,,,,
0.10641786456108093,1,359,,,,,,
0.05585610866546631,1,369,,,,,,
0.048336513340473175,1,379,,,,,,
0.05574607476592064,1,389,,,,,,
0.03931223973631859,1,399,,,,,,
0.04700934886932373,1,409,,,,,,
0.04464172199368477,1,419,,,,,,
0.048630546778440475,1,429,,,,,,
0.03972253203392029,1,439,,,,,,
0.03758735582232475,1,449,,,,,,
0.07158705592155457,1,459,,,,,,
0.040007852017879486,1,469,,,,,,
0.06319694966077805,1,479,,,,,,
,1,479,0.264030784368515,0.3576255440711975,0.18813906610012054,0.1098826676607132,0.8300711512565613,
0.05984555929899216,2,489,,,,,,
0.061120230704545975,2,499,,,,,,
0.04290497675538063,2,509,,,,,,
0.047547344118356705,2,519,,,,,,
0.0435640811920166,2,529,,,,,,
0.050282903015613556,2,539,,,,,,
0.0453905314207077,2,549,,,,,,
0.04809809848666191,2,559,,,,,,
0.03577877953648567,2,569,,,,,,
0.03620177507400513,2,579,,,,,,
0.045555539429187775,2,589,,,,,,
0.09406642615795135,2,599,,,,,,
0.04930317401885986,2,609,,,,,,
0.046123206615448,2,619,,,,,,
0.047300539910793304,2,629,,,,,,
0.03913116082549095,2,639,,,,,,
0.04312700778245926,2,649,,,,,,
0.04328513890504837,2,659,,,,,,
0.04313221201300621,2,669,,,,,,
0.03732101991772652,2,679,,,,,,
0.03242631256580353,2,689,,,,,,
0.05995894968509674,2,699,,,,,,
0.035438280552625656,2,709,,,,,,
0.057204585522413254,2,719,,,,,,
,2,719,0.2833632826805115,0.37529680132865906,0.20858895778656006,0.11576899141073227,0.8350591659545898,
0.0512571707367897,3,729,,,,,,
0.06030341237783432,3,739,,,,,,
0.04607250913977623,3,749,,,,,,
0.042711637914180756,3,759,,,,,,
0.041272249072790146,3,769,,,,,,
0.044942326843738556,3,779,,,,,,
0.04471461474895477,3,789,,,,,,
0.03922222554683685,3,799,,,,,,
0.03037957288324833,3,809,,,,,,
0.03203804790973663,3,819,,,,,,
0.04049639031291008,3,829,,,,,,
0.08297432959079742,3,839,,,,,,
0.0387231819331646,3,849,,,,,,
0.03601949289441109,3,859,,,,,,
0.03904493525624275,3,869,,,,,,
0.03742530569434166,3,879,,,,,,
0.036634646356105804,3,889,,,,,,
0.0390942245721817,3,899,,,,,,
0.03664863482117653,3,909,,,,,,
0.03462691977620125,3,919,,,,,,
0.028250593692064285,3,929,,,,,,
0.0410488098859787,3,939,,,,,,
0.02847675420343876,3,949,,,,,,
0.044536277651786804,3,959,,,,,,
,3,959,0.294608473777771,0.3794707953929901,0.22494886815547943,0.12728938460350037,0.8356457948684692,
0.04085858538746834,4,969,,,,,,
0.04856128618121147,4,979,,,,,,
0.043849945068359375,4,989,,,,,,
0.023041127249598503,4,999,,,,,,
0.029923873022198677,4,1009,,,,,,
0.03194672614336014,4,1019,,,,,,
0.04818379506468773,4,1029,,,,,,
0.02450362779200077,4,1039,,,,,,
0.02333153784275055,4,1049,,,,,,
0.024616464972496033,4,1059,,,,,,
0.0313553549349308,4,1069,,,,,,
0.03973682224750519,4,1079,,,,,,
0.02221500873565674,4,1089,,,,,,
0.018552888184785843,4,1099,,,,,,
0.021833911538124084,4,1109,,,,,,
0.026432592421770096,4,1119,,,,,,
0.022930586710572243,4,1129,,,,,,
0.02990807220339775,4,1139,,,,,,
0.029074793681502342,4,1149,,,,,,
0.03108050487935543,4,1159,,,,,,
0.01888859085738659,4,1169,,,,,,
0.018557952716946602,4,1179,,,,,,
0.01803785189986229,4,1189,,,,,,
0.009505138732492924,4,1199,,,,,,
,4,1199,0.29027459025382996,0.3783639371395111,0.22085890173912048,0.2261209785938263,0.837111234664917,
,5,1200,,,,,,0.2261209785938263
