step,train_loss,epoch,val_qa_answer_f1,val_qa_em,val_qa_sas,val_loss,val_qa_bert_score,test_loss
1659,0.0035213890951126814,4,,,,,,
1669,0.004144803620874882,4,,,,,,
1679,0.0265619195997715,4,,,,,,
1689,0.009555274620652199,4,,,,,,
1699,0.13600367307662964,4,,,,,,
1709,0.004154318943619728,4,,,,,,
1719,0.022439613938331604,4,,,,,,
1729,0.0010047120740637183,4,,,,,,
1739,0.021627390757203102,4,,,,,,
1749,0.019055787473917007,4,,,,,,
1759,0.012019788846373558,4,,,,,,
1769,0.01144420076161623,4,,,,,,
1779,0.0669136568903923,4,,,,,,
1789,0.007310791406780481,4,,,,,,
1799,0.0032080798409879208,4,,,,,,
1809,0.002658703364431858,4,,,,,,
1809,,4,0.6097642183303833,0.5128205418586731,0.6299336552619934,0.13327518105506897,0.8865746855735779,
1810,,5,,,,,,0.09665736556053162
