step,train_loss,epoch,val_qa_bert_score,val_qa_sas,val_qa_answer_f1,val_loss,val_qa_em,test_loss
9,0.1274653524160385,0,,,,,,
19,0.08191236853599548,0,,,,,,
29,0.06973323225975037,0,,,,,,
39,0.09470658004283905,0,,,,,,
49,0.044620856642723083,0,,,,,,
59,0.06742972135543823,0,,,,,,
69,0.04006187990307808,0,,,,,,
79,0.07930214703083038,0,,,,,,
89,0.05731954425573349,0,,,,,,
99,0.06469354033470154,0,,,,,,
109,0.05590265616774559,0,,,,,,
119,0.06140289828181267,0,,,,,,
129,0.06452449411153793,0,,,,,,
139,0.052346888929605484,0,,,,,,
149,0.07368478924036026,0,,,,,,
159,0.054837167263031006,0,,,,,,
169,0.04147994890809059,0,,,,,,
179,0.05567376688122749,0,,,,,,
180,,0,0.8360679745674133,0.36099180579185486,0.2812974154949188,0.12246916443109512,0.19813519716262817,
189,0.05893557891249657,1,,,,,,
199,0.08063769340515137,1,,,,,,
209,0.06409165263175964,1,,,,,,
219,0.055463243275880814,1,,,,,,
229,0.0611875094473362,1,,,,,,
239,0.04141156002879143,1,,,,,,
249,0.06166930869221687,1,,,,,,
259,0.06467434018850327,1,,,,,,
269,0.058629099279642105,1,,,,,,
279,0.07968305051326752,1,,,,,,
289,0.037971943616867065,1,,,,,,
299,0.06047749146819115,1,,,,,,
309,0.06268472969532013,1,,,,,,
319,0.048895642161369324,1,,,,,,
329,0.04745050519704819,1,,,,,,
339,0.05109615996479988,1,,,,,,
349,0.05690430477261543,1,,,,,,
359,0.05135314166545868,1,,,,,,
361,,1,0.8354828357696533,0.3589560389518738,0.28058746457099915,0.1171329990029335,0.1934731900691986,
369,0.03921831026673317,2,,,,,,
379,0.0534539557993412,2,,,,,,
389,0.04801619052886963,2,,,,,,
399,0.042730577290058136,2,,,,,,
409,0.04966314509510994,2,,,,,,
419,0.0444093719124794,2,,,,,,
429,0.048024822026491165,2,,,,,,
439,0.05087216570973396,2,,,,,,
449,0.03870338201522827,2,,,,,,
459,0.07070992141962051,2,,,,,,
469,0.05215288698673248,2,,,,,,
479,0.04914800822734833,2,,,,,,
489,0.0645470917224884,2,,,,,,
499,0.05205059051513672,2,,,,,,
509,0.05818643420934677,2,,,,,,
519,0.07019750773906708,2,,,,,,
529,0.04836864396929741,2,,,,,,
539,0.05389684438705444,2,,,,,,
542,,2,0.8375628590583801,0.3669208586215973,0.2975403964519501,0.12184026092290878,0.21445220708847046,
549,0.0451943539083004,3,,,,,,
559,0.04326363652944565,3,,,,,,
569,0.04729900881648064,3,,,,,,
579,0.05452656373381615,3,,,,,,
589,0.07018379122018814,3,,,,,,
599,0.06422272324562073,3,,,,,,
609,0.035193733870983124,3,,,,,,
619,0.044625986367464066,3,,,,,,
629,0.04355226084589958,3,,,,,,
639,0.046194422990083694,3,,,,,,
649,0.06633736193180084,3,,,,,,
659,0.0662369504570961,3,,,,,,
669,0.054141320288181305,3,,,,,,
679,0.04123586416244507,3,,,,,,
689,0.08032243698835373,3,,,,,,
699,0.04709237813949585,3,,,,,,
709,0.07682322710752487,3,,,,,,
719,0.05109020322561264,3,,,,,,
723,,3,0.8371214866638184,0.371072381734848,0.299044132232666,0.10946132987737656,0.21911421418190002,
729,0.03329731523990631,4,,,,,,
739,0.04172173887491226,4,,,,,,
749,0.051184237003326416,4,,,,,,
759,0.04055561497807503,4,,,,,,
769,0.03696432709693909,4,,,,,,
779,0.04357186332345009,4,,,,,,
789,0.038365438580513,4,,,,,,
799,0.03694472834467888,4,,,,,,
809,0.056751251220703125,4,,,,,,
819,0.02802305296063423,4,,,,,,
829,0.04514181241393089,4,,,,,,
839,0.046251777559518814,4,,,,,,
849,0.036608632653951645,4,,,,,,
859,0.05802088603377342,4,,,,,,
869,0.03772319480776787,4,,,,,,
879,0.04827733337879181,4,,,,,,
889,0.06285326927900314,4,,,,,,
899,0.03472847491502762,4,,,,,,
904,,4,0.835829496383667,0.36533254384994507,0.29106220602989197,0.11511096358299255,0.21445220708847046,
905,,5,,,,,,0.11511096358299255
