step,train_loss,epoch,val_qa_bert_score,val_qa_sas,val_loss,val_qa_answer_f1,val_qa_em,test_loss
9,0.12292423099279404,0,,,,,,
19,0.06253595650196075,0,,,,,,
29,0.04343560338020325,0,,,,,,
39,0.05416170135140419,0,,,,,,
49,0.06363841891288757,0,,,,,,
59,0.045507028698921204,0,,,,,,
69,0.025875279679894447,0,,,,,,
79,0.04119690880179405,0,,,,,,
89,0.04548195004463196,0,,,,,,
99,0.04617800563573837,0,,,,,,
109,0.029286198318004608,0,,,,,,
119,0.02119637094438076,0,,,,,,
129,0.03428097814321518,0,,,,,,
139,0.03898555412888527,0,,,,,,
149,0.03587249293923378,0,,,,,,
159,0.037294551730155945,0,,,,,,
169,0.029392726719379425,0,,,,,,
179,0.04133198410272598,0,,,,,,
189,0.03487517312169075,0,,,,,,
199,0.029732322320342064,0,,,,,,
209,0.02901044301688671,0,,,,,,
219,0.030178898945450783,0,,,,,,
229,0.02670811116695404,0,,,,,,
239,0.05294278636574745,0,,,,,,
249,0.016403669491410255,0,,,,,,
259,0.036833178251981735,0,,,,,,
269,0.03878806531429291,0,,,,,,
279,0.039253830909729004,0,,,,,,
289,0.028827881440520287,0,,,,,,
299,0.02414325438439846,0,,,,,,
309,0.026069479063153267,0,,,,,,
319,0.028311002999544144,0,,,,,,
329,0.024633506312966347,0,,,,,,
339,0.04008496552705765,0,,,,,,
349,0.05025147646665573,0,,,,,,
359,0.026186548173427582,0,,,,,,
369,0.029795167967677116,0,,,,,,
379,0.01590283215045929,0,,,,,,
389,0.021385187283158302,0,,,,,,
399,0.053577862679958344,0,,,,,,
409,0.03285807743668556,0,,,,,,
419,0.016793135553598404,0,,,,,,
429,0.04383667930960655,0,,,,,,
439,0.023999618366360664,0,,,,,,
449,0.010432363487780094,0,,,,,,
459,0.03258366137742996,0,,,,,,
469,0.006609557196497917,0,,,,,,
472,,0,0.9176749587059021,0.6726357936859131,0.07545098662376404,0.6331325173377991,0.6068111658096313,
479,0.027028696611523628,1,,,,,,
489,0.014432012103497982,1,,,,,,
499,0.046359021216630936,1,,,,,,
509,0.018019555136561394,1,,,,,,
519,0.020988820120692253,1,,,,,,
529,0.023787418380379677,1,,,,,,
539,0.015310018323361874,1,,,,,,
549,0.0259779691696167,1,,,,,,
559,0.01178020890802145,1,,,,,,
569,0.048573050647974014,1,,,,,,
579,0.011076639406383038,1,,,,,,
589,0.014301509596407413,1,,,,,,
599,0.006790527142584324,1,,,,,,
609,0.03468440845608711,1,,,,,,
619,0.02809195965528488,1,,,,,,
629,0.006403318140655756,1,,,,,,
639,0.03601060435175896,1,,,,,,
649,0.016535624861717224,1,,,,,,
659,0.018172049894928932,1,,,,,,
669,0.01773744821548462,1,,,,,,
679,0.019270431250333786,1,,,,,,
689,0.00948637630790472,1,,,,,,
699,0.008095425553619862,1,,,,,,
709,0.03444856032729149,1,,,,,,
719,0.03510788828134537,1,,,,,,
729,0.03285849094390869,1,,,,,,
739,0.030598267912864685,1,,,,,,
749,0.03586360439658165,1,,,,,,
759,0.04789912328124046,1,,,,,,
769,0.02248303033411503,1,,,,,,
779,0.017149556428194046,1,,,,,,
789,0.018022354692220688,1,,,,,,
799,0.01573977991938591,1,,,,,,
809,0.04190874844789505,1,,,,,,
819,0.00925992988049984,1,,,,,,
829,0.011264565400779247,1,,,,,,
839,0.01635214313864708,1,,,,,,
849,0.0044263494201004505,1,,,,,,
859,0.023203015327453613,1,,,,,,
869,0.01943346858024597,1,,,,,,
879,0.01875901035964489,1,,,,,,
889,0.017152100801467896,1,,,,,,
899,0.004808376077562571,1,,,,,,
909,0.020031491294503212,1,,,,,,
919,0.017258252948522568,1,,,,,,
929,0.010805530473589897,1,,,,,,
939,0.014319946058094501,1,,,,,,
945,,1,0.9299466013908386,0.7198787927627563,0.03680800646543503,0.6932173371315002,0.6718266010284424,
949,0.004262425005435944,2,,,,,,
959,0.008565348573029041,2,,,,,,
969,0.012623772956430912,2,,,,,,
979,0.03385157510638237,2,,,,,,
989,0.01723209023475647,2,,,,,,
999,0.005339869298040867,2,,,,,,
1009,0.014812995679676533,2,,,,,,
1019,0.024313898757100105,2,,,,,,
