train_loss,epoch,step,val_qa_answer_f1,val_loss,val_qa_bert_score,val_qa_em,val_qa_sas,test_loss
0.5836179256439209,0,9,,,,,,
0.3521202504634857,0,19,,,,,,
0.19807060062885284,0,29,,,,,,
0.20063133537769318,0,39,,,,,,
0.21133004128932953,0,49,,,,,,
0.2047954797744751,0,59,,,,,,
0.21760615706443787,0,69,,,,,,
0.11999798566102982,0,79,,,,,,
0.08278219401836395,0,89,,,,,,
0.12113870680332184,0,99,,,,,,
0.181243434548378,0,109,,,,,,
0.21197451651096344,0,119,,,,,,
0.14906880259513855,0,129,,,,,,
0.27164605259895325,0,139,,,,,,
0.19616733491420746,0,149,,,,,,
0.16825558245182037,0,159,,,,,,
0.16537661850452423,0,169,,,,,,
0.11635936796665192,0,179,,,,,,
0.1731618493795395,0,189,,,,,,
0.23137886822223663,0,199,,,,,,
0.10090818256139755,0,209,,,,,,
0.14538589119911194,0,219,,,,,,
0.22935447096824646,0,229,,,,,,
0.11997906863689423,0,239,,,,,,
0.14147138595581055,0,249,,,,,,
0.21356473863124847,0,259,,,,,,
0.163579523563385,0,269,,,,,,
0.20508551597595215,0,279,,,,,,
0.20321156084537506,0,289,,,,,,
0.11045236885547638,0,299,,,,,,
0.1973448246717453,0,309,,,,,,
0.1101568341255188,0,319,,,,,,
0.10149506479501724,0,329,,,,,,
0.0913262665271759,0,339,,,,,,
,0,344,0.19936342537403107,0.11789879947900772,0.7751155495643616,0.13963328301906586,0.2574658691883087,
0.20564189553260803,1,349,,,,,,
0.1682865470647812,1,359,,,,,,
0.1671300232410431,1,369,,,,,,
0.15588165819644928,1,379,,,,,,
0.11851807683706284,1,389,,,,,,
0.12207011133432388,1,399,,,,,,
0.10163120180368423,1,409,,,,,,
0.18822583556175232,1,419,,,,,,
0.11976227909326553,1,429,,,,,,
0.15698695182800293,1,439,,,,,,
0.08530564606189728,1,449,,,,,,
0.14967089891433716,1,459,,,,,,
0.20965054631233215,1,469,,,,,,
0.13392935693264008,1,479,,,,,,
0.15606437623500824,1,489,,,,,,
0.1793893575668335,1,499,,,,,,
0.183028444647789,1,509,,,,,,
0.1322118490934372,1,519,,,,,,
0.23104937374591827,1,529,,,,,,
0.07264327257871628,1,539,,,,,,
0.08288398385047913,1,549,,,,,,
0.09338942170143127,1,559,,,,,,
0.13827845454216003,1,569,,,,,,
0.11356177926063538,1,579,,,,,,
0.1609499752521515,1,589,,,,,,
0.20452508330345154,1,599,,,,,,
0.10210907459259033,1,609,,,,,,
0.14513522386550903,1,619,,,,,,
0.18674485385417938,1,629,,,,,,
0.17295286059379578,1,639,,,,,,
0.10675245523452759,1,649,,,,,,
0.08848286420106888,1,659,,,,,,
0.12263504415750504,1,669,,,,,,
0.133499875664711,1,679,,,,,,
0.20348651707172394,1,689,,,,,,
,1,689,0.21953900158405304,0.10463594645261765,0.7798938751220703,0.15655852854251862,0.274685263633728,
0.09844081848859787,2,699,,,,,,
0.07806923240423203,2,709,,,,,,
0.09357225149869919,2,719,,,,,,
0.08360032737255096,2,729,,,,,,
0.09428486227989197,2,739,,,,,,
0.1709032505750656,2,749,,,,,,
0.09363026916980743,2,759,,,,,,
0.11038951575756073,2,769,,,,,,
0.12785837054252625,2,779,,,,,,
0.06962279975414276,2,789,,,,,,
0.09867309778928757,2,799,,,,,,
0.07385288178920746,2,809,,,,,,
0.08967214077711105,2,819,,,,,,
0.08612841367721558,2,829,,,,,,
0.06958664208650589,2,839,,,,,,
0.10466670244932175,2,849,,,,,,
0.08110936731100082,2,859,,,,,,
0.09728533774614334,2,869,,,,,,
0.08809317648410797,2,879,,,,,,
0.06735862791538239,2,889,,,,,,
0.08857163786888123,2,899,,,,,,
0.09063021838665009,2,909,,,,,,
0.11258804798126221,2,919,,,,,,
0.03971513360738754,2,929,,,,,,
0.08053281903266907,2,939,,,,,,
0.12640269100666046,2,949,,,,,,
0.15712027251720428,2,959,,,,,,
0.12480386346578598,2,969,,,,,,
0.07574104517698288,2,979,,,,,,
0.06821776181459427,2,989,,,,,,
0.11835722625255585,2,999,,,,,,
0.09713749587535858,2,1009,,,,,,
0.0961911752820015,2,1019,,,,,,
0.054137226194143295,2,1029,,,,,,
,2,1034,0.2371213436126709,0.10961587727069855,0.7897736430168152,0.17348377406597137,0.29156404733657837,
0.16299252212047577,3,1039,,,,,,
0.100920669734478,3,1049,,,,,,
0.08235161751508713,3,1059,,,,,,
0.09010963141918182,3,1069,,,,,,
0.07603258639574051,3,1079,,,,,,
0.05611905828118324,3,1089,,,,,,
0.04656301438808441,3,1099,,,,,,
0.0990082174539566,3,1109,,,,,,
0.07754793018102646,3,1119,,,,,,
0.082328662276268,3,1129,,,,,,
0.058432888239622116,3,1139,,,,,,
0.08362312614917755,3,1149,,,,,,
0.0668526291847229,3,1159,,,,,,
0.08348644524812698,3,1169,,,,,,
0.10404789447784424,3,1179,,,,,,
0.095892995595932,3,1189,,,,,,
0.07378178089857101,3,1199,,,,,,
0.07140842080116272,3,1209,,,,,,
0.0578291192650795,3,1219,,,,,,
0.05566926300525665,3,1229,,,,,,
