epoch,step,train_loss,val_qa_sas,val_qa_bert_score,val_qa_em,val_loss,val_qa_answer_f1,test_loss
0,999,0.09709890186786652,,,,,,
0,1009,0.12280204147100449,,,,,,
0,1019,0.06684760004281998,,,,,,
0,1029,0.1114683523774147,,,,,,
0,1039,0.1142660453915596,,,,,,
0,1049,0.1334518939256668,,,,,,
0,1059,0.09595272690057755,,,,,,
0,1069,0.08988923579454422,,,,,,
0,1079,0.18337562680244446,,,,,,
0,1089,0.11708735674619675,,,,,,
0,1099,0.15580523014068604,,,,,,
0,1109,0.10222264379262924,,,,,,
0,1119,0.2387411892414093,,,,,,
0,1129,0.10727068781852722,,,,,,
0,1139,0.08193190395832062,,,,,,
0,1149,0.16333971917629242,,,,,,
0,1159,0.10043873637914658,,,,,,
0,1169,0.24996471405029297,,,,,,
0,1179,0.09614015370607376,,,,,,
0,1189,0.11827652901411057,,,,,,
0,1199,0.12796270847320557,,,,,,
0,1209,0.08338162302970886,,,,,,
0,1219,0.07850424945354462,,,,,,
0,1229,0.15480439364910126,,,,,,
0,1239,0.17894192039966583,,,,,,
0,1249,0.16701370477676392,,,,,,
0,1259,0.17017577588558197,,,,,,
0,1269,0.11762229353189468,,,,,,
0,1279,0.26259690523147583,,,,,,
0,1289,0.10544005781412125,,,,,,
0,1299,0.10937756299972534,,,,,,
0,1309,0.15242888033390045,,,,,,
0,1319,0.08497431874275208,,,,,,
0,1329,0.17575959861278534,,,,,,
0,1339,0.11625543981790543,,,,,,
0,1349,0.0956835001707077,,,,,,
0,1359,0.07570340484380722,,,,,,
0,1369,0.13848713040351868,,,,,,
0,1379,0.10325460135936737,,,,,,
0,1389,0.09249711036682129,,,,,,
0,1399,0.11399543285369873,,,,,,
0,1409,0.17000539600849152,,,,,,
0,1419,0.1681062877178192,,,,,,
0,1429,0.12018981575965881,,,,,,
0,1439,0.10962401330471039,,,,,,
0,1449,0.13197264075279236,,,,,,
0,1459,0.0999007523059845,,,,,,
0,1469,0.0931694433093071,,,,,,
0,1479,0.12263420969247818,,,,,,
0,1489,0.1145060732960701,,,,,,
0,1499,0.14625541865825653,,,,,,
0,1509,0.10173697024583817,,,,,,
0,1519,0.10359105467796326,,,,,,
0,1529,0.07661223411560059,,,,,,
0,1539,0.1552322804927826,,,,,,
0,1549,0.19064566493034363,,,,,,
0,1559,0.10687623172998428,,,,,,
0,1569,0.07754932343959808,,,,,,
0,1579,0.17057780921459198,,,,,,
0,1589,0.09965822100639343,,,,,,
0,1599,0.05850919708609581,,,,,,
0,1609,0.11256351321935654,,,,,,
0,1619,0.14881691336631775,,,,,,
0,1629,0.11815611273050308,,,,,,
0,1639,0.06852737069129944,,,,,,
0,1649,0.11702243983745575,,,,,,
0,1659,0.12081222981214523,,,,,,
0,1669,0.12433868646621704,,,,,,
0,1679,0.11607066541910172,,,,,,
0,1689,0.08285748213529587,,,,,,
0,1699,0.13402579724788666,,,,,,
0,1709,0.16312220692634583,,,,,,
0,1719,0.16502980887889862,,,,,,
0,1729,0.13572393357753754,,,,,,
0,1739,0.11714477092027664,,,,,,
0,1749,0.049760203808546066,,,,,,
0,1759,0.12762770056724548,,,,,,
0,1769,0.2199365645647049,,,,,,
0,1779,0.10664816945791245,,,,,,
0,1789,0.06939718872308731,,,,,,
0,1799,0.08362513780593872,,,,,,
0,1809,0.1225455179810524,,,,,,
0,1819,0.08430292457342148,,,,,,
0,1829,0.10708519071340561,,,,,,
0,1839,0.09219172596931458,,,,,,
0,1849,0.2007068395614624,,,,,,
0,1859,0.12059143930673599,,,,,,
0,1869,0.129454106092453,,,,,,
0,1879,0.07503063976764679,,,,,,
0,1889,0.10744590312242508,,,,,,
0,1899,0.18591009080410004,,,,,,
0,1909,0.15075916051864624,,,,,,
0,1919,0.1606539487838745,,,,,,
0,1929,0.10497218370437622,,,,,,
0,1939,0.12030798941850662,,,,,,
0,1949,0.07643403857946396,,,,,,
0,1959,0.09126903861761093,,,,,,
0,1969,0.12972491979599,,,,,,
0,1979,0.0880642905831337,,,,,,
0,1989,0.14054958522319794,,,,,,
0,1999,0.1500484198331833,,,,,,
0,2009,0.13965214788913727,,,,,,
0,2019,0.14789023995399475,,,,,,
0,2029,0.12347935885190964,,,,,,
0,2039,0.12985731661319733,,,,,,
0,2049,0.13214485347270966,,,,,,
0,2059,0.12643715739250183,,,,,,
0,2069,0.0941242203116417,,,,,,
0,2079,0.11152352392673492,,,,,,
0,2089,0.11658161878585815,,,,,,
0,2099,0.11048896610736847,,,,,,
0,2109,0.0945960208773613,,,,,,
0,2119,0.08677046746015549,,,,,,
0,2129,0.08086302131414413,,,,,,
0,2139,0.07136382907629013,,,,,,
0,2147,,0.39841312170028687,0.8163818120956421,0.2890932857990265,0.12423253059387207,0.3533913195133209,
1,2149,0.18057453632354736,,,,,,
1,2159,0.0882609486579895,,,,,,
1,2169,0.11816000193357468,,,,,,
1,2179,0.06921621412038803,,,,,,
1,2189,0.11245574802160263,,,,,,
1,2199,0.09284767508506775,,,,,,
1,2209,0.04641900211572647,,,,,,
1,2219,0.061902012676000595,,,,,,
1,2229,0.12359464168548584,,,,,,
1,2239,0.10919737070798874,,,,,,
1,2249,0.12087738513946533,,,,,,
1,2259,0.15356680750846863,,,,,,
1,2269,0.06109403073787689,,,,,,
1,2279,0.15156330168247223,,,,,,
1,2289,0.11257249116897583,,,,,,
1,2299,0.09052108973264694,,,,,,
1,2309,0.09970691055059433,,,,,,
1,2319,0.13576701283454895,,,,,,
1,2329,0.18208575248718262,,,,,,
1,2339,0.05869096517562866,,,,,,
1,2349,0.12928447127342224,,,,,,
1,2359,0.09707645326852798,,,,,,
1,2369,0.09282679855823517,,,,,,
1,2379,0.11471789330244064,,,,,,
1,2389,0.2033778578042984,,,,,,
1,2399,0.05684654042124748,,,,,,
1,2409,0.18146440386772156,,,,,,
1,2419,0.07496067881584167,,,,,,
1,2429,0.05923019349575043,,,,,,
1,2439,0.09093364328145981,,,,,,
1,2449,0.07863929122686386,,,,,,
1,2459,0.10341977328062057,,,,,,
1,2469,0.06179312616586685,,,,,,
1,2479,0.14573581516742706,,,,,,
1,2489,0.07336357235908508,,,,,,
1,2499,0.0965472012758255,,,,,,
1,2509,0.1547696441411972,,,,,,
1,2519,0.06355692446231842,,,,,,
1,2529,0.10364066809415817,,,,,,
1,2539,0.10736400634050369,,,,,,
1,2549,0.07506860047578812,,,,,,
1,2559,0.0874442532658577,,,,,,
1,2569,0.10135731846094131,,,,,,
1,2579,0.12365387380123138,,,,,,
1,2589,0.08742312341928482,,,,,,
1,2599,0.0974564477801323,,,,,,
1,2609,0.1669849157333374,,,,,,
1,2619,0.07170151174068451,,,,,,
1,2629,0.11061613261699677,,,,,,
1,2639,0.08516339212656021,,,,,,
1,2649,0.06930539757013321,,,,,,
1,2659,0.10733304172754288,,,,,,
1,2669,0.08847077935934067,,,,,,
1,2679,0.11384210735559464,,,,,,
1,2689,0.0830477848649025,,,,,,
1,2699,0.060638654977083206,,,,,,
1,2709,0.06385216861963272,,,,,,
1,2719,0.07386739552021027,,,,,,
1,2729,0.10771651566028595,,,,,,
1,2739,0.05922471731901169,,,,,,
1,2749,0.05036846175789833,,,,,,
1,2759,0.09562940150499344,,,,,,
1,2769,0.12212008237838745,,,,,,
1,2779,0.12812159955501556,,,,,,
1,2789,0.08125296235084534,,,,,,
1,2799,0.10058489441871643,,,,,,
1,2809,0.07735201716423035,,,,,,
1,2819,0.06387391686439514,,,,,,
1,2829,0.09180768579244614,,,,,,
1,2839,0.11006902903318405,,,,,,
1,2849,0.10803581029176712,,,,,,
1,2859,0.086968332529068,,,,,,
1,2869,0.04732926934957504,,,,,,
1,2879,0.06074953451752663,,,,,,
1,2889,0.04390674829483032,,,,,,
1,2899,0.11091317981481552,,,,,,
1,2909,0.07487447559833527,,,,,,
1,2919,0.09603161364793777,,,,,,
1,2929,0.1893051713705063,,,,,,
1,2939,0.11013397574424744,,,,,,
1,2949,0.06108841672539711,,,,,,
1,2959,0.06357359886169434,,,,,,
1,2969,0.102213054895401,,,,,,
1,2979,0.08757635951042175,,,,,,
1,2989,0.0565781332552433,,,,,,
1,2999,0.13868410885334015,,,,,,
1,3009,0.08340433984994888,,,,,,
1,3019,0.06509248912334442,,,,,,
1,3029,0.05955544859170914,,,,,,
1,3039,0.06261707097291946,,,,,,
1,3049,0.15781864523887634,,,,,,
1,3059,0.11653254926204681,,,,,,
1,3069,0.08484750986099243,,,,,,
1,3079,0.14582738280296326,,,,,,
1,3089,0.1070096492767334,,,,,,
1,3099,0.14301802217960358,,,,,,
1,3109,0.0806431993842125,,,,,,
1,3119,0.1350172609090805,,,,,,
1,3129,0.0636398047208786,,,,,,
1,3139,0.09331613034009933,,,,,,
1,3149,0.04823080450296402,,,,,,
1,3159,0.09064552187919617,,,,,,
1,3169,0.07933519780635834,,,,,,
1,3179,0.06446652114391327,,,,,,
1,3189,0.13913774490356445,,,,,,
1,3199,0.10223505645990372,,,,,,
1,3209,0.04568978026509285,,,,,,
1,3219,0.11068697273731232,,,,,,
1,3229,0.10512445122003555,,,,,,
1,3239,0.09078951179981232,,,,,,
1,3249,0.13393156230449677,,,,,,
1,3259,0.06904342025518417,,,,,,
1,3269,0.08512076735496521,,,,,,
1,3279,0.1400020718574524,,,,,,
1,3289,0.08717820048332214,,,,,,
1,3299,0.052369456738233566,,,,,,
1,3309,0.0989498496055603,,,,,,
1,3319,0.0752277672290802,,,,,,
1,3329,0.085234634578228,,,,,,
1,3339,0.08256831020116806,,,,,,
1,3349,0.07496131956577301,,,,,,
1,3359,0.11874683946371078,,,,,,
1,3369,0.04608853533864021,,,,,,
1,3379,0.07006479054689407,,,,,,
1,3389,0.031813524663448334,,,,,,
1,3399,0.08816353231668472,,,,,,
1,3409,0.06847921013832092,,,,,,
1,3419,0.10444163531064987,,,,,,
1,3429,0.05413717031478882,,,,,,
1,3439,0.10036126524209976,,,,,,
1,3449,0.07207205891609192,,,,,,
1,3459,0.03265023231506348,,,,,,
1,3469,0.14791694283485413,,,,,,
1,3479,0.08202474564313889,,,,,,
1,3489,0.12583251297473907,,,,,,
1,3499,0.07759768515825272,,,,,,
1,3509,0.11742997169494629,,,,,,
1,3519,0.09231041371822357,,,,,,
1,3529,0.053382501006126404,,,,,,
1,3539,0.09076906740665436,,,,,,
1,3549,0.0927635133266449,,,,,,
1,3559,0.14103126525878906,,,,,,
1,3569,0.07725778222084045,,,,,,
1,3579,0.09874395281076431,,,,,,
1,3589,0.059490397572517395,,,,,,
1,3599,0.04056601971387863,,,,,,
1,3609,0.06465086340904236,,,,,,
1,3619,0.06726141273975372,,,,,,
1,3629,0.09647756814956665,,,,,,
1,3639,0.08793116360902786,,,,,,
1,3649,0.1128038763999939,,,,,,
1,3659,0.06798458099365234,,,,,,
1,3669,0.09611392766237259,,,,,,
1,3679,0.07406862825155258,,,,,,
1,3689,0.09301666915416718,,,,,,
1,3699,0.12140609323978424,,,,,,
1,3709,0.08415420353412628,,,,,,
1,3719,0.0876629501581192,,,,,,
1,3729,0.0737888440489769,,,,,,
1,3739,0.052659958600997925,,,,,,
1,3749,0.07687831670045853,,,,,,
1,3759,0.06762528419494629,,,,,,
1,3769,0.09671730548143387,,,,,,
1,3779,0.07216237485408783,,,,,,
1,3789,0.06576821208000183,,,,,,
1,3799,0.09719786792993546,,,,,,
1,3809,0.11658480763435364,,,,,,
1,3819,0.0932648628950119,,,,,,
1,3829,0.07738330215215683,,,,,,
1,3839,0.06865913420915604,,,,,,
1,3849,0.058079857379198074,,,,,,
1,3859,0.08572810143232346,,,,,,
1,3869,0.12544192373752594,,,,,,
1,3879,0.04247364401817322,,,,,,
1,3889,0.10610201209783554,,,,,,
1,3899,0.09192056208848953,,,,,,
1,3909,0.05783143267035484,,,,,,
1,3919,0.054785218089818954,,,,,,
1,3929,0.05064750835299492,,,,,,
1,3939,0.06451470404863358,,,,,,
1,3949,0.1029498279094696,,,,,,
1,3959,0.11775719374418259,,,,,,
1,3969,0.05037546157836914,,,,,,
1,3979,0.046259306371212006,,,,,,
1,3989,0.07040445506572723,,,,,,
1,3999,0.037909358739852905,,,,,,
1,4009,0.10209185630083084,,,,,,
1,4019,0.03904476389288902,,,,,,
1,4029,0.035165779292583466,,,,,,
1,4039,0.06145009398460388,,,,,,
1,4049,0.05653064325451851,,,,,,
1,4059,0.08826122432947159,,,,,,
1,4069,0.1274970918893814,,,,,,
1,4079,0.15385469794273376,,,,,,
1,4089,0.10873565822839737,,,,,,
1,4099,0.0991678237915039,,,,,,
1,4109,0.05470201373100281,,,,,,
1,4119,0.07258269190788269,,,,,,
1,4129,0.08046228438615799,,,,,,
1,4139,0.09735183417797089,,,,,,
1,4149,0.04488443583250046,,,,,,
1,4159,0.07516449689865112,,,,,,
1,4169,0.03541300818324089,,,,,,
1,4179,0.06391214579343796,,,,,,
1,4189,0.08650609850883484,,,,,,
1,4199,0.03992704674601555,,,,,,
1,4209,0.04520250856876373,,,,,,
1,4219,0.08340169489383698,,,,,,
1,4229,0.09634394198656082,,,,,,
1,4239,0.06376786530017853,,,,,,
1,4249,0.05314193665981293,,,,,,
1,4259,0.1011110469698906,,,,,,
1,4269,0.07332118600606918,,,,,,
1,4279,0.08216813951730728,,,,,,
1,4289,0.05512623488903046,,,,,,
1,4295,,0.4336259067058563,0.8306301236152649,0.3416557013988495,0.12920626997947693,0.40398356318473816,
2,4299,0.05156968906521797,,,,,,
2,4309,0.05368241295218468,,,,,,
2,4319,0.08949637413024902,,,,,,
2,4329,0.10244959592819214,,,,,,
2,4339,0.04401883855462074,,,,,,
2,4349,0.04817848652601242,,,,,,
2,4359,0.0665847435593605,,,,,,
2,4369,0.05128566920757294,,,,,,
2,4379,0.041557569056749344,,,,,,
2,4389,0.08822004497051239,,,,,,
2,4399,0.0552787259221077,,,,,,
2,4409,0.09316124767065048,,,,,,
2,4419,0.09645532071590424,,,,,,
2,4429,0.09477412700653076,,,,,,
2,4439,0.06634388118982315,,,,,,
2,4449,0.03556699678301811,,,,,,
2,4459,0.05631455034017563,,,,,,
2,4469,0.07702359557151794,,,,,,
2,4479,0.05486557260155678,,,,,,
2,4489,0.05424940586090088,,,,,,
2,4499,0.05220478028059006,,,,,,
2,4509,0.048847321420907974,,,,,,
2,4519,0.04541301727294922,,,,,,
2,4529,0.026682240888476372,,,,,,
2,4539,0.05844300240278244,,,,,,
2,4549,0.08839120715856552,,,,,,
2,4559,0.07224054634571075,,,,,,
2,4569,0.048787616193294525,,,,,,
2,4579,0.01812298223376274,,,,,,
2,4589,0.08039967715740204,,,,,,
2,4599,0.0485517643392086,,,,,,
2,4609,0.030972372740507126,,,,,,
2,4619,0.06044114753603935,,,,,,
2,4629,0.08406172692775726,,,,,,
2,4639,0.058555182069540024,,,,,,
2,4649,0.03655076026916504,,,,,,
2,4659,0.09975876659154892,,,,,,
2,4669,0.061757247895002365,,,,,,
2,4679,0.04494640603661537,,,,,,
2,4689,0.03765137866139412,,,,,,
2,4699,0.07791295647621155,,,,,,
2,4709,0.09461944550275803,,,,,,
2,4719,0.07024093717336655,,,,,,
2,4729,0.07494869083166122,,,,,,
2,4739,0.07290428876876831,,,,,,
2,4749,0.10318003594875336,,,,,,
2,4759,0.046734269708395004,,,,,,
2,4769,0.07749075442552567,,,,,,
2,4779,0.046147670596838,,,,,,
2,4789,0.05744548887014389,,,,,,
2,4799,0.063881516456604,,,,,,
2,4809,0.06607651710510254,,,,,,
2,4819,0.060960087925195694,,,,,,
2,4829,0.07861427217721939,,,,,,
2,4839,0.04413394257426262,,,,,,
2,4849,0.05392090976238251,,,,,,
2,4859,0.11262135952711105,,,,,,
2,4869,0.055697035044431686,,,,,,
2,4879,0.23638147115707397,,,,,,
2,4889,0.03088022954761982,,,,,,
2,4899,0.05976234748959541,,,,,,
2,4909,0.05074908956885338,,,,,,
2,4919,0.047637660056352615,,,,,,
2,4929,0.12028589099645615,,,,,,
2,4939,0.05484393611550331,,,,,,
2,4949,0.061839308589696884,,,,,,
2,4959,0.06172684207558632,,,,,,
2,4969,0.033294428139925,,,,,,
2,4979,0.11542133241891861,,,,,,
2,4989,0.08067592233419418,,,,,,
2,4999,0.06235078349709511,,,,,,
2,5009,0.10197217017412186,,,,,,
2,5019,0.06258250772953033,,,,,,
2,5029,0.03659191355109215,,,,,,
2,5039,0.0380246676504612,,,,,,
2,5049,0.09147725254297256,,,,,,
2,5059,0.06088152900338173,,,,,,
2,5069,0.05975120887160301,,,,,,
2,5079,0.05239829421043396,,,,,,
2,5089,0.10548298060894012,,,,,,
2,5099,0.03519052267074585,,,,,,
2,5109,0.0751916915178299,,,,,,
2,5119,0.07507874071598053,,,,,,
2,5129,0.015702156350016594,,,,,,
2,5139,0.046592578291893005,,,,,,
2,5149,0.09436458349227905,,,,,,
2,5159,0.037116795778274536,,,,,,
2,5169,0.025871193036437035,,,,,,
2,5179,0.06037629023194313,,,,,,
2,5189,0.051046159118413925,,,,,,
2,5199,0.048278164118528366,,,,,,
2,5209,0.05525030568242073,,,,,,
2,5219,0.07260692119598389,,,,,,
2,5229,0.08492802828550339,,,,,,
2,5239,0.058587443083524704,,,,,,
2,5249,0.06392782926559448,,,,,,
2,5259,0.045539740473032,,,,,,
2,5269,0.062311556190252304,,,,,,
2,5279,0.03579600155353546,,,,,,
2,5289,0.05825280770659447,,,,,,
2,5299,0.04507971554994583,,,,,,
2,5309,0.10685320198535919,,,,,,
2,5319,0.05436700955033302,,,,,,
2,5329,0.0316944383084774,,,,,,
2,5339,0.02924291603267193,,,,,,
2,5349,0.06559818238019943,,,,,,
2,5359,0.03379702568054199,,,,,,
2,5369,0.07869113981723785,,,,,,
2,5379,0.041871629655361176,,,,,,
2,5389,0.08558237552642822,,,,,,
2,5399,0.10871617496013641,,,,,,
2,5409,nan,,,,,,
2,5419,0.12526047229766846,,,,,,
2,5429,0.10626896470785141,,,,,,
2,5439,0.06238965317606926,,,,,,
2,5449,0.03456975892186165,,,,,,
2,5459,0.09139116108417511,,,,,,
2,5469,0.08720018714666367,,,,,,
2,5479,0.029475266113877296,,,,,,
2,5489,0.041593171656131744,,,,,,
2,5499,0.07532122731208801,,,,,,
2,5509,0.04940420389175415,,,,,,
2,5519,0.04489127919077873,,,,,,
2,5529,0.041226428002119064,,,,,,
2,5539,0.03297983109951019,,,,,,
2,5549,0.052952058613300323,,,,,,
2,5559,0.08155874162912369,,,,,,
2,5569,0.05335508659482002,,,,,,
2,5579,0.05970348045229912,,,,,,
2,5589,0.028950897976756096,,,,,,
2,5599,0.09315526485443115,,,,,,
2,5609,0.0289705041795969,,,,,,
2,5619,0.05478969216346741,,,,,,
2,5629,0.07125139236450195,,,,,,
2,5639,0.05650080740451813,,,,,,
2,5649,0.04666902869939804,,,,,,
2,5659,0.023041602224111557,,,,,,
2,5669,0.03882487118244171,,,,,,
2,5679,0.0367845743894577,,,,,,
2,5689,0.044506851583719254,,,,,,
2,5699,0.05413661152124405,,,,,,
2,5709,0.04151496663689613,,,,,,
2,5719,0.06943811476230621,,,,,,
2,5729,0.04795481264591217,,,,,,
2,5739,0.06849201023578644,,,,,,
2,5749,0.03797534853219986,,,,,,
2,5759,0.08781696110963821,,,,,,
2,5769,0.03254861757159233,,,,,,
2,5779,0.07070464640855789,,,,,,
2,5789,0.0300055630505085,,,,,,
2,5799,0.02686890959739685,,,,,,
2,5809,0.06855279952287674,,,,,,
2,5819,0.10155723243951797,,,,,,
2,5829,0.034502431750297546,,,,,,
2,5839,0.04812627285718918,,,,,,
2,5849,0.050591886043548584,,,,,,
2,5859,0.023482833057641983,,,,,,
2,5869,0.055105701088905334,,,,,,
2,5879,0.01515437662601471,,,,,,
2,5889,0.036783408373594284,,,,,,
2,5899,0.04904207959771156,,,,,,
2,5909,0.04397682100534439,,,,,,
2,5919,0.034939587116241455,,,,,,
2,5929,0.11357995122671127,,,,,,
2,5939,0.07133524864912033,,,,,,
2,5949,0.03715408965945244,,,,,,
2,5959,0.05348740145564079,,,,,,
2,5969,0.07332493364810944,,,,,,
2,5979,0.041889749467372894,,,,,,
2,5989,0.03502318263053894,,,,,,
2,5999,0.07469256967306137,,,,,,
2,6009,0.05582178384065628,,,,,,
2,6019,0.029955245554447174,,,,,,
2,6029,0.01164373941719532,,,,,,
2,6039,0.08028433471918106,,,,,,
2,6049,0.060563474893569946,,,,,,
2,6059,0.039656054228544235,,,,,,
2,6069,0.025212254375219345,,,,,,
2,6079,0.04827897995710373,,,,,,
2,6089,0.04071071743965149,,,,,,
2,6099,0.09214065968990326,,,,,,
2,6109,0.05086807906627655,,,,,,
2,6119,0.0759766697883606,,,,,,
2,6129,0.04084789380431175,,,,,,
2,6139,0.0288473479449749,,,,,,
2,6149,0.09848746657371521,,,,,,
2,6159,0.06262774020433426,,,,,,
2,6169,0.052390795201063156,,,,,,
2,6179,0.042630404233932495,,,,,,
2,6189,0.041062746196985245,,,,,,
2,6199,0.02870531938970089,,,,,,
2,6209,0.03852163255214691,,,,,,
2,6219,0.057458143681287766,,,,,,
2,6229,0.11943299323320389,,,,,,
2,6239,0.047666098922491074,,,,,,
2,6249,0.042500097304582596,,,,,,
2,6259,0.051620963960886,,,,,,
2,6269,0.024838490411639214,,,,,,
2,6279,0.050103552639484406,,,,,,
2,6289,0.03988167271018028,,,,,,
2,6299,0.09151357412338257,,,,,,
2,6309,0.057339977473020554,,,,,,
2,6319,0.07705485820770264,,,,,,
2,6329,0.08896997570991516,,,,,,
2,6339,0.12492181360721588,,,,,,
2,6349,0.02858862280845642,,,,,,
2,6359,0.045055001974105835,,,,,,
2,6369,0.042333271354436874,,,,,,
2,6379,0.07374920696020126,,,,,,
2,6389,0.04564990475773811,,,,,,
2,6399,0.0646391361951828,,,,,,
2,6409,0.0995352640748024,,,,,,
2,6419,0.023789459839463234,,,,,,
2,6429,0.03610243275761604,,,,,,
2,6439,0.11311966180801392,,,,,,
2,6443,,0.4444393515586853,0.8329628109931946,0.35479632019996643,0.14887534081935883,0.4150003492832184,
3,6449,0.02781423181295395,,,,,,
3,6459,0.016982797533273697,,,,,,
3,6469,0.018039582297205925,,,,,,
3,6479,0.059430886059999466,,,,,,
3,6489,0.05012941733002663,,,,,,
3,6499,0.0338260792195797,,,,,,
3,6509,0.03242560848593712,,,,,,
3,6519,0.04911547526717186,,,,,,
3,6529,0.08127161860466003,,,,,,
3,6539,0.012377158738672733,,,,,,
3,6549,0.012314580380916595,,,,,,
3,6559,nan,,,,,,
3,6569,0.04710280895233154,,,,,,
3,6579,0.028195267543196678,,,,,,
3,6589,0.018205085769295692,,,,,,
3,6599,0.03310653567314148,,,,,,
3,6609,0.013872469775378704,,,,,,
3,6619,0.02334548346698284,,,,,,
3,6629,0.02239113859832287,,,,,,
3,6639,0.01938692294061184,,,,,,
3,6649,0.047349344938993454,,,,,,
3,6659,0.08842440694570541,,,,,,
3,6669,0.021879255771636963,,,,,,
3,6679,0.022188017144799232,,,,,,
3,6689,0.016269326210021973,,,,,,
3,6699,0.02390311099588871,,,,,,
3,6709,0.01607833057641983,,,,,,
3,6719,0.061563245952129364,,,,,,
3,6729,0.031087461858987808,,,,,,
3,6739,0.03294636309146881,,,,,,
3,6749,0.010636923834681511,,,,,,
3,6759,0.01157752238214016,,,,,,
3,6769,0.019082756713032722,,,,,,
3,6779,0.039043325930833817,,,,,,
3,6789,0.03873589262366295,,,,,,
3,6799,0.05851542949676514,,,,,,
3,6809,0.03295893594622612,,,,,,
3,6819,0.021295825019478798,,,,,,
3,6829,0.028154248371720314,,,,,,
3,6839,0.011380543000996113,,,,,,
3,6849,0.032773248851299286,,,,,,
3,6859,0.021270912140607834,,,,,,
3,6869,0.023872585967183113,,,,,,
3,6879,0.03732674941420555,,,,,,
3,6889,0.007553184870630503,,,,,,
3,6899,0.05349469184875488,,,,,,
3,6909,0.011925185099244118,,,,,,
3,6919,0.046510983258485794,,,,,,
