epoch,step,train_loss,val_qa_bert_score,val_qa_sas,val_qa_em,val_qa_answer_f1,val_loss,test_loss
1,479,0.1805935800075531,,,,,,
1,489,0.3240481913089752,,,,,,
1,499,0.1214309111237526,,,,,,
1,509,0.2405787706375122,,,,,,
1,519,0.08855100721120834,,,,,,
1,529,0.4031229317188263,,,,,,
1,539,2.3066985607147217,,,,,,
1,549,0.41450998187065125,,,,,,
1,559,0.36167576909065247,,,,,,
1,569,0.12268784642219543,,,,,,
1,579,0.3970699608325958,,,,,,
1,589,0.2127063125371933,,,,,,
1,599,0.3284834027290344,,,,,,
1,609,0.36405259370803833,,,,,,
1,619,0.11028669029474258,,,,,,
1,629,0.30274009704589844,,,,,,
1,639,0.6267756223678589,,,,,,
1,649,0.4652809202671051,,,,,,
1,659,0.14528322219848633,,,,,,
1,669,0.2160535305738449,,,,,,
1,679,0.615710437297821,,,,,,
1,689,0.2381654530763626,,,,,,
1,699,0.9575892686843872,,,,,,
1,709,0.07392993569374084,,,,,,
1,719,0.19966845214366913,,,,,,
1,729,0.15206637978553772,,,,,,
1,739,0.35598015785217285,,,,,,
1,749,0.4864956736564636,,,,,,
1,759,0.3332134485244751,,,,,,
1,769,0.11127130687236786,,,,,,
1,777,,0.9029636979103088,0.704710066318512,0.6037735939025879,0.686674177646637,0.14514340460300446,
2,779,0.18307989835739136,,,,,,
2,789,0.44432541728019714,,,,,,
2,799,0.259162038564682,,,,,,
2,809,0.44250643253326416,,,,,,
2,819,0.3218657076358795,,,,,,
2,829,0.23994415998458862,,,,,,
2,839,0.17015105485916138,,,,,,
2,849,0.17750170826911926,,,,,,
2,859,0.4097639322280884,,,,,,
2,869,0.4010809659957886,,,,,,
2,879,0.564104437828064,,,,,,
2,889,0.5642256140708923,,,,,,
2,899,0.24765680730342865,,,,,,
2,909,0.15063633024692535,,,,,,
2,919,0.09149681776762009,,,,,,
2,929,0.08517104387283325,,,,,,
2,939,0.3925982713699341,,,,,,
2,949,0.2078375220298767,,,,,,
2,959,0.08358380198478699,,,,,,
2,969,0.15824107825756073,,,,,,
2,979,0.039146244525909424,,,,,,
2,989,0.2317045032978058,,,,,,
2,999,0.031688347458839417,,,,,,
2,1009,0.22262465953826904,,,,,,
2,1019,0.3486674129962921,,,,,,
2,1029,0.18583673238754272,,,,,,
2,1039,0.1529531478881836,,,,,,
2,1049,0.18855056166648865,,,,,,
2,1059,0.170762300491333,,,,,,
2,1069,0.2789023518562317,,,,,,
2,1079,0.30481231212615967,,,,,,
2,1089,0.20083372294902802,,,,,,
2,1099,0.0864439308643341,,,,,,
2,1109,0.4159800410270691,,,,,,
2,1119,0.32244208455085754,,,,,,
2,1129,0.528880774974823,,,,,,
2,1139,0.1646614521741867,,,,,,
2,1149,0.18637698888778687,,,,,,
2,1159,0.4814523458480835,,,,,,
2,1166,,0.9070490002632141,0.7085574865341187,0.6226415038108826,0.69637531042099,0.1655549705028534,
3,1169,0.2688238024711609,,,,,,
3,1179,0.3694487512111664,,,,,,
3,1189,0.05782480537891388,,,,,,
3,1199,0.324471652507782,,,,,,
3,1209,0.11912789195775986,,,,,,
3,1219,0.2711630165576935,,,,,,
3,1229,0.22830159962177277,,,,,,
3,1239,0.17825159430503845,,,,,,
3,1249,0.2412589192390442,,,,,,
3,1259,0.5340188145637512,,,,,,
3,1269,0.23516663908958435,,,,,,
3,1279,0.3115018308162689,,,,,,
3,1289,0.23114041984081268,,,,,,
3,1299,0.4739111065864563,,,,,,
3,1309,0.11489789932966232,,,,,,
3,1319,0.281624436378479,,,,,,
3,1329,0.20729060471057892,,,,,,
3,1339,0.043290283530950546,,,,,,
3,1349,0.07552090287208557,,,,,,
3,1359,0.26917824149131775,,,,,,
3,1369,0.2251136600971222,,,,,,
3,1379,0.29971563816070557,,,,,,
3,1389,0.07028833776712418,,,,,,
3,1399,0.07409244030714035,,,,,,
3,1409,0.11808431893587112,,,,,,
3,1419,0.13078050315380096,,,,,,
3,1429,0.18199953436851501,,,,,,
3,1439,0.19304710626602173,,,,,,
3,1449,0.06462742388248444,,,,,,
3,1459,0.11529950797557831,,,,,,
3,1469,0.12034638226032257,,,,,,
3,1479,0.5080128908157349,,,,,,
3,1489,0.13573786616325378,,,,,,
3,1499,0.023130934685468674,,,,,,
3,1509,0.06804418563842773,,,,,,
3,1519,0.1012912169098854,,,,,,
3,1529,0.049908049404621124,,,,,,
3,1539,0.08341722935438156,,,,,,
3,1549,0.19042906165122986,,,,,,
3,1555,,0.9075551629066467,0.7162625193595886,0.6163522005081177,0.6985204219818115,0.2038271576166153,
4,1559,0.035584721714258194,,,,,,
4,1569,0.07852098345756531,,,,,,
4,1579,0.10279671847820282,,,,,,
4,1589,0.14465658366680145,,,,,,
4,1599,0.08422387391328812,,,,,,
4,1609,0.11726928502321243,,,,,,
4,1619,0.10739435255527496,,,,,,
4,1629,0.08306249976158142,,,,,,
4,1639,0.20080481469631195,,,,,,
4,1649,0.13329188525676727,,,,,,
4,1659,0.09036831557750702,,,,,,
4,1669,0.12308616191148758,,,,,,
4,1679,0.06495631486177444,,,,,,
4,1689,0.050585828721523285,,,,,,
4,1699,0.10896866768598557,,,,,,
4,1709,0.020744509994983673,,,,,,
4,1719,0.16333205997943878,,,,,,
4,1729,0.02295362576842308,,,,,,
4,1739,0.11971772462129593,,,,,,
4,1749,0.15916331112384796,,,,,,
4,1759,0.05148538202047348,,,,,,
4,1769,0.1792149841785431,,,,,,
4,1779,0.16186246275901794,,,,,,
4,1789,0.021587712690234184,,,,,,
4,1799,0.16653989255428314,,,,,,
4,1809,0.09778448194265366,,,,,,
4,1819,0.19837619364261627,,,,,,
4,1829,0.12752889096736908,,,,,,
4,1839,0.19920913875102997,,,,,,
4,1849,0.03422882407903671,,,,,,
4,1859,0.15134117007255554,,,,,,
4,1869,0.32015910744667053,,,,,,
4,1879,0.035810742527246475,,,,,,
4,1889,0.14072676002979279,,,,,,
4,1899,0.0394698902964592,,,,,,
4,1909,0.06996043771505356,,,,,,
4,1919,0.20114615559577942,,,,,,
4,1929,0.6291086077690125,,,,,,
4,1939,0.030630633234977722,,,,,,
4,1944,,0.8984439373016357,0.6953670978546143,0.5786163806915283,0.6703331470489502,0.23193618655204773,
5,1945,,,,,,,0.23193618655204773
