train_loss,epoch,step,val_qa_sas,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_em,test_loss
0.08962154388427734,0,9,,,,,,
0.04802972078323364,0,19,,,,,,
0.052507705986499786,0,29,,,,,,
0.03913815692067146,0,39,,,,,,
0.057236164808273315,0,49,,,,,,
0.06811004877090454,0,59,,,,,,
0.048184216022491455,0,69,,,,,,
0.03287198022007942,0,79,,,,,,
0.038883015513420105,0,89,,,,,,
0.05742378160357475,0,99,,,,,,
0.02888287790119648,0,109,,,,,,
0.043550752103328705,0,119,,,,,,
0.04235544800758362,0,129,,,,,,
0.0332208089530468,0,139,,,,,,
0.03534331172704697,0,149,,,,,,
0.05616601184010506,0,159,,,,,,
0.03811388835310936,0,169,,,,,,
0.051333554089069366,0,179,,,,,,
0.05018547922372818,0,189,,,,,,
0.03139729052782059,0,199,,,,,,
0.047641098499298096,0,209,,,,,,
0.03430454060435295,0,219,,,,,,
0.038984544575214386,0,229,,,,,,
0.038097601383924484,0,239,,,,,,
0.05986654758453369,0,249,,,,,,
0.024129481986165047,0,259,,,,,,
0.030962437391281128,0,269,,,,,,
0.01753487065434456,0,279,,,,,,
0.041685398668050766,0,289,,,,,,
0.017337601631879807,0,299,,,,,,
0.055647850036621094,0,309,,,,,,
0.026825256645679474,0,319,,,,,,
0.03907804563641548,0,329,,,,,,
0.016278402879834175,0,339,,,,,,
0.02128727361559868,0,349,,,,,,
0.02734953910112381,0,359,,,,,,
0.016051936894655228,0,369,,,,,,
0.02179962582886219,0,379,,,,,,
0.017373589798808098,0,389,,,,,,
0.02036539651453495,0,399,,,,,,
0.025375042110681534,0,409,,,,,,
0.03629635274410248,0,419,,,,,,
0.017430558800697327,0,429,,,,,,
0.006485909689217806,0,439,,,,,,
0.028081685304641724,0,449,,,,,,
,0,455,0.5586714744567871,0.06984873861074448,0.4969039559364319,0.8871772885322571,0.4540390074253082,
0.040493641048669815,1,459,,,,,,
0.04648342728614807,1,469,,,,,,
0.03730635717511177,1,479,,,,,,
0.0369795486330986,1,489,,,,,,
0.019495317712426186,1,499,,,,,,
0.019228411838412285,1,509,,,,,,
0.020522747188806534,1,519,,,,,,
0.026235103607177734,1,529,,,,,,
0.027833130210638046,1,539,,,,,,
0.01576399803161621,1,549,,,,,,
0.042056404054164886,1,559,,,,,,
0.02592502161860466,1,569,,,,,,
0.024565961211919785,1,579,,,,,,
0.004778350703418255,1,589,,,,,,
0.022021612152457237,1,599,,,,,,
0.005935355089604855,1,609,,,,,,
0.012867393903434277,1,619,,,,,,
0.01071714423596859,1,629,,,,,,
0.03499085456132889,1,639,,,,,,
0.019845105707645416,1,649,,,,,,
0.013177627697587013,1,659,,,,,,
0.0512407161295414,1,669,,,,,,
0.037521373480558395,1,679,,,,,,
0.011279674246907234,1,689,,,,,,
0.036909159272909164,1,699,,,,,,
0.020689481869339943,1,709,,,,,,
0.028702624142169952,1,719,,,,,,
0.05313843861222267,1,729,,,,,,
0.011668871156871319,1,739,,,,,,
0.03189864382147789,1,749,,,,,,
0.028099285438656807,1,759,,,,,,
0.008732662536203861,1,769,,,,,,
0.007916884496808052,1,779,,,,,,
0.007393759209662676,1,789,,,,,,
0.05174220725893974,1,799,,,,,,
0.011822565458714962,1,809,,,,,,
0.02509971335530281,1,819,,,,,,
0.012904905714094639,1,829,,,,,,
0.003330376697704196,1,839,,,,,,
0.026705391705036163,1,849,,,,,,
0.01719471998512745,1,859,,,,,,
0.01713850535452366,1,869,,,,,,
0.016192857176065445,1,879,,,,,,
0.02151505835354328,1,889,,,,,,
0.051480744034051895,1,899,,,,,,
0.01325775682926178,1,909,,,,,,
,1,911,0.6279569268226624,0.0629003718495369,0.5900675058364868,0.9067990779876709,0.5571030378341675,
0.013748107478022575,2,919,,,,,,
0.013851900584995747,2,929,,,,,,
0.002308855066075921,2,939,,,,,,
0.025656305253505707,2,949,,,,,,
0.0071577453054487705,2,959,,,,,,
0.03052765317261219,2,969,,,,,,
0.01064720842987299,2,979,,,,,,
0.013346437364816666,2,989,,,,,,
0.02573111094534397,2,999,,,,,,
0.018320519477128983,2,1009,,,,,,
0.01488314475864172,2,1019,,,,,,
0.009959899820387363,2,1029,,,,,,
0.02112681418657303,2,1039,,,,,,
0.012365959584712982,2,1049,,,,,,
0.014593370258808136,2,1059,,,,,,
0.022308137267827988,2,1069,,,,,,
0.0074592214077711105,2,1079,,,,,,
0.03315602242946625,2,1089,,,,,,
0.04363404959440231,2,1099,,,,,,
0.014015915803611279,2,1109,,,,,,
0.021386340260505676,2,1119,,,,,,
0.009054628200829029,2,1129,,,,,,
0.015733567997813225,2,1139,,,,,,
0.011035661213099957,2,1149,,,,,,
0.01454957202076912,2,1159,,,,,,
0.038968462496995926,2,1169,,,,,,
0.011418398469686508,2,1179,,,,,,
0.009172642603516579,2,1189,,,,,,
0.004512767307460308,2,1199,,,,,,
nan,2,1209,,,,,,
0.028794411569833755,2,1219,,,,,,
0.013104189187288284,2,1229,,,,,,
0.018782615661621094,2,1239,,,,,,
0.016425088047981262,2,1249,,,,,,
0.0018000398995354772,2,1259,,,,,,
0.020751051604747772,2,1269,,,,,,
0.011976486071944237,2,1279,,,,,,
0.01600811630487442,2,1289,,,,,,
0.010650474578142166,2,1299,,,,,,
0.02189260721206665,2,1309,,,,,,
0.024264320731163025,2,1319,,,,,,
0.015463735908269882,2,1329,,,,,,
0.010576135478913784,2,1339,,,,,,
0.0038625532761216164,2,1349,,,,,,
0.012629098258912563,2,1359,,,,,,
,2,1367,0.6401427388191223,0.055170927196741104,0.605961263179779,0.911056637763977,0.573816180229187,
0.01410996075719595,3,1369,,,,,,
0.00490662781521678,3,1379,,,,,,
0.007159540895372629,3,1389,,,,,,
0.020109498873353004,3,1399,,,,,,
0.0037974820006638765,3,1409,,,,,,
0.0041509666480124,3,1419,,,,,,
0.0026924728881567717,3,1429,,,,,,
0.007882063277065754,3,1439,,,,,,
0.0027369819581508636,3,1449,,,,,,
0.0020463820546865463,3,1459,,,,,,
0.005331581924110651,3,1469,,,,,,
0.00829300470650196,3,1479,,,,,,
0.02214856632053852,3,1489,,,,,,
0.0030118338763713837,3,1499,,,,,,
0.006992620415985584,3,1509,,,,,,
0.010296392254531384,3,1519,,,,,,
0.02425563894212246,3,1529,,,,,,
0.014635806903243065,3,1539,,,,,,
0.022395018488168716,3,1549,,,,,,
0.011973071843385696,3,1559,,,,,,
0.01057087630033493,3,1569,,,,,,
0.0008214192348532379,3,1579,,,,,,
0.002223123097792268,3,1589,,,,,,
0.007993951439857483,3,1599,,,,,,
0.0034451575484126806,3,1609,,,,,,
0.002341031562536955,3,1619,,,,,,
0.022039087489247322,3,1629,,,,,,
0.011321495287120342,3,1639,,,,,,
0.0029449218418449163,3,1649,,,,,,
0.010922415181994438,3,1659,,,,,,
0.007116417400538921,3,1669,,,,,,
