train_loss,step,epoch,val_qa_bert_score,val_qa_sas,val_loss,val_qa_answer_f1,val_qa_em,test_loss
0.12393660098314285,9,0,,,,,,
0.0775444433093071,19,0,,,,,,
0.05697964131832123,29,0,,,,,,
0.08631307631731033,39,0,,,,,,
0.046032316982746124,49,0,,,,,,
0.08090464770793915,59,0,,,,,,
0.052323050796985626,69,0,,,,,,
0.04672764986753464,79,0,,,,,,
0.06879312545061111,89,0,,,,,,
0.05219855532050133,99,0,,,,,,
0.05408778041601181,109,0,,,,,,
0.06367847323417664,119,0,,,,,,
0.04698380455374718,129,0,,,,,,
0.0562855526804924,139,0,,,,,,
0.07441408187150955,149,0,,,,,,
0.04920816048979759,159,0,,,,,,
0.039996352046728134,169,0,,,,,,
0.06189725175499916,179,0,,,,,,
,180,0,0.8346201181411743,0.3584412932395935,0.11299577355384827,0.28444427251815796,0.20046620070934296,
0.0511636920273304,189,1,,,,,,
0.07516694813966751,199,1,,,,,,
0.06676232069730759,209,1,,,,,,
0.0465758852660656,219,1,,,,,,
0.06420586258172989,229,1,,,,,,
0.04329191893339157,239,1,,,,,,
0.06301559507846832,249,1,,,,,,
0.05310453847050667,259,1,,,,,,
0.05541886016726494,269,1,,,,,,
0.08485932648181915,279,1,,,,,,
0.0452357679605484,289,1,,,,,,
0.06275293976068497,299,1,,,,,,
0.04811866953969002,309,1,,,,,,
0.04723072797060013,319,1,,,,,,
0.044203538447618484,329,1,,,,,,
0.05428353324532509,339,1,,,,,,
0.04885232448577881,349,1,,,,,,
0.06510835886001587,359,1,,,,,,
,361,1,0.8312814831733704,0.34828999638557434,0.1123594343662262,0.27200156450271606,0.18881118297576904,
0.03970077261328697,369,2,,,,,,
0.0548907071352005,379,2,,,,,,
0.041180431842803955,389,2,,,,,,
0.04366693273186684,399,2,,,,,,
0.057942893356084824,409,2,,,,,,
0.04170699045062065,419,2,,,,,,
0.04344237595796585,429,2,,,,,,
0.04480129852890968,439,2,,,,,,
0.049470264464616776,449,2,,,,,,
0.0615416057407856,459,2,,,,,,
0.05871610343456268,469,2,,,,,,
0.058920588344335556,479,2,,,,,,
0.06589998304843903,489,2,,,,,,
0.048567939549684525,499,2,,,,,,
0.04654262959957123,509,2,,,,,,
0.06279940158128738,519,2,,,,,,
0.0627482682466507,529,2,,,,,,
0.04808666557073593,539,2,,,,,,
,542,2,0.8337945342063904,0.355746328830719,0.11302786320447922,0.2839502990245819,0.20279720425605774,
0.045452844351530075,549,3,,,,,,
0.04011930525302887,559,3,,,,,,
0.04395051300525665,569,3,,,,,,
0.0336349755525589,579,3,,,,,,
0.0604977086186409,589,3,,,,,,
0.05397156998515129,599,3,,,,,,
0.04135297238826752,609,3,,,,,,
0.0375424362719059,619,3,,,,,,
0.035660017281770706,629,3,,,,,,
0.03804439306259155,639,3,,,,,,
0.048645101487636566,649,3,,,,,,
0.05459192767739296,659,3,,,,,,
0.04644402861595154,669,3,,,,,,
0.04262416064739227,679,3,,,,,,
0.060783468186855316,689,3,,,,,,
0.04488680884242058,699,3,,,,,,
0.06477607786655426,709,3,,,,,,
0.050359100103378296,719,3,,,,,,
,723,3,0.8339091539382935,0.35195231437683105,0.11537293344736099,0.2821621000766754,0.20046620070934296,
0.024854034185409546,729,4,,,,,,
0.037413932383060455,739,4,,,,,,
0.033417388796806335,749,4,,,,,,
0.02782711572945118,759,4,,,,,,
0.02562224119901657,769,4,,,,,,
0.03333544358611107,779,4,,,,,,
0.03178773820400238,789,4,,,,,,
0.024906834587454796,799,4,,,,,,
0.03247910737991333,809,4,,,,,,
0.029100915417075157,819,4,,,,,,
0.03433313965797424,829,4,,,,,,
0.026149403303861618,839,4,,,,,,
0.023837078362703323,849,4,,,,,,
0.019875722005963326,859,4,,,,,,
0.023272085934877396,869,4,,,,,,
0.029557721689343452,879,4,,,,,,
0.03250531852245331,889,4,,,,,,
0.019425716251134872,899,4,,,,,,
,904,4,0.8323211669921875,0.35129186511039734,0.1585405170917511,0.2868623435497284,0.2097902148962021,
,905,5,,,,,,0.1585405170917511
