train_loss,step,epoch,val_qa_sas,val_qa_bert_score,val_qa_em,val_loss,val_qa_answer_f1,test_avg_qa_bert_score,test_loss,test_avg_qa_answer_f1,test_avg_qa_sas,test_avg_qa_em
1.0624253749847412,9,0,,,,,,,,,,
0.7654771208763123,19,0,,,,,,,,,,
0.8073816299438477,29,0,,,,,,,,,,
0.4569590091705322,39,0,,,,,,,,,,
0.45500415563583374,49,0,,,,,,,,,,
0.38475391268730164,59,0,,,,,,,,,,
0.34008580446243286,69,0,,,,,,,,,,
0.23348468542099,79,0,,,,,,,,,,
0.4191800653934479,89,0,,,,,,,,,,
0.4480750858783722,99,0,,,,,,,,,,
0.27672746777534485,109,0,,,,,,,,,,
0.3180551528930664,119,0,,,,,,,,,,
0.19406674802303314,129,0,,,,,,,,,,
0.19011971354484558,139,0,,,,,,,,,,
0.1989767700433731,149,0,,,,,,,,,,
0.16822661459445953,159,0,,,,,,,,,,
0.19402502477169037,169,0,,,,,,,,,,
,172,0,0.4833713173866272,0.8487063050270081,0.41889986395835876,0.20358498394489288,0.4699902832508087,,,,,
0.203109011054039,179,1,,,,,,,,,,
0.20807822048664093,189,1,,,,,,,,,,
0.2891899347305298,199,1,,,,,,,,,,
0.09612060338258743,209,1,,,,,,,,,,
0.22822454571723938,219,1,,,,,,,,,,
0.2572779655456543,229,1,,,,,,,,,,
0.1279495656490326,239,1,,,,,,,,,,
0.139638751745224,249,1,,,,,,,,,,
0.21491679549217224,259,1,,,,,,,,,,
0.13872098922729492,269,1,,,,,,,,,,
0.27920958399772644,279,1,,,,,,,,,,
0.23548392951488495,289,1,,,,,,,,,,
0.15700463950634003,299,1,,,,,,,,,,
0.18648765981197357,309,1,,,,,,,,,,
0.13521911203861237,319,1,,,,,,,,,,
0.23537230491638184,329,1,,,,,,,,,,
0.3142288029193878,339,1,,,,,,,,,,
,345,1,0.5279459357261658,0.8611522912979126,0.4668547213077545,0.16307659447193146,0.5165771842002869,,,,,
0.10692062973976135,349,2,,,,,,,,,,
0.19326940178871155,359,2,,,,,,,,,,
0.2131606489419937,369,2,,,,,,,,,,
0.16516004502773285,379,2,,,,,,,,,,
0.13856740295886993,389,2,,,,,,,,,,
0.14392143487930298,399,2,,,,,,,,,,
0.1955731064081192,409,2,,,,,,,,,,
0.1919739842414856,419,2,,,,,,,,,,
0.21679013967514038,429,2,,,,,,,,,,
0.14623917639255524,439,2,,,,,,,,,,
0.23440074920654297,449,2,,,,,,,,,,
0.30738404393196106,459,2,,,,,,,,,,
0.18485072255134583,469,2,,,,,,,,,,
0.17232747375965118,479,2,,,,,,,,,,
0.08993978053331375,489,2,,,,,,,,,,
0.14810989797115326,499,2,,,,,,,,,,
0.09212552756071091,509,2,,,,,,,,,,
,518,2,0.5460666418075562,0.8676392436027527,0.48801127076148987,0.14743173122406006,0.5392807126045227,,,,,
0.21161624789237976,519,3,,,,,,,,,,
0.09766261279582977,529,3,,,,,,,,,,
0.11194644868373871,539,3,,,,,,,,,,
0.1374620646238327,549,3,,,,,,,,,,
0.1656825989484787,559,3,,,,,,,,,,
0.33881455659866333,569,3,,,,,,,,,,
0.12113185226917267,579,3,,,,,,,,,,
0.12984025478363037,589,3,,,,,,,,,,
0.13071829080581665,599,3,,,,,,,,,,
0.24748176336288452,609,3,,,,,,,,,,
0.09988190978765488,619,3,,,,,,,,,,
0.08313610404729843,629,3,,,,,,,,,,
0.15289358794689178,639,3,,,,,,,,,,
0.17679275572299957,649,3,,,,,,,,,,
0.09845519065856934,659,3,,,,,,,,,,
0.21003778278827667,669,3,,,,,,,,,,
0.2104400098323822,679,3,,,,,,,,,,
0.07774809002876282,689,3,,,,,,,,,,
,691,3,0.5704264044761658,0.8747085332870483,0.5204513669013977,0.1335882544517517,0.5626094341278076,,,,,
0.15739798545837402,699,4,,,,,,,,,,
0.10082671791315079,709,4,,,,,,,,,,
0.09345465898513794,719,4,,,,,,,,,,
0.15906594693660736,729,4,,,,,,,,,,
0.14517004787921906,739,4,,,,,,,,,,
0.3272206783294678,749,4,,,,,,,,,,
0.17973949015140533,759,4,,,,,,,,,,
0.08119042962789536,769,4,,,,,,,,,,
0.15379053354263306,779,4,,,,,,,,,,
0.09241779893636703,789,4,,,,,,,,,,
0.2547333240509033,799,4,,,,,,,,,,
0.10909426957368851,809,4,,,,,,,,,,
0.08419685065746307,819,4,,,,,,,,,,
0.15419147908687592,829,4,,,,,,,,,,
0.10086795687675476,839,4,,,,,,,,,,
0.14330507814884186,849,4,,,,,,,,,,
0.10831088572740555,859,4,,,,,,,,,,
,864,4,0.5912435054779053,0.8821980953216553,0.5444287657737732,0.12671126425266266,0.5888517498970032,,,,,
,865,5,,,,,,0.8821980953216553,0.12671126425266266,0.5888517498970032,0.5912435054779053,0.5444287657737732
