step,epoch,train_loss,val_loss,val_qa_em,val_qa_bert_score,val_qa_sas,val_qa_answer_f1,test_loss
9,0,0.28493672609329224,,,,,,
19,0,0.1529465913772583,,,,,,
29,0,0.30857032537460327,,,,,,
39,0,0.33864936232566833,,,,,,
49,0,0.1785084307193756,,,,,,
59,0,0.28447312116622925,,,,,,
69,0,0.11698498576879501,,,,,,
79,0,0.10490531474351883,,,,,,
89,0,0.15551766753196716,,,,,,
99,0,0.20505104959011078,,,,,,
109,0,0.14719079434871674,,,,,,
119,0,0.24698936939239502,,,,,,
129,0,0.1676815003156662,,,,,,
139,0,0.10388634353876114,,,,,,
149,0,0.12629179656505585,,,,,,
159,0,0.19774092733860016,,,,,,
169,0,0.1347472220659256,,,,,,
179,0,0.20149798691272736,,,,,,
189,0,0.11469642072916031,,,,,,
199,0,0.16305308043956757,,,,,,
209,0,0.09171544760465622,,,,,,
219,0,0.14423881471157074,,,,,,
229,0,0.16823311150074005,,,,,,
239,0,0.1745186597108841,,,,,,
249,0,0.10278059542179108,,,,,,
259,0,0.09979546070098877,,,,,,
269,0,0.0655161440372467,,,,,,
279,0,0.13180141150951385,,,,,,
289,0,0.11269815266132355,,,,,,
299,0,0.10849759727716446,,,,,,
309,0,0.15783490240573883,,,,,,
319,0,0.08477436006069183,,,,,,
329,0,0.10004374384880066,,,,,,
339,0,0.13346438109874725,,,,,,
349,0,0.09873244911432266,,,,,,
359,0,0.10765954107046127,,,,,,
359,0,,0.10882173478603363,0.11599999666213989,0.7679334878921509,0.24308641254901886,0.18152980506420135,
369,1,0.15574946999549866,,,,,,
379,1,0.07056824862957001,,,,,,
389,1,0.08456612378358841,,,,,,
399,1,0.15598919987678528,,,,,,
409,1,0.1723983734846115,,,,,,
419,1,0.11020457744598389,,,,,,
429,1,0.1082514077425003,,,,,,
439,1,0.08703907579183578,,,,,,
449,1,0.13404177129268646,,,,,,
459,1,0.06853223592042923,,,,,,
469,1,0.1355905532836914,,,,,,
479,1,0.09356280416250229,,,,,,
489,1,0.07658833265304565,,,,,,
499,1,0.06403335183858871,,,,,,
509,1,0.06266975402832031,,,,,,
519,1,0.149870827794075,,,,,,
529,1,0.04992728307843208,,,,,,
539,1,0.14678287506103516,,,,,,
549,1,0.14794135093688965,,,,,,
559,1,0.2006898671388626,,,,,,
569,1,0.11794055253267288,,,,,,
579,1,0.08996892720460892,,,,,,
589,1,0.05467453598976135,,,,,,
599,1,0.0783906951546669,,,,,,
609,1,0.07633757591247559,,,,,,
619,1,0.12945331633090973,,,,,,
629,1,0.05835019052028656,,,,,,
639,1,0.13166630268096924,,,,,,
649,1,0.22060726583003998,,,,,,
659,1,0.07222558557987213,,,,,,
669,1,0.05461350083351135,,,,,,
679,1,0.1417202204465866,,,,,,
689,1,0.17278917133808136,,,,,,
699,1,0.08809343725442886,,,,,,
709,1,0.10408458113670349,,,,,,
719,1,0.11149533092975616,,,,,,
719,1,,0.11418130248785019,0.1653333306312561,0.7943499088287354,0.2901889979839325,0.2358698695898056,
729,2,0.11387130618095398,,,,,,
739,2,0.05971953645348549,,,,,,
749,2,0.06675741821527481,,,,,,
759,2,0.09254507720470428,,,,,,
769,2,0.08214375376701355,,,,,,
779,2,0.09551658481359482,,,,,,
789,2,0.09264231473207474,,,,,,
799,2,0.06743021309375763,,,,,,
809,2,0.09119613468647003,,,,,,
819,2,0.053529612720012665,,,,,,
829,2,0.0720330998301506,,,,,,
839,2,0.0629998967051506,,,,,,
849,2,0.06485772132873535,,,,,,
859,2,0.0493464320898056,,,,,,
869,2,0.054798051714897156,,,,,,
879,2,0.10423241555690765,,,,,,
889,2,0.03737911581993103,,,,,,
899,2,0.09951364248991013,,,,,,
909,2,0.11118283122777939,,,,,,
919,2,0.09654679149389267,,,,,,
929,2,0.08905508369207382,,,,,,
939,2,0.06479638814926147,,,,,,
949,2,0.04462985694408417,,,,,,
959,2,0.06608693301677704,,,,,,
969,2,0.07024066895246506,,,,,,
979,2,0.09988362342119217,,,,,,
989,2,0.0505666583776474,,,,,,
999,2,0.07244019210338593,,,,,,
1009,2,0.12148939818143845,,,,,,
1019,2,0.06232689693570137,,,,,,
1029,2,0.04639725014567375,,,,,,
1039,2,0.11889399588108063,,,,,,
1049,2,0.09862236678600311,,,,,,
1059,2,0.06878701597452164,,,,,,
1069,2,0.07230880111455917,,,,,,
1079,2,0.0966188982129097,,,,,,
1079,2,,0.11490193754434586,0.19466666877269745,0.8059987425804138,0.3193809688091278,0.26197177171707153,
1089,3,0.07745993882417679,,,,,,
1099,3,0.041998304426670074,,,,,,
1109,3,0.05094928294420242,,,,,,
1119,3,0.0725662037730217,,,,,,
1129,3,0.0486709363758564,,,,,,
1139,3,0.07880200445652008,,,,,,
1149,3,0.06104885786771774,,,,,,
1159,3,0.059563569724559784,,,,,,
1169,3,0.08113758265972137,,,,,,
1179,3,0.04806121811270714,,,,,,
1189,3,0.04932941123843193,,,,,,
1199,3,0.04873258247971535,,,,,,
1209,3,0.0534907765686512,,,,,,
1219,3,0.04613610357046127,,,,,,
1229,3,0.04789092764258385,,,,,,
1239,3,0.08649144321680069,,,,,,
1249,3,0.02899908646941185,,,,,,
1259,3,0.10451703518629074,,,,,,
1269,3,0.07997409999370575,,,,,,
1279,3,0.07108286768198013,,,,,,
1289,3,0.07502785325050354,,,,,,
1299,3,0.05019765719771385,,,,,,
1309,3,0.03706159070134163,,,,,,
1319,3,0.05105935037136078,,,,,,
1329,3,0.06942477077245712,,,,,,
1339,3,0.06501857936382294,,,,,,
1349,3,0.0458255298435688,,,,,,
1359,3,0.059733595699071884,,,,,,
1369,3,0.07251408696174622,,,,,,
1379,3,0.05312534421682358,,,,,,
1389,3,0.038724374026060104,,,,,,
1399,3,0.07085777819156647,,,,,,
1409,3,0.0627923458814621,,,,,,
1419,3,0.046927180141210556,,,,,,
1429,3,0.0629916861653328,,,,,,
1439,3,0.08320815861225128,,,,,,
1439,3,,0.12319761514663696,0.2173333317041397,0.8184512257575989,0.344723641872406,0.28917989134788513,
1449,4,0.04907500371336937,,,,,,
1459,4,0.03153213858604431,,,,,,
1469,4,0.04047990217804909,,,,,,
1479,4,0.05200963839888573,,,,,,
1489,4,0.03787440061569214,,,,,,
1499,4,0.06709301471710205,,,,,,
1509,4,0.05197396129369736,,,,,,
1519,4,0.04759059473872185,,,,,,
1529,4,0.05771429091691971,,,,,,
1539,4,0.03926733508706093,,,,,,
1549,4,0.0258479043841362,,,,,,
1559,4,0.04170743376016617,,,,,,
1569,4,0.04001038148999214,,,,,,
1579,4,0.03321866691112518,,,,,,
1589,4,0.03605592995882034,,,,,,
1599,4,0.0763549953699112,,,,,,
1609,4,0.020388156175613403,,,,,,
1619,4,0.09030663967132568,,,,,,
1629,4,0.05899689346551895,,,,,,
1639,4,0.04740434139966965,,,,,,
1649,4,0.047320861369371414,,,,,,
1659,4,0.04463779181241989,,,,,,
1669,4,0.03720259293913841,,,,,,
1679,4,0.03403807803988457,,,,,,
1689,4,0.06453573703765869,,,,,,
1699,4,0.042957957834005356,,,,,,
1709,4,0.040468405932188034,,,,,,
1719,4,0.03724055364727974,,,,,,
1729,4,0.061634697020053864,,,,,,
1739,4,0.0381564237177372,,,,,,
1749,4,0.03506879135966301,,,,,,
1759,4,0.04576745629310608,,,,,,
1769,4,0.05506288632750511,,,,,,
1779,4,0.03919240087270737,,,,,,
1789,4,0.0630381628870964,,,,,,
1799,4,0.05757700651884079,,,,,,
1799,4,,0.13269300758838654,0.2226666659116745,0.8202546238899231,0.34090548753738403,0.28821036219596863,
1800,5,,,,,,,0.13269300758838654
