step,epoch,train_loss,val_qa_em,val_qa_bert_score,val_qa_sas,val_qa_answer_f1,val_loss,test_loss
9,0,0.5193379521369934,,,,,,
19,0,0.3285096287727356,,,,,,
29,0,0.24424517154693604,,,,,,
39,0,0.32686302065849304,,,,,,
49,0,0.16172322630882263,,,,,,
59,0,0.272317498922348,,,,,,
69,0,0.20686747133731842,,,,,,
79,0,0.3490685522556305,,,,,,
89,0,0.21981437504291534,,,,,,
99,0,0.29867297410964966,,,,,,
109,0,0.12221527844667435,,,,,,
119,0,0.29397985339164734,,,,,,
129,0,0.2905614674091339,,,,,,
139,0,0.1464824676513672,,,,,,
149,0,0.2851738929748535,,,,,,
159,0,0.18396355211734772,,,,,,
169,0,0.35333070158958435,,,,,,
179,0,0.18538817763328552,,,,,,
189,0,0.17115579545497894,,,,,,
199,0,0.10137654095888138,,,,,,
209,0,0.11828642338514328,,,,,,
219,0,0.34746062755584717,,,,,,
229,0,0.19016419351100922,,,,,,
239,0,0.26119762659072876,,,,,,
249,0,0.1741083860397339,,,,,,
259,0,0.143230602145195,,,,,,
269,0,0.13484276831150055,,,,,,
279,0,0.17778493463993073,,,,,,
289,0,0.25357767939567566,,,,,,
299,0,0.254954069852829,,,,,,
309,0,0.2269258350133896,,,,,,
319,0,0.1103833019733429,,,,,,
329,0,0.2232198864221573,,,,,,
339,0,0.1947883665561676,,,,,,
349,0,0.1052602082490921,,,,,,
359,0,0.11717911064624786,,,,,,
369,0,0.20017848908901215,,,,,,
379,0,0.2067379504442215,,,,,,
389,0,0.14328770339488983,,,,,,
399,0,0.1592380702495575,,,,,,
409,0,0.1423923671245575,,,,,,
419,0,0.09293358027935028,,,,,,
429,0,0.22532497346401215,,,,,,
439,0,0.23660659790039062,,,,,,
449,0,0.1255112737417221,,,,,,
459,0,0.14172828197479248,,,,,,
469,0,0.1866476833820343,,,,,,
479,0,0.13260583579540253,,,,,,
489,0,0.1326247900724411,,,,,,
499,0,0.2052987813949585,,,,,,
509,0,0.20010453462600708,,,,,,
519,0,0.22049079835414886,,,,,,
529,0,0.15132960677146912,,,,,,
539,0,0.15282182395458221,,,,,,
549,0,0.1425636261701584,,,,,,
559,0,0.15500251948833466,,,,,,
569,0,0.18056267499923706,,,,,,
579,0,0.1121559590101242,,,,,,
589,0,0.1800926774740219,,,,,,
599,0,0.11691251397132874,,,,,,
609,0,0.2144933044910431,,,,,,
619,0,0.20023761689662933,,,,,,
629,0,0.1531105488538742,,,,,,
639,0,0.16032707691192627,,,,,,
649,0,0.21798545122146606,,,,,,
659,0,0.17809337377548218,,,,,,
669,0,0.19148989021778107,,,,,,
679,0,0.13996632397174835,,,,,,
689,0,0.20438742637634277,,,,,,
699,0,0.17843523621559143,,,,,,
709,0,0.14965051412582397,,,,,,
719,0,0.17840822041034698,,,,,,
729,0,0.12829580903053284,,,,,,
739,0,0.09797012060880661,,,,,,
749,0,0.15140317380428314,,,,,,
759,0,0.18571266531944275,,,,,,
769,0,0.13014939427375793,,,,,,
779,0,0.30422917008399963,,,,,,
789,0,0.15918689966201782,,,,,,
799,0,0.17619061470031738,,,,,,
809,0,0.11889602988958359,,,,,,
819,0,0.17443321645259857,,,,,,
829,0,0.1490073949098587,,,,,,
839,0,0.17368808388710022,,,,,,
849,0,0.14653855562210083,,,,,,
859,0,0.1317691206932068,,,,,,
869,0,0.20386181771755219,,,,,,
879,0,0.13780038058757782,,,,,,
889,0,0.11799122393131256,,,,,,
899,0,0.10443267226219177,,,,,,
909,0,0.19990530610084534,,,,,,
919,0,0.13056600093841553,,,,,,
929,0,0.08497839421033859,,,,,,
939,0,0.18272586166858673,,,,,,
949,0,0.08593249320983887,,,,,,
959,0,0.09862951934337616,,,,,,
969,0,0.14352719485759735,,,,,,
979,0,0.13805025815963745,,,,,,
989,0,0.19696390628814697,,,,,,
999,0,0.09589321911334991,,,,,,
1009,0,0.15035730600357056,,,,,,
1019,0,0.1268855780363083,,,,,,
1029,0,0.0803389623761177,,,,,,
1039,0,0.12411170452833176,,,,,,
1049,0,0.15677057206630707,,,,,,
1059,0,0.08029291778802872,,,,,,
1069,0,0.071470245718956,,,,,,
1079,0,0.09216251969337463,,,,,,
1089,0,0.12109903991222382,,,,,,
1099,0,0.1681090146303177,,,,,,
1109,0,0.10906113684177399,,,,,,
1119,0,0.16061155498027802,,,,,,
1129,0,0.12119106948375702,,,,,,
1139,0,0.11447713524103165,,,,,,
1149,0,0.12150940299034119,,,,,,
1159,0,0.10512559115886688,,,,,,
1169,0,0.1305227130651474,,,,,,
1179,0,0.2570154368877411,,,,,,
1189,0,0.07823263853788376,,,,,,
1199,0,0.05512088164687157,,,,,,
1209,0,0.13231346011161804,,,,,,
1219,0,0.07306820154190063,,,,,,
1229,0,0.07624334841966629,,,,,,
1239,0,0.08212197571992874,,,,,,
1249,0,0.09298388659954071,,,,,,
1259,0,0.0899713858962059,,,,,,
1269,0,0.1503237634897232,,,,,,
1279,0,0.11574313044548035,,,,,,
1289,0,0.0723118931055069,,,,,,
1299,0,0.11585959047079086,,,,,,
1309,0,0.14106574654579163,,,,,,
1319,0,0.0677705705165863,,,,,,
1329,0,0.11532491445541382,,,,,,
1339,0,0.13650423288345337,,,,,,
1349,0,0.0684245303273201,,,,,,
1359,0,0.17957980930805206,,,,,,
1369,0,0.12852874398231506,,,,,,
1379,0,0.10814588516950607,,,,,,
1389,0,0.09460398554801941,,,,,,
1399,0,0.08648350834846497,,,,,,
1409,0,0.061655208468437195,,,,,,
1419,0,0.05650369077920914,,,,,,
1429,0,0.0672098696231842,,,,,,
1439,0,0.15475429594516754,,,,,,
1449,0,0.13183869421482086,,,,,,
1459,0,0.06367124617099762,,,,,,
1469,0,0.0883822962641716,,,,,,
1479,0,0.07648186385631561,,,,,,
1489,0,0.05247677490115166,,,,,,
1499,0,0.12782639265060425,,,,,,
1509,0,0.08717630058526993,,,,,,
1519,0,0.11715921014547348,,,,,,
1529,0,0.09271933138370514,,,,,,
1539,0,0.1424713283777237,,,,,,
1549,0,0.05148579552769661,,,,,,
1559,0,0.09609252214431763,,,,,,
1569,0,0.09868036955595016,,,,,,
1579,0,0.1673029214143753,,,,,,
1589,0,0.11933840066194534,,,,,,
1599,0,0.15842770040035248,,,,,,
1609,0,0.15292078256607056,,,,,,
1619,0,0.12966682016849518,,,,,,
1629,0,0.08880823105573654,,,,,,
1639,0,0.17984330654144287,,,,,,
1649,0,0.12130701541900635,,,,,,
1659,0,0.07347497344017029,,,,,,
1669,0,0.11499129980802536,,,,,,
1679,0,0.09745500236749649,,,,,,
1689,0,0.14857813715934753,,,,,,
1699,0,0.12441208213567734,,,,,,
1699,0,,0.19938650727272034,0.7961310744285583,0.3161866068840027,0.2673470079898834,0.1289208084344864,
1709,1,0.0810391902923584,,,,,,
1719,1,0.1071041151881218,,,,,,
1729,1,0.08588489145040512,,,,,,
1739,1,0.11397647112607956,,,,,,
1749,1,0.08350653201341629,,,,,,
1759,1,0.1346474289894104,,,,,,
1769,1,0.07704465091228485,,,,,,
1779,1,0.06982550770044327,,,,,,
1789,1,0.04634537547826767,,,,,,
1799,1,0.10600815713405609,,,,,,
1809,1,0.1064802035689354,,,,,,
1819,1,0.0679321140050888,,,,,,
1829,1,0.1335100531578064,,,,,,
1839,1,0.09788120537996292,,,,,,
1849,1,0.13734124600887299,,,,,,
1859,1,0.1311834156513214,,,,,,
1869,1,0.07844117283821106,,,,,,
1879,1,0.08747412264347076,,,,,,
1889,1,0.11636188626289368,,,,,,
1899,1,0.040942300111055374,,,,,,
1909,1,0.08072949200868607,,,,,,
1919,1,0.07092706114053726,,,,,,
1929,1,0.14097633957862854,,,,,,
1939,1,0.11937027424573898,,,,,,
1949,1,0.140788733959198,,,,,,
1959,1,0.11327273398637772,,,,,,
1969,1,0.09269331395626068,,,,,,
1979,1,0.16209913790225983,,,,,,
1989,1,0.15224039554595947,,,,,,
1999,1,0.09686949849128723,,,,,,
2009,1,0.10121510177850723,,,,,,
2019,1,0.08196046948432922,,,,,,
2029,1,0.09174519777297974,,,,,,
2039,1,0.10033553093671799,,,,,,
2049,1,0.04075557366013527,,,,,,
2059,1,0.15308736264705658,,,,,,
2069,1,0.1024303212761879,,,,,,
2079,1,0.13079197704792023,,,,,,
2089,1,0.06687351316213608,,,,,,
2099,1,0.04112931340932846,,,,,,
2109,1,0.13242125511169434,,,,,,
2119,1,0.0704260766506195,,,,,,
2129,1,0.07130248844623566,,,,,,
2139,1,0.05861274525523186,,,,,,
2149,1,0.08543170988559723,,,,,,
2159,1,0.0587850846350193,,,,,,
2169,1,0.08895754814147949,,,,,,
2179,1,0.10477691888809204,,,,,,
2189,1,0.07280759513378143,,,,,,
2199,1,0.19741298258304596,,,,,,
2209,1,0.07667567580938339,,,,,,
2219,1,0.05770111083984375,,,,,,
2229,1,0.08312562853097916,,,,,,
2239,1,0.12027917802333832,,,,,,
2249,1,0.07565467804670334,,,,,,
2259,1,0.056446000933647156,,,,,,
2269,1,0.07294788956642151,,,,,,
2279,1,0.0869452953338623,,,,,,
2289,1,0.11018530279397964,,,,,,
2299,1,0.08438704162836075,,,,,,
2309,1,0.05370195209980011,,,,,,
2319,1,0.16098661720752716,,,,,,
2329,1,0.11865781992673874,,,,,,
2339,1,0.05915948376059532,,,,,,
2349,1,0.07732235640287399,,,,,,
2359,1,0.056622590869665146,,,,,,
2369,1,0.0556032620370388,,,,,,
2379,1,0.040364932268857956,,,,,,
2389,1,0.1051451712846756,,,,,,
2399,1,0.08236034214496613,,,,,,
2409,1,0.07037009298801422,,,,,,
2419,1,0.031229449436068535,,,,,,
2429,1,0.035336676985025406,,,,,,
2439,1,0.12243961542844772,,,,,,
2449,1,0.04953732341527939,,,,,,
2459,1,0.10897669941186905,,,,,,
2469,1,0.10771924257278442,,,,,,
2479,1,0.054702576249837875,,,,,,
2489,1,0.048572637140750885,,,,,,
2499,1,0.08060108870267868,,,,,,
2509,1,0.09385404735803604,,,,,,
2519,1,0.03241797536611557,,,,,,
2529,1,0.060280028730630875,,,,,,
2539,1,0.10153050720691681,,,,,,
2549,1,0.06736007332801819,,,,,,
2559,1,0.07651661336421967,,,,,,
2569,1,0.05302437022328377,,,,,,
2579,1,0.08402077108621597,,,,,,
2589,1,0.16729561984539032,,,,,,
2599,1,0.11869818717241287,,,,,,
2609,1,0.07427416741847992,,,,,,
2619,1,0.07948430627584457,,,,,,
2629,1,0.03278360143303871,,,,,,
