train_loss,step,epoch,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_bert_score,val_qa_em,test_loss
0.2480093240737915,9,0,,,,,,
0.17516665160655975,19,0,,,,,,
0.2119310051202774,29,0,,,,,,
0.32397589087486267,39,0,,,,,,
0.11721709370613098,49,0,,,,,,
0.6206561923027039,59,0,,,,,,
0.22043508291244507,69,0,,,,,,
0.3594283163547516,79,0,,,,,,
0.2491554170846939,89,0,,,,,,
0.22167114913463593,99,0,,,,,,
1.125229835510254,109,0,,,,,,
1.1013314723968506,119,0,,,,,,
0.1825486719608307,129,0,,,,,,
0.14593839645385742,139,0,,,,,,
0.3842889964580536,149,0,,,,,,
0.18725121021270752,159,0,,,,,,
0.07512152940034866,169,0,,,,,,
0.12446675449609756,179,0,,,,,,
0.3553657829761505,189,0,,,,,,
0.33169934153556824,199,0,,,,,,
0.23519520461559296,209,0,,,,,,
,214,0,0.5530834197998047,0.15687809884548187,0.6166106462478638,0.8643963932991028,0.3462603986263275,
0.26719149947166443,219,1,,,,,,
0.0941598042845726,229,1,,,,,,
0.19400523602962494,239,1,,,,,,
0.19966931641101837,249,1,,,,,,
0.2857266962528229,259,1,,,,,,
0.41927844285964966,269,1,,,,,,
0.31997668743133545,279,1,,,,,,
0.24509884417057037,289,1,,,,,,
0.08003317564725876,299,1,,,,,,
0.1325627863407135,309,1,,,,,,
0.13270080089569092,319,1,,,,,,
0.5162374377250671,329,1,,,,,,
0.531288743019104,339,1,,,,,,
0.28409910202026367,349,1,,,,,,
0.14773710072040558,359,1,,,,,,
0.30295106768608093,369,1,,,,,,
0.82182776927948,379,1,,,,,,
0.1717090755701065,389,1,,,,,,
0.3090607225894928,399,1,,,,,,
0.24064382910728455,409,1,,,,,,
0.20747970044612885,419,1,,,,,,
0.199788898229599,429,1,,,,,,
,429,1,0.597026526927948,0.13328854739665985,0.6514186859130859,0.8781022429466248,0.39335179328918457,
0.13085566461086273,439,2,,,,,,
0.17263086140155792,449,2,,,,,,
0.12602636218070984,459,2,,,,,,
0.10028195381164551,469,2,,,,,,
0.09791822731494904,479,2,,,,,,
0.42765533924102783,489,2,,,,,,
0.06365542858839035,499,2,,,,,,
0.18208074569702148,509,2,,,,,,
0.12785238027572632,519,2,,,,,,
0.084421306848526,529,2,,,,,,
0.08452440053224564,539,2,,,,,,
0.07372376322746277,549,2,,,,,,
0.19947364926338196,559,2,,,,,,
0.20393294095993042,569,2,,,,,,
0.14188173413276672,579,2,,,,,,
0.05341710150241852,589,2,,,,,,
0.14602765440940857,599,2,,,,,,
0.18712550401687622,609,2,,,,,,
0.20760828256607056,619,2,,,,,,
0.30366605520248413,629,2,,,,,,
0.1955263316631317,639,2,,,,,,
,644,2,0.5992979407310486,0.13313817977905273,0.6569917798042297,0.8799885511398315,0.40997231006622314,
0.13483554124832153,649,3,,,,,,
0.04127489775419235,659,3,,,,,,
0.1034211665391922,669,3,,,,,,
0.09028879553079605,679,3,,,,,,
0.161158949136734,689,3,,,,,,
0.18895907700061798,699,3,,,,,,
0.14563454687595367,709,3,,,,,,
0.09915894269943237,719,3,,,,,,
0.031061075627803802,729,3,,,,,,
0.05870939418673515,739,3,,,,,,
0.05666814371943474,749,3,,,,,,
0.07588627934455872,759,3,,,,,,
0.17225851118564606,769,3,,,,,,
0.09144304692745209,779,3,,,,,,
0.08025868982076645,789,3,,,,,,
0.07737486064434052,799,3,,,,,,
0.4925086498260498,809,3,,,,,,
0.03570684790611267,819,3,,,,,,
0.07088274508714676,829,3,,,,,,
0.13473168015480042,839,3,,,,,,
0.06579476594924927,849,3,,,,,,
0.07436727732419968,859,3,,,,,,
,859,3,0.5911704897880554,0.1380089968442917,0.6556159853935242,0.8767811059951782,0.40720221400260925,
0.08294486254453659,869,4,,,,,,
0.08448033034801483,879,4,,,,,,
0.05026090517640114,889,4,,,,,,
0.041191548109054565,899,4,,,,,,
0.032008908689022064,909,4,,,,,,
0.26275911927223206,919,4,,,,,,
0.014803311787545681,929,4,,,,,,
0.0581652894616127,939,4,,,,,,
0.025806671008467674,949,4,,,,,,
0.023802736774086952,959,4,,,,,,
0.01740129478275776,969,4,,,,,,
0.020021585747599602,979,4,,,,,,
0.05193660035729408,989,4,,,,,,
0.0877424106001854,999,4,,,,,,
0.05944373831152916,1009,4,,,,,,
0.015160706825554371,1019,4,,,,,,
0.06072264909744263,1029,4,,,,,,
0.0713738203048706,1039,4,,,,,,
0.1087704747915268,1049,4,,,,,,
0.11144638806581497,1059,4,,,,,,
0.059088822454214096,1069,4,,,,,,
,1074,4,0.5927704572677612,0.1500808745622635,0.6531422138214111,0.8764092922210693,0.40443214774131775,
,1075,5,,,,,,0.1500808745622635
