train_loss,epoch,step,val_loss,val_qa_bert_score,val_qa_answer_f1,val_qa_sas,val_qa_em,test_loss
4.657639026641846,0,9,,,,,,
3.6456987857818604,0,19,,,,,,
2.9955925941467285,0,29,,,,,,
2.3833703994750977,0,39,,,,,,
1.6061012744903564,0,49,,,,,,
1.027856707572937,0,59,,,,,,
0.7629225850105286,0,69,,,,,,
0.545155942440033,0,79,,,,,,
0.29121583700180054,0,89,,,,,,
0.26602306962013245,0,99,,,,,,
0.2440686970949173,0,109,,,,,,
0.20816940069198608,0,119,,,,,,
0.1737058311700821,0,129,,,,,,
0.19160343706607819,0,139,,,,,,
0.18852955102920532,0,149,,,,,,
0.16874265670776367,0,159,,,,,,
0.12280270457267761,0,169,,,,,,
0.11269155144691467,0,179,,,,,,
0.1944047063589096,0,189,,,,,,
0.17221342027187347,0,199,,,,,,
0.1723688244819641,0,209,,,,,,
0.18986648321151733,0,219,,,,,,
0.10581805557012558,0,229,,,,,,
0.09173093736171722,0,239,,,,,,
0.11751992255449295,0,249,,,,,,
0.14502066373825073,0,259,,,,,,
0.1354231983423233,0,269,,,,,,
0.07701929658651352,0,279,,,,,,
0.04647959768772125,0,289,,,,,,
0.0925125777721405,0,299,,,,,,
0.05938629433512688,0,309,,,,,,
0.11111630499362946,0,319,,,,,,
0.07024811208248138,0,329,,,,,,
0.12205014377832413,0,339,,,,,,
0.19043326377868652,0,349,,,,,,
0.06837044656276703,0,359,,,,,,
,0,362,0.18508873879909515,0.7979301810264587,0.39260610938072205,0.4517304301261902,0.25221237540245056,
0.09087464213371277,1,369,,,,,,
0.10479111969470978,1,379,,,,,,
0.03969284147024155,1,389,,,,,,
0.05997316911816597,1,399,,,,,,
0.03425154089927673,1,409,,,,,,
0.07906852662563324,1,419,,,,,,
0.09764017909765244,1,429,,,,,,
0.07881379127502441,1,439,,,,,,
0.032780587673187256,1,449,,,,,,
0.08052152395248413,1,459,,,,,,
0.08336543291807175,1,469,,,,,,
0.04627101868391037,1,479,,,,,,
0.04504796862602234,1,489,,,,,,
0.03337382525205612,1,499,,,,,,
0.03167038410902023,1,509,,,,,,
0.03689403459429741,1,519,,,,,,
0.07959627360105515,1,529,,,,,,
0.030710872262716293,1,539,,,,,,
0.02290535345673561,1,549,,,,,,
0.01285829022526741,1,559,,,,,,
0.12900155782699585,1,569,,,,,,
0.0820348709821701,1,579,,,,,,
0.08725397288799286,1,589,,,,,,
0.07401315867900848,1,599,,,,,,
0.08122996985912323,1,609,,,,,,
0.023957258090376854,1,619,,,,,,
0.026631813496351242,1,629,,,,,,
0.09446080029010773,1,639,,,,,,
0.009755724109709263,1,649,,,,,,
0.008967033587396145,1,659,,,,,,
0.04710256680846214,1,669,,,,,,
0.006847532000392675,1,679,,,,,,
0.03491343930363655,1,689,,,,,,
0.008639818988740444,1,699,,,,,,
