step,train_loss,epoch,val_qa_answer_f1,val_qa_bert_score,val_loss,val_qa_em,val_qa_sas,test_loss
1329,0.05888223275542259,3,,,,,,
1339,0.10669205337762833,3,,,,,,
1349,0.01995452679693699,3,,,,,,
1359,0.017482321709394455,3,,,,,,
1369,0.025128895416855812,3,,,,,,
1379,0.012324187904596329,3,,,,,,
1389,0.023657729849219322,3,,,,,,
1399,0.02868570387363434,3,,,,,,
1409,0.04167329519987106,3,,,,,,
1419,0.11157785356044769,3,,,,,,
1429,0.01201423816382885,3,,,,,,
1439,0.8501036763191223,3,,,,,,
1449,0.006817250046879053,3,,,,,,
1459,0.00710537051782012,3,,,,,,
1469,0.020658807829022408,3,,,,,,
1479,0.008940485306084156,3,,,,,,
1489,0.005636456422507763,3,,,,,,
1499,0.028009988367557526,3,,,,,,
1509,0.010038505308330059,3,,,,,,
1519,0.001839132746681571,3,,,,,,
1529,0.01292441412806511,3,,,,,,
1539,0.0018024921882897615,3,,,,,,
1539,,3,0.6404346823692322,0.8922759890556335,0.1733415722846985,0.4810810685157776,0.6676586866378784,
1549,0.003452443517744541,4,,,,,,
1559,0.7910258769989014,4,,,,,,
1569,0.032493192702531815,4,,,,,,
1579,0.006519744172692299,4,,,,,,
1589,0.0129879554733634,4,,,,,,
1599,0.008524823002517223,4,,,,,,
1609,0.07527347654104233,4,,,,,,
1619,0.009947476908564568,4,,,,,,
1629,0.004129625856876373,4,,,,,,
1639,0.008963925763964653,4,,,,,,
1649,0.0053864107467234135,4,,,,,,
1659,0.012801017612218857,4,,,,,,
1669,0.008046858012676239,4,,,,,,
1679,0.06094178557395935,4,,,,,,
1689,0.00245826062746346,4,,,,,,
1699,0.00121063063852489,4,,,,,,
1709,0.6730915904045105,4,,,,,,
1719,0.10312436521053314,4,,,,,,
1729,0.0676451176404953,4,,,,,,
1739,0.01510597113519907,4,,,,,,
1749,0.06880765408277512,4,,,,,,
1759,0.012838943861424923,4,,,,,,
1769,0.01044708676636219,4,,,,,,
1779,0.005753766745328903,4,,,,,,
1789,0.003122074529528618,4,,,,,,
1799,0.003148250747472048,4,,,,,,
1809,0.02555028162896633,4,,,,,,
1819,0.0022961946669965982,4,,,,,,
1829,0.0051324740052223206,4,,,,,,
1839,0.004347108770161867,4,,,,,,
1849,0.00762335816398263,4,,,,,,
1859,0.01809305138885975,4,,,,,,
1869,0.011081052012741566,4,,,,,,
1879,0.001615092041902244,4,,,,,,
1889,0.013661223463714123,4,,,,,,
1899,0.001899638446047902,4,,,,,,
1909,0.01079405378550291,4,,,,,,
1919,0.06149652227759361,4,,,,,,
1924,,4,0.6445363759994507,0.8924837112426758,0.20075784623622894,0.4864864945411682,0.6720063090324402,
1925,,5,,,,,,0.20075784623622894
