train_loss,epoch,step,val_qa_answer_f1,val_qa_sas,val_qa_em,val_loss,val_qa_bert_score,test_loss
0.10538440197706223,0,9,,,,,,
0.07409560680389404,0,19,,,,,,
0.08091237396001816,0,29,,,,,,
0.061812859028577805,0,39,,,,,,
0.05920114368200302,0,49,,,,,,
0.04481422156095505,0,59,,,,,,
0.055273279547691345,0,69,,,,,,
0.07858648896217346,0,79,,,,,,
0.07843459397554398,0,89,,,,,,
0.049378976225852966,0,99,,,,,,
0.046853579580783844,0,109,,,,,,
0.0603053905069828,0,119,,,,,,
0.057748280465602875,0,129,,,,,,
0.052232854068279266,0,139,,,,,,
0.061056945472955704,0,149,,,,,,
0.056619275361299515,0,159,,,,,,
0.060715943574905396,0,169,,,,,,
0.057280585169792175,0,179,,,,,,
0.061536531895399094,0,189,,,,,,
0.03567603603005409,0,199,,,,,,
0.041107356548309326,0,209,,,,,,
0.07798727601766586,0,219,,,,,,
0.054704274982213974,0,229,,,,,,
,0,236,0.27060580253601074,0.3638370633125305,0.20428015291690826,0.0997382327914238,0.8316227793693542,
0.05031226575374603,1,239,,,,,,
0.04376045987010002,1,249,,,,,,
0.06358252465724945,1,259,,,,,,
0.06546110659837723,1,269,,,,,,
0.050320401787757874,1,279,,,,,,
0.04737226292490959,1,289,,,,,,
0.062199655920267105,1,299,,,,,,
0.048467155545949936,1,309,,,,,,
0.06063646823167801,1,319,,,,,,
0.045510485768318176,1,329,,,,,,
0.05633839592337608,1,339,,,,,,
0.04332178086042404,1,349,,,,,,
0.04948582872748375,1,359,,,,,,
0.04262547194957733,1,369,,,,,,
0.03641991317272186,1,379,,,,,,
0.05539187043905258,1,389,,,,,,
0.04843342304229736,1,399,,,,,,
0.04843214154243469,1,409,,,,,,
0.05098677799105644,1,419,,,,,,
0.05432780459523201,1,429,,,,,,
0.04727587848901749,1,439,,,,,,
0.08254341036081314,1,449,,,,,,
0.05810976400971413,1,459,,,,,,
0.050190869718790054,1,469,,,,,,
,1,473,0.28351497650146484,0.3746926784515381,0.21789883077144623,0.12137303501367569,0.8381530046463013,
0.07541459798812866,2,479,,,,,,
0.03676054999232292,2,489,,,,,,
0.052617404609918594,2,499,,,,,,
0.04711832106113434,2,509,,,,,,
0.046489566564559937,2,519,,,,,,
0.04932117834687233,2,529,,,,,,
0.049779754132032394,2,539,,,,,,
0.04353459179401398,2,549,,,,,,
0.04455503076314926,2,559,,,,,,
0.04593092203140259,2,569,,,,,,
0.0583760030567646,2,579,,,,,,
0.03608720004558563,2,589,,,,,,
0.038596317172050476,2,599,,,,,,
0.04715629667043686,2,609,,,,,,
0.03966334089636803,2,619,,,,,,
0.04236702248454094,2,629,,,,,,
0.04662791267037392,2,639,,,,,,
0.03395218402147293,2,649,,,,,,
0.060805413872003555,2,659,,,,,,
0.045065395534038544,2,669,,,,,,
0.05161650478839874,2,679,,,,,,
0.06551626324653625,2,689,,,,,,
0.04874856024980545,2,699,,,,,,
0.04620438069105148,2,709,,,,,,
,2,710,0.30758237838745117,0.39541709423065186,0.24124513566493988,0.12607015669345856,0.8437667489051819,
0.05309171974658966,3,719,,,,,,
0.03471509739756584,3,729,,,,,,
0.032119061797857285,3,739,,,,,,
0.04415169358253479,3,749,,,,,,
0.054367631673812866,3,759,,,,,,
0.04808024689555168,3,769,,,,,,
0.04276888072490692,3,779,,,,,,
0.04467373341321945,3,789,,,,,,
0.036748383194208145,3,799,,,,,,
0.0424647182226181,3,809,,,,,,
0.05201854184269905,3,819,,,,,,
0.05070506036281586,3,829,,,,,,
0.02293003350496292,3,839,,,,,,
0.0295545794069767,3,849,,,,,,
0.024547677487134933,3,859,,,,,,
0.034602705389261246,3,869,,,,,,
0.04347366839647293,3,879,,,,,,
0.03631959855556488,3,889,,,,,,
0.041650690138339996,3,899,,,,,,
0.037380725145339966,3,909,,,,,,
0.026111533865332603,3,919,,,,,,
0.02564913220703602,3,929,,,,,,
0.03873790055513382,3,939,,,,,,
,3,947,0.3230787217617035,0.399952232837677,0.2587548494338989,0.14042280614376068,0.8455219864845276,
0.03691250458359718,4,949,,,,,,
0.03073626384139061,4,959,,,,,,
0.03266537934541702,4,969,,,,,,
0.04233990237116814,4,979,,,,,,
0.02579239010810852,4,989,,,,,,
0.03734184056520462,4,999,,,,,,
0.029115907847881317,4,1009,,,,,,
0.037605077028274536,4,1019,,,,,,
0.03309985622763634,4,1029,,,,,,
0.02819242887198925,4,1039,,,,,,
0.0357491560280323,4,1049,,,,,,
0.016488557681441307,4,1059,,,,,,
0.026408035308122635,4,1069,,,,,,
0.019269829615950584,4,1079,,,,,,
0.020171567797660828,4,1089,,,,,,
0.018125934526324272,4,1099,,,,,,
0.015532314777374268,4,1109,,,,,,
0.01915830932557583,4,1119,,,,,,
0.011034531518816948,4,1129,,,,,,
0.02650068886578083,4,1139,,,,,,
0.0031545041128993034,4,1149,,,,,,
0.019449345767498016,4,1159,,,,,,
0.022908668965101242,4,1169,,,,,,
0.013357214629650116,4,1179,,,,,,
,4,1184,0.31491613388061523,0.3934752643108368,0.24513618648052216,0.32757455110549927,0.8427587151527405,
,5,1185,,,,,,0.32757455110549927
