step,train_loss,epoch,val_loss,val_qa_sas,val_qa_em,val_qa_bert_score,val_qa_answer_f1,test_loss
9,0.08230829983949661,0,,,,,,
19,0.053405627608299255,0,,,,,,
29,0.10642750561237335,0,,,,,,
39,0.051603808999061584,0,,,,,,
49,0.03672533109784126,0,,,,,,
59,0.07923012226819992,0,,,,,,
69,0.05219888314604759,0,,,,,,
79,0.04929113760590553,0,,,,,,
89,0.054363913834095,0,,,,,,
99,0.043678104877471924,0,,,,,,
109,0.034790243953466415,0,,,,,,
119,0.04629874601960182,0,,,,,,
129,0.05375635251402855,0,,,,,,
139,0.03632499650120735,0,,,,,,
149,0.04868188127875328,0,,,,,,
159,0.035117100924253464,0,,,,,,
169,0.043965358287096024,0,,,,,,
179,0.08960497379302979,0,,,,,,
189,0.0424058735370636,0,,,,,,
199,0.04142458364367485,0,,,,,,
209,0.055030323565006256,0,,,,,,
219,0.043004825711250305,0,,,,,,
229,0.040521275252103806,0,,,,,,
239,0.04498424381017685,0,,,,,,
249,0.038245584815740585,0,,,,,,
259,0.026166081428527832,0,,,,,,
269,0.028055155649781227,0,,,,,,
279,0.026646355167031288,0,,,,,,
289,0.04694491624832153,0,,,,,,
299,0.024828437715768814,0,,,,,,
309,0.038485992699861526,0,,,,,,
319,0.04534817114472389,0,,,,,,
329,0.03378026559948921,0,,,,,,
339,0.0564381368458271,0,,,,,,
349,0.04218379035592079,0,,,,,,
359,0.04552481696009636,0,,,,,,
369,0.03866685926914215,0,,,,,,
379,0.031713735312223434,0,,,,,,
389,0.026697270572185516,0,,,,,,
399,0.03323829919099808,0,,,,,,
409,0.0459543876349926,0,,,,,,
419,0.037930384278297424,0,,,,,,
429,0.04212202504277229,0,,,,,,
439,0.034067876636981964,0,,,,,,
449,0.03654318302869797,0,,,,,,
455,,0,0.09107610583305359,0.3683412969112396,0.208913654088974,0.8323143720626831,0.27860966324806213,
459,0.04746033996343613,1,,,,,,
469,0.0367538221180439,1,,,,,,
479,0.05612066388130188,1,,,,,,
489,0.04628549888730049,1,,,,,,
499,0.024875640869140625,1,,,,,,
509,0.0390903539955616,1,,,,,,
519,0.02590559609234333,1,,,,,,
529,0.02561650238931179,1,,,,,,
539,0.040263768285512924,1,,,,,,
549,0.02788543701171875,1,,,,,,
559,0.03196261450648308,1,,,,,,
569,0.029114287346601486,1,,,,,,
579,0.025942672044038773,1,,,,,,
589,0.04804753512144089,1,,,,,,
599,0.03710748627781868,1,,,,,,
609,0.045367319136857986,1,,,,,,
619,0.06478647887706757,1,,,,,,
629,0.042536284774541855,1,,,,,,
639,0.025199126452207565,1,,,,,,
649,0.035602036863565445,1,,,,,,
659,0.032978303730487823,1,,,,,,
669,0.059567324817180634,1,,,,,,
679,0.03960437327623367,1,,,,,,
689,0.03641258180141449,1,,,,,,
699,0.02811615914106369,1,,,,,,
709,0.05484091117978096,1,,,,,,
719,0.044447723776102066,1,,,,,,
729,0.06111384555697441,1,,,,,,
739,0.03772593289613724,1,,,,,,
749,0.06128110736608505,1,,,,,,
759,0.028617627918720245,1,,,,,,
769,0.029481682926416397,1,,,,,,
779,0.03560672700405121,1,,,,,,
789,0.04767578840255737,1,,,,,,
799,0.05014210566878319,1,,,,,,
809,0.027401436120271683,1,,,,,,
819,0.03411860018968582,1,,,,,,
829,0.04538928344845772,1,,,,,,
839,0.0424177460372448,1,,,,,,
849,0.030621755868196487,1,,,,,,
859,0.025759365409612656,1,,,,,,
869,0.024317152798175812,1,,,,,,
879,0.03548035770654678,1,,,,,,
889,0.024403873831033707,1,,,,,,
899,0.05193705856800079,1,,,,,,
909,0.037186045199632645,1,,,,,,
911,,1,0.09245874732732773,0.34968534111976624,0.18941503763198853,0.8266313672065735,0.2580849826335907,
919,0.027801310643553734,2,,,,,,
929,0.05620267614722252,2,,,,,,
939,0.02077307552099228,2,,,,,,
949,0.02412627823650837,2,,,,,,
959,0.03480071946978569,2,,,,,,
969,0.04303078353404999,2,,,,,,
979,0.034245558083057404,2,,,,,,
989,0.05245819687843323,2,,,,,,
999,0.04348991811275482,2,,,,,,
1009,0.045036036521196365,2,,,,,,
1019,0.03537789732217789,2,,,,,,
1029,0.033297035843133926,2,,,,,,
1039,0.040442485362291336,2,,,,,,
1049,0.029886946082115173,2,,,,,,
1059,0.03864077851176262,2,,,,,,
1069,0.037949446588754654,2,,,,,,
1079,0.043491464108228683,2,,,,,,
1089,0.042046017944812775,2,,,,,,
1099,0.03827913850545883,2,,,,,,
1109,0.04620179161429405,2,,,,,,
1119,0.033380866050720215,2,,,,,,
1129,0.01589241623878479,2,,,,,,
1139,0.02254687249660492,2,,,,,,
1149,0.015546659007668495,2,,,,,,
1159,0.023891927674412727,2,,,,,,
1169,0.027183586731553078,2,,,,,,
1179,0.026531556621193886,2,,,,,,
1189,0.04623154178261757,2,,,,,,
1199,0.03205868601799011,2,,,,,,
1209,0.028834791854023933,2,,,,,,
1219,0.027001705020666122,2,,,,,,
1229,0.05041506513953209,2,,,,,,
1239,0.04171677306294441,2,,,,,,
1249,0.036207813769578934,2,,,,,,
1259,0.017257994040846825,2,,,,,,
1269,0.047871727496385574,2,,,,,,
1279,0.020181819796562195,2,,,,,,
1289,0.02315344475209713,2,,,,,,
1299,0.03631547838449478,2,,,,,,
1309,0.03731038048863411,2,,,,,,
1319,0.02989690937101841,2,,,,,,
1329,0.02054564096033573,2,,,,,,
1339,0.02343030832707882,2,,,,,,
1349,0.04340144246816635,2,,,,,,
1359,0.024084564298391342,2,,,,,,
1367,,2,0.10010938346385956,0.37147802114486694,0.21727019548416138,0.8322449922561646,0.28128594160079956,
1369,0.023112373426556587,3,,,,,,
1379,0.02696368843317032,3,,,,,,
1389,0.033705033361911774,3,,,,,,
1399,0.03356017544865608,3,,,,,,
1409,0.014379437081515789,3,,,,,,
1419,0.019703039899468422,3,,,,,,
1429,0.021037643775343895,3,,,,,,
1439,0.013843079097568989,3,,,,,,
1449,0.020222730934619904,3,,,,,,
1459,0.03607819229364395,3,,,,,,
1469,0.03888089582324028,3,,,,,,
1479,0.0240932609885931,3,,,,,,
1489,0.03184418007731438,3,,,,,,
1499,0.017946390435099602,3,,,,,,
1509,0.024219874292612076,3,,,,,,
1519,0.012701522558927536,3,,,,,,
1529,0.024179786443710327,3,,,,,,
1539,0.026570022106170654,3,,,,,,
1549,0.023988299071788788,3,,,,,,
1559,0.011186446063220501,3,,,,,,
1569,0.03363173454999924,3,,,,,,
1579,0.019411204382777214,3,,,,,,
1589,0.03124808706343174,3,,,,,,
1599,0.021954206749796867,3,,,,,,
1609,0.029241636395454407,3,,,,,,
1619,0.027749747037887573,3,,,,,,
1629,0.035176340490579605,3,,,,,,
1639,0.011177902109920979,3,,,,,,
1649,0.023020200431346893,3,,,,,,
1659,0.025431973859667778,3,,,,,,
1669,0.02820626087486744,3,,,,,,
1679,0.01687781699001789,3,,,,,,
1689,0.025081316009163857,3,,,,,,
1699,0.01969235949218273,3,,,,,,
1709,0.010604876093566418,3,,,,,,
1719,0.011935422196984291,3,,,,,,
1729,0.01674748584628105,3,,,,,,
1739,0.05327790603041649,3,,,,,,
1749,0.014025707729160786,3,,,,,,
1759,0.016856133937835693,3,,,,,,
1769,0.011629827320575714,3,,,,,,
1779,0.008474071510136127,3,,,,,,
1789,0.020357757806777954,3,,,,,,
1799,0.01054887380450964,3,,,,,,
1809,0.006908833049237728,3,,,,,,
1819,0.01910131797194481,3,,,,,,
1823,,3,0.1679989993572235,0.3827381134033203,0.24512535333633423,0.8373488783836365,0.30425968766212463,
1829,0.009243792854249477,4,,,,,,
1839,0.014279489405453205,4,,,,,,
1849,0.009943594224750996,4,,,,,,
1859,0.005128389690071344,4,,,,,,
1869,0.012075326405465603,4,,,,,,
