epoch,train_loss,step,val_qa_answer_f1,val_loss,val_qa_em,val_qa_bert_score,val_qa_sas,test_loss
0,0.6455565690994263,9,,,,,,
0,0.3820987939834595,19,,,,,,
0,0.2749069929122925,29,,,,,,
0,0.43986231088638306,39,,,,,,
0,0.18799123167991638,49,,,,,,
0,0.30725523829460144,59,,,,,,
0,0.2907792925834656,69,,,,,,
0,0.2851978838443756,79,,,,,,
0,0.18970486521720886,89,,,,,,
0,0.27802684903144836,99,,,,,,
0,0.3025059998035431,109,,,,,,
0,0.3420206904411316,119,,,,,,
0,0.26798829436302185,129,,,,,,
0,0.23816995322704315,139,,,,,,
0,0.21683426201343536,149,,,,,,
0,0.21629977226257324,159,,,,,,
0,0.27969279885292053,169,,,,,,
0,0.20453369617462158,179,,,,,,
0,0.15383821725845337,189,,,,,,
0,0.17639203369617462,199,,,,,,
0,0.22526732087135315,209,,,,,,
0,0.19335533678531647,219,,,,,,
0,0.16198672354221344,229,,,,,,
0,0.15818117558956146,239,,,,,,
0,0.20593693852424622,249,,,,,,
0,0.20368048548698425,259,,,,,,
0,0.17308548092842102,269,,,,,,
0,0.18090349435806274,279,,,,,,
0,0.12372586876153946,289,,,,,,
0,0.2100811004638672,299,,,,,,
0,0.24440962076187134,309,,,,,,
0,0.16194355487823486,319,,,,,,
0,0.1865011751651764,329,,,,,,
0,0.16119956970214844,339,,,,,,
0,0.14072728157043457,349,,,,,,
0,0.30207359790802,359,,,,,,
0,0.1803831309080124,369,,,,,,
0,0.22381438314914703,379,,,,,,
0,0.18049733340740204,389,,,,,,
0,0.19022494554519653,399,,,,,,
0,0.2495730072259903,409,,,,,,
0,0.1565726101398468,419,,,,,,
0,0.26835179328918457,429,,,,,,
0,0.14231616258621216,439,,,,,,
0,0.17634791135787964,449,,,,,,
0,0.20997896790504456,459,,,,,,
0,0.22285450994968414,469,,,,,,
0,0.1193089410662651,479,,,,,,
0,0.15841054916381836,489,,,,,,
0,0.15804187953472137,499,,,,,,
0,0.12470074743032455,509,,,,,,
0,0.1468166559934616,519,,,,,,
0,0.1437840610742569,529,,,,,,
0,0.1209145113825798,539,,,,,,
0,0.15482330322265625,549,,,,,,
0,0.08669059723615646,559,,,,,,
0,0.1937534064054489,569,,,,,,
0,0.13194437325000763,579,,,,,,
0,0.18869337439537048,589,,,,,,
0,0.05582096055150032,599,,,,,,
0,0.20627692341804504,609,,,,,,
0,0.14553259313106537,619,,,,,,
0,0.11026227474212646,629,,,,,,
0,0.1594022661447525,639,,,,,,
0,0.139098659157753,649,,,,,,
0,0.12714546918869019,659,,,,,,
0,0.19589395821094513,669,,,,,,
0,0.09415889531373978,679,,,,,,
0,0.29518139362335205,689,,,,,,
0,0.14291700720787048,699,,,,,,
0,0.15621741116046906,709,,,,,,
0,0.10243764519691467,719,,,,,,
0,0.10727052390575409,729,,,,,,
0,0.10844110697507858,739,,,,,,
0,0.12188400328159332,749,,,,,,
0,0.1907195746898651,759,,,,,,
0,0.2524780333042145,769,,,,,,
0,0.14001591503620148,779,,,,,,
0,0.1283586472272873,789,,,,,,
0,0.12740664184093475,799,,,,,,
0,0.1388588696718216,809,,,,,,
0,0.14035934209823608,819,,,,,,
0,0.15583151578903198,829,,,,,,
0,0.1576492041349411,839,,,,,,
0,0.2087240368127823,849,,,,,,
0,0.14029721915721893,859,,,,,,
0,0.1960567682981491,869,,,,,,
0,0.15071314573287964,879,,,,,,
