train_loss,step,epoch,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_em,val_qa_sas,test_avg_qa_em,test_loss,test_avg_qa_bert_score,test_avg_qa_answer_f1,test_avg_qa_sas
0.7873414754867554,9,0,,,,,,,,,,
0.6597712635993958,19,0,,,,,,,,,,
0.45862090587615967,29,0,,,,,,,,,,
0.3535306751728058,39,0,,,,,,,,,,
0.4625815153121948,49,0,,,,,,,,,,
0.5161493420600891,59,0,,,,,,,,,,
0.18338504433631897,69,0,,,,,,,,,,
0.3024771809577942,79,0,,,,,,,,,,
0.31681719422340393,89,0,,,,,,,,,,
0.28854432702064514,99,0,,,,,,,,,,
0.33313748240470886,109,0,,,,,,,,,,
0.2884982228279114,119,0,,,,,,,,,,
0.2608833312988281,129,0,,,,,,,,,,
0.2359965592622757,139,0,,,,,,,,,,
0.3525075614452362,149,0,,,,,,,,,,
0.25013771653175354,159,0,,,,,,,,,,
0.5388526916503906,169,0,,,,,,,,,,
0.28666549921035767,179,0,,,,,,,,,,
,187,0,0.19886502623558044,0.37553879618644714,0.8337069749832153,0.30551180243492126,0.41935840249061584,,,,,
0.2549549639225006,189,1,,,,,,,,,,
0.1549297273159027,199,1,,,,,,,,,,
0.35980018973350525,209,1,,,,,,,,,,
0.2140227109193802,219,1,,,,,,,,,,
0.20653021335601807,229,1,,,,,,,,,,
0.23462972044944763,239,1,,,,,,,,,,
0.19702677428722382,249,1,,,,,,,,,,
0.25242429971694946,259,1,,,,,,,,,,
0.2268608659505844,269,1,,,,,,,,,,
0.4859398305416107,279,1,,,,,,,,,,
0.15930530428886414,289,1,,,,,,,,,,
0.19792529940605164,299,1,,,,,,,,,,
0.2967877984046936,309,1,,,,,,,,,,
0.17347218096256256,319,1,,,,,,,,,,
0.3941848576068878,329,1,,,,,,,,,,
0.33926957845687866,339,1,,,,,,,,,,
0.1842671036720276,349,1,,,,,,,,,,
0.18583977222442627,359,1,,,,,,,,,,
0.13964247703552246,369,1,,,,,,,,,,
,375,1,0.17421874403953552,0.4182179868221283,0.8449996709823608,0.35275590419769287,0.45197010040283203,,,,,
0.3160301744937897,379,2,,,,,,,,,,
0.13463455438613892,389,2,,,,,,,,,,
0.1695551872253418,399,2,,,,,,,,,,
0.28373444080352783,409,2,,,,,,,,,,
0.17316962778568268,419,2,,,,,,,,,,
0.24176211655139923,429,2,,,,,,,,,,
0.1887127012014389,439,2,,,,,,,,,,
0.2799728214740753,449,2,,,,,,,,,,
0.22285494208335876,459,2,,,,,,,,,,
0.2841116189956665,469,2,,,,,,,,,,
0.11981204152107239,479,2,,,,,,,,,,
0.13737058639526367,489,2,,,,,,,,,,
0.24077193439006805,499,2,,,,,,,,,,
0.1903117448091507,509,2,,,,,,,,,,
0.1319495290517807,519,2,,,,,,,,,,
0.19253583252429962,529,2,,,,,,,,,,
0.2105710506439209,539,2,,,,,,,,,,
0.2308061271905899,549,2,,,,,,,,,,
0.10846062004566193,559,2,,,,,,,,,,
,563,2,0.16132177412509918,0.438956618309021,0.8496402502059937,0.3779527544975281,0.4672819674015045,,,,,
0.1142692044377327,569,3,,,,,,,,,,
0.2147778570652008,579,3,,,,,,,,,,
0.14956896007061005,589,3,,,,,,,,,,
0.11116696894168854,599,3,,,,,,,,,,
0.256990909576416,609,3,,,,,,,,,,
0.17161226272583008,619,3,,,,,,,,,,
0.20902501046657562,629,3,,,,,,,,,,
0.19533608853816986,639,3,,,,,,,,,,
0.27320313453674316,649,3,,,,,,,,,,
0.20348258316516876,659,3,,,,,,,,,,
0.15963974595069885,669,3,,,,,,,,,,
0.09311661869287491,679,3,,,,,,,,,,
0.17539477348327637,689,3,,,,,,,,,,
0.15324567258358002,699,3,,,,,,,,,,
0.2261173278093338,709,3,,,,,,,,,,
0.3840674161911011,719,3,,,,,,,,,,
0.1515081524848938,729,3,,,,,,,,,,
0.1574765145778656,739,3,,,,,,,,,,
0.1208280473947525,749,3,,,,,,,,,,
,751,3,0.1521293669939041,0.47226682305336,0.8625639081001282,0.4110236167907715,0.4964143633842468,,,,,
0.13439206779003143,759,4,,,,,,,,,,
0.1098993793129921,769,4,,,,,,,,,,
0.17532795667648315,779,4,,,,,,,,,,
0.12047652900218964,789,4,,,,,,,,,,
0.1818224936723709,799,4,,,,,,,,,,
0.20926876366138458,809,4,,,,,,,,,,
0.10108646005392075,819,4,,,,,,,,,,
0.17699484527111053,829,4,,,,,,,,,,
0.1438332200050354,839,4,,,,,,,,,,
0.20714615285396576,849,4,,,,,,,,,,
0.16105926036834717,859,4,,,,,,,,,,
0.20165005326271057,869,4,,,,,,,,,,
0.2322462648153305,879,4,,,,,,,,,,
0.21660201251506805,889,4,,,,,,,,,,
0.13497337698936462,899,4,,,,,,,,,,
0.5846930742263794,909,4,,,,,,,,,,
0.21123099327087402,919,4,,,,,,,,,,
0.17239929735660553,929,4,,,,,,,,,,
0.10843855887651443,939,4,,,,,,,,,,
,939,4,0.14619052410125732,0.47367793321609497,0.8631792068481445,0.4110236167907715,0.4960656762123108,,,,,
,940,5,,,,,,0.4110236167907715,0.14619052410125732,0.8631792068481445,0.47367793321609497,0.4960656762123108
