train_loss,epoch,step,val_qa_sas,val_loss,val_qa_bert_score,val_qa_answer_f1,val_qa_em,test_loss
0.6970506906509399,0,9,,,,,,
0.4210202097892761,0,19,,,,,,
0.2620077133178711,0,29,,,,,,
0.3920648396015167,0,39,,,,,,
0.4255617558956146,0,49,,,,,,
0.645195722579956,0,59,,,,,,
0.3609229624271393,0,69,,,,,,
0.9458217620849609,0,79,,,,,,
0.5923240780830383,0,89,,,,,,
0.21469350159168243,0,99,,,,,,
0.4480628967285156,0,109,,,,,,
0.23203031718730927,0,119,,,,,,
0.17957748472690582,0,129,,,,,,
0.30103370547294617,0,139,,,,,,
0.27648279070854187,0,149,,,,,,
0.22135192155838013,0,159,,,,,,
0.363442987203598,0,169,,,,,,
0.270973265171051,0,179,,,,,,
0.2526039481163025,0,189,,,,,,
0.24465136229991913,0,199,,,,,,
,0,202,0.6385319828987122,0.19373995065689087,0.8744684457778931,0.5843685269355774,0.39393940567970276,
0.31683582067489624,1,209,,,,,,
1.094350814819336,1,219,,,,,,
0.1408030390739441,1,229,,,,,,
0.15321959555149078,1,239,,,,,,
0.4396953284740448,1,249,,,,,,
0.24380682408809662,1,259,,,,,,
0.25561442971229553,1,269,,,,,,
0.3129020631313324,1,279,,,,,,
0.21920475363731384,1,289,,,,,,
0.40296441316604614,1,299,,,,,,
0.1321503221988678,1,309,,,,,,
0.1112699881196022,1,319,,,,,,
0.11706879734992981,1,329,,,,,,
0.08567679673433304,1,339,,,,,,
0.2196469008922577,1,349,,,,,,
0.206161230802536,1,359,,,,,,
0.1400253027677536,1,369,,,,,,
0.18721559643745422,1,379,,,,,,
0.13298504054546356,1,389,,,,,,
0.13968874514102936,1,399,,,,,,
,1,405,0.6374387741088867,0.1707674115896225,0.8773418068885803,0.6072407960891724,0.4502164423465729,
0.07754294574260712,2,409,,,,,,
0.08917882293462753,2,419,,,,,,
0.07888367772102356,2,429,,,,,,
0.16274696588516235,2,439,,,,,,
0.12645381689071655,2,449,,,,,,
0.103428915143013,2,459,,,,,,
0.13294072449207306,2,469,,,,,,
0.0631755143404007,2,479,,,,,,
0.1562899798154831,2,489,,,,,,
0.15292146801948547,2,499,,,,,,
0.1337236613035202,2,509,,,,,,
0.1599191278219223,2,519,,,,,,
0.07447325438261032,2,529,,,,,,
0.051424745470285416,2,539,,,,,,
0.08678402751684189,2,549,,,,,,
0.22018295526504517,2,559,,,,,,
1.0207277536392212,2,569,,,,,,
0.07040756940841675,2,579,,,,,,
0.09150739759206772,2,589,,,,,,
0.12615379691123962,2,599,,,,,,
,2,608,0.6573103666305542,0.15955038368701935,0.8849709630012512,0.6268302202224731,0.4783549904823303,
0.10597129911184311,3,609,,,,,,
0.0893707126379013,3,619,,,,,,
0.15821929275989532,3,629,,,,,,
0.1597103476524353,3,639,,,,,,
0.144637793302536,3,649,,,,,,
0.056936997920274734,3,659,,,,,,
0.196491539478302,3,669,,,,,,
0.23950976133346558,3,679,,,,,,
0.036539506167173386,3,689,,,,,,
0.038652949035167694,3,699,,,,,,
0.074677973985672,3,709,,,,,,
0.08873775601387024,3,719,,,,,,
0.07998612523078918,3,729,,,,,,
0.08168470114469528,3,739,,,,,,
0.03683146461844444,3,749,,,,,,
0.2639639973640442,3,759,,,,,,
0.02798624150454998,3,769,,,,,,
0.05963071808218956,3,779,,,,,,
0.044924456626176834,3,789,,,,,,
0.1186051145195961,3,799,,,,,,
0.12918904423713684,3,809,,,,,,
,3,811,0.6519335508346558,0.16963157057762146,0.8837217092514038,0.618169367313385,0.4740259647369385,
0.03657805547118187,4,819,,,,,,
0.11331138759851456,4,829,,,,,,
0.04057414457201958,4,839,,,,,,
0.0637635737657547,4,849,,,,,,
0.06598596274852753,4,859,,,,,,
0.04592772200703621,4,869,,,,,,
0.06481625139713287,4,879,,,,,,
0.07209166884422302,4,889,,,,,,
0.09444530308246613,4,899,,,,,,
0.01793174259364605,4,909,,,,,,
0.05447666347026825,4,919,,,,,,
0.06110673025250435,4,929,,,,,,
0.024108847603201866,4,939,,,,,,
0.05827804654836655,4,949,,,,,,
0.06117330491542816,4,959,,,,,,
0.07150810956954956,4,969,,,,,,
0.07404673844575882,4,979,,,,,,
0.020834272727370262,4,989,,,,,,
0.03660019487142563,4,999,,,,,,
0.0347101166844368,4,1009,,,,,,
,4,1014,0.6545506715774536,0.19061638414859772,0.8835941553115845,0.6201255321502686,0.4675324559211731,
,5,1015,,,,,,0.19061638414859772
