step,train_loss,epoch,val_qa_em,val_loss,val_qa_answer_f1,val_qa_sas,val_qa_bert_score,test_loss
9,1.1180312633514404,0,,,,,,
19,1.3973497152328491,0,,,,,,
29,1.9569464921951294,0,,,,,,
39,1.2401493787765503,0,,,,,,
49,0.8346862196922302,0,,,,,,
59,1.2540149688720703,0,,,,,,
69,0.4856224060058594,0,,,,,,
79,0.5321816205978394,0,,,,,,
89,0.6913915872573853,0,,,,,,
99,0.42092427611351013,0,,,,,,
104,,0,0.22772277891635895,0.5110765099525452,0.4587072730064392,0.549872636795044,0.8460639715194702,
109,0.8551401495933533,1,,,,,,
119,0.3583930730819702,1,,,,,,
129,1.106407642364502,1,,,,,,
139,0.4259592592716217,1,,,,,,
149,1.3618850708007812,1,,,,,,
159,0.9895886778831482,1,,,,,,
169,1.268736720085144,1,,,,,,
179,0.9958972930908203,1,,,,,,
189,0.4602925181388855,1,,,,,,
199,0.488366961479187,1,,,,,,
209,0.10510511696338654,1,,,,,,
209,,1,0.29207921028137207,0.4890844523906708,0.5416115522384644,0.6326181292533875,0.871788740158081,
219,0.8004262447357178,2,,,,,,
229,0.21288706362247467,2,,,,,,
239,0.6554327011108398,2,,,,,,
249,1.3877846002578735,2,,,,,,
259,0.5494349598884583,2,,,,,,
269,0.7342337369918823,2,,,,,,
279,1.2858610153198242,2,,,,,,
289,0.3284706175327301,2,,,,,,
299,1.396390438079834,2,,,,,,
309,0.8013750910758972,2,,,,,,
314,,2,0.29207921028137207,0.4767073094844818,0.571689784526825,0.6548739671707153,0.8818325400352478,
319,0.6118091940879822,3,,,,,,
329,0.20888155698776245,3,,,,,,
339,0.8521819114685059,3,,,,,,
349,0.27811914682388306,3,,,,,,
359,1.056472897529602,3,,,,,,
369,0.7384977340698242,3,,,,,,
379,1.0302231311798096,3,,,,,,
389,0.7562599778175354,3,,,,,,
399,0.2825227975845337,3,,,,,,
409,0.3220670819282532,3,,,,,,
419,0.021805834025144577,3,,,,,,
419,,3,0.35148516297340393,0.4778684377670288,0.5990463495254517,0.6767560243606567,0.8896728157997131,
429,0.5664951205253601,4,,,,,,
439,0.1317993551492691,4,,,,,,
449,0.5129390954971313,4,,,,,,
459,1.0177009105682373,4,,,,,,
469,0.3641835153102875,4,,,,,,
479,0.5303271412849426,4,,,,,,
489,0.9436003565788269,4,,,,,,
499,0.20844495296478271,4,,,,,,
509,1.0565330982208252,4,,,,,,
519,0.5686597228050232,4,,,,,,
524,,4,0.3465346395969391,0.48943960666656494,0.5964459180831909,0.6794605851173401,0.8894410729408264,
525,,5,,,,,,0.48943960666656494
