train_loss,epoch,step,val_qa_em,val_qa_sas,val_qa_bert_score,val_loss,val_qa_answer_f1,test_loss
0.7185585498809814,0,9,,,,,,
0.8100562691688538,0,19,,,,,,
0.5912219285964966,0,29,,,,,,
0.27386873960494995,0,39,,,,,,
0.49463653564453125,0,49,,,,,,
0.4551588296890259,0,59,,,,,,
0.5300446152687073,0,69,,,,,,
0.5109820365905762,0,79,,,,,,
0.3670830726623535,0,89,,,,,,
0.583984911441803,0,99,,,,,,
0.23241443932056427,0,109,,,,,,
0.25532153248786926,0,119,,,,,,
0.3134424686431885,0,129,,,,,,
0.4888089895248413,0,139,,,,,,
0.47527918219566345,0,149,,,,,,
0.21036651730537415,0,159,,,,,,
0.189300075173378,0,169,,,,,,
0.40411680936813354,0,179,,,,,,
0.2936073839664459,0,189,,,,,,
0.2878182530403137,0,199,,,,,,
0.530110776424408,0,209,,,,,,
0.24200059473514557,0,219,,,,,,
0.39580947160720825,0,229,,,,,,
0.26498278975486755,0,239,,,,,,
0.29400667548179626,0,249,,,,,,
0.20883367955684662,0,259,,,,,,
0.10468890517950058,0,269,,,,,,
0.5499351620674133,0,279,,,,,,
0.326393723487854,0,289,,,,,,
0.12830740213394165,0,299,,,,,,
0.5114892721176147,0,309,,,,,,
0.11486700922250748,0,319,,,,,,
0.35681840777397156,0,329,,,,,,
0.19576390087604523,0,339,,,,,,
0.08644089847803116,0,349,,,,,,
0.11809303611516953,0,359,,,,,,
,0,359,0.44252872467041016,0.6273229122161865,0.8812994956970215,0.11984710395336151,0.5940068364143372,
0.1016356572508812,1,369,,,,,,
0.09748312830924988,1,379,,,,,,
0.2920825779438019,1,389,,,,,,
0.24645796418190002,1,399,,,,,,
0.19070492684841156,1,409,,,,,,
0.3228640854358673,1,419,,,,,,
2.9141721725463867,1,429,,,,,,
0.06412910670042038,1,439,,,,,,
0.1590261459350586,1,449,,,,,,
0.1679481416940689,1,459,,,,,,
1.0329526662826538,1,469,,,,,,
0.19500282406806946,1,479,,,,,,
0.20701684057712555,1,489,,,,,,
1.3039355278015137,1,499,,,,,,
0.08337362110614777,1,509,,,,,,
0.19435548782348633,1,519,,,,,,
0.17620587348937988,1,529,,,,,,
0.4577116370201111,1,539,,,,,,
0.13600675761699677,1,549,,,,,,
0.17158548533916473,1,559,,,,,,
0.13676199316978455,1,569,,,,,,
0.12427804619073868,1,579,,,,,,
0.16239789128303528,1,589,,,,,,
0.13125574588775635,1,599,,,,,,
0.11438024789094925,1,609,,,,,,
0.11157898604869843,1,619,,,,,,
0.07827789336442947,1,629,,,,,,
0.1237395703792572,1,639,,,,,,
0.13300634920597076,1,649,,,,,,
0.48069140315055847,1,659,,,,,,
0.1260189265012741,1,669,,,,,,
0.09512746334075928,1,679,,,,,,
0.16309508681297302,1,689,,,,,,
0.13245345652103424,1,699,,,,,,
0.13654181361198425,1,709,,,,,,
0.09475480765104294,1,719,,,,,,
,1,719,0.477011501789093,0.6429710984230042,0.8920482993125916,0.10333648324012756,0.616879403591156,
0.05268755555152893,2,729,,,,,,
0.047190163284540176,2,739,,,,,,
0.13028401136398315,2,749,,,,,,
0.1660808026790619,2,759,,,,,,
0.05928662046790123,2,769,,,,,,
0.10609209537506104,2,779,,,,,,
2.0808939933776855,2,789,,,,,,
0.021035149693489075,2,799,,,,,,
0.12507149577140808,2,809,,,,,,
0.08822751045227051,2,819,,,,,,
0.6112657785415649,2,829,,,,,,
0.10581133514642715,2,839,,,,,,
0.12371380627155304,2,849,,,,,,
0.8320491909980774,2,859,,,,,,
0.0629018098115921,2,869,,,,,,
