train_loss,step,epoch,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,val_loss,val_qa_em,test_loss
0.25357484817504883,9,0,,,,,,
0.1573672592639923,19,0,,,,,,
0.16290436685085297,29,0,,,,,,
0.5434758067131042,39,0,,,,,,
0.23010753095149994,49,0,,,,,,
0.10925749689340591,59,0,,,,,,
0.07522031664848328,69,0,,,,,,
0.24412621557712555,79,0,,,,,,
0.18991945683956146,89,0,,,,,,
0.1280236542224884,99,0,,,,,,
0.1290404051542282,109,0,,,,,,
0.09802371263504028,119,0,,,,,,
0.2080933153629303,129,0,,,,,,
0.1557537019252777,139,0,,,,,,
0.19230543076992035,149,0,,,,,,
0.18148835003376007,159,0,,,,,,
0.12054405361413956,169,0,,,,,,
0.07827611267566681,179,0,,,,,,
0.09859080612659454,189,0,,,,,,
0.2304069995880127,199,0,,,,,,
0.13165046274662018,209,0,,,,,,
0.16108998656272888,219,0,,,,,,
0.10200879722833633,229,0,,,,,,
0.10528043657541275,239,0,,,,,,
0.1356479525566101,249,0,,,,,,
0.08614444732666016,259,0,,,,,,
0.13003166019916534,269,0,,,,,,
0.09029209613800049,279,0,,,,,,
0.14758285880088806,289,0,,,,,,
0.0979071781039238,299,0,,,,,,
0.08950141817331314,309,0,,,,,,
0.1798010766506195,319,0,,,,,,
0.0796876773238182,329,0,,,,,,
0.07648016512393951,339,0,,,,,,
0.11068080365657806,349,0,,,,,,
,358,0,0.35440391302108765,0.8157153725624084,0.3021017611026764,0.08863254636526108,0.22076214849948883,
0.0899014100432396,359,1,,,,,,
0.13037750124931335,369,1,,,,,,
0.06524067372083664,379,1,,,,,,
0.1502089947462082,389,1,,,,,,
0.044572874903678894,399,1,,,,,,
0.10528091341257095,409,1,,,,,,
0.08039264380931854,419,1,,,,,,
0.1045621782541275,429,1,,,,,,
0.11787015944719315,439,1,,,,,,
0.07794029265642166,449,1,,,,,,
0.12971077859401703,459,1,,,,,,
0.05493210628628731,469,1,,,,,,
0.052024923264980316,479,1,,,,,,
0.06233517825603485,489,1,,,,,,
0.07110481709241867,499,1,,,,,,
0.09508226066827774,509,1,,,,,,
0.06848757714033127,519,1,,,,,,
0.058741334825754166,529,1,,,,,,
0.06553846597671509,539,1,,,,,,
0.1054823249578476,549,1,,,,,,
0.08635580539703369,559,1,,,,,,
0.07900974899530411,569,1,,,,,,
0.08984168618917465,579,1,,,,,,
0.1452009081840515,589,1,,,,,,
0.06935036927461624,599,1,,,,,,
0.13341255486011505,609,1,,,,,,
0.12020658701658249,619,1,,,,,,
0.06903982162475586,629,1,,,,,,
0.04300779104232788,639,1,,,,,,
0.084311343729496,649,1,,,,,,
0.08722075074911118,659,1,,,,,,
0.07527299970388412,669,1,,,,,,
0.09914720803499222,679,1,,,,,,
0.19174888730049133,689,1,,,,,,
0.07253164052963257,699,1,,,,,,
0.1072918251156807,709,1,,,,,,
,717,1,0.5207576751708984,0.8677473664283752,0.5009337067604065,0.05634739249944687,0.44678056240081787,
0.05150218680500984,719,2,,,,,,
0.06650788336992264,729,2,,,,,,
0.12103916704654694,739,2,,,,,,
0.05035882815718651,749,2,,,,,,
0.10468891263008118,759,2,,,,,,
0.11846061795949936,769,2,,,,,,
0.10148026049137115,779,2,,,,,,
0.08648204058408737,789,2,,,,,,
0.08675938099622726,799,2,,,,,,
0.08725994825363159,809,2,,,,,,
0.045986756682395935,819,2,,,,,,
0.06269170343875885,829,2,,,,,,
0.06701364368200302,839,2,,,,,,
0.071853868663311,849,2,,,,,,
0.06021145358681679,859,2,,,,,,
0.09819962084293365,869,2,,,,,,
0.06598319113254547,879,2,,,,,,
0.08338065445423126,889,2,,,,,,
0.03569767624139786,899,2,,,,,,
0.05872861668467522,909,2,,,,,,
