train_loss,step,epoch,val_qa_sas,val_qa_bert_score,val_qa_em,val_qa_answer_f1,val_loss,test_loss
0.25841253995895386,9,0,,,,,,
0.2159057855606079,19,0,,,,,,
0.21768029034137726,29,0,,,,,,
0.38975027203559875,39,0,,,,,,
0.13750086724758148,49,0,,,,,,
0.6252094507217407,59,0,,,,,,
0.206155464053154,69,0,,,,,,
0.4376837909221649,79,0,,,,,,
0.2698289752006531,89,0,,,,,,
0.2489529699087143,99,0,,,,,,
1.2060314416885376,109,0,,,,,,
1.02823007106781,119,0,,,,,,
0.21409174799919128,129,0,,,,,,
0.18277500569820404,139,0,,,,,,
0.3654487729072571,149,0,,,,,,
0.1683223843574524,159,0,,,,,,
0.15057003498077393,169,0,,,,,,
0.14387542009353638,179,0,,,,,,
0.24124786257743835,189,0,,,,,,
0.35887402296066284,199,0,,,,,,
0.16003268957138062,209,0,,,,,,
,214,0,0.6300263404846191,0.8677988648414612,0.3656509816646576,0.5660487413406372,0.14889338612556458,
0.27285775542259216,219,1,,,,,,
0.07520069181919098,229,1,,,,,,
0.2124308943748474,239,1,,,,,,
0.15717145800590515,249,1,,,,,,
0.23037013411521912,259,1,,,,,,
0.3687537610530853,269,1,,,,,,
0.3110077381134033,279,1,,,,,,
0.17869745194911957,289,1,,,,,,
0.07151906937360764,299,1,,,,,,
0.15809006989002228,309,1,,,,,,
0.11831897497177124,319,1,,,,,,
0.4129025936126709,329,1,,,,,,
0.4733475148677826,339,1,,,,,,
0.29337558150291443,349,1,,,,,,
0.18761716783046722,359,1,,,,,,
0.19000564515590668,369,1,,,,,,
0.8544538617134094,379,1,,,,,,
0.1634494960308075,389,1,,,,,,
0.32141590118408203,399,1,,,,,,
0.23191754519939423,409,1,,,,,,
0.22050979733467102,419,1,,,,,,
0.21852338314056396,429,1,,,,,,
,429,1,0.6547766327857971,0.8796972036361694,0.40166205167770386,0.5982407927513123,0.13373436033725739,
0.10658610612154007,439,2,,,,,,
0.21621987223625183,449,2,,,,,,
0.1129295602440834,459,2,,,,,,
0.10221100598573685,469,2,,,,,,
0.11610108613967896,479,2,,,,,,
0.40872716903686523,489,2,,,,,,
0.0771322250366211,499,2,,,,,,
0.1429462730884552,509,2,,,,,,
0.0722985789179802,519,2,,,,,,
0.0600174218416214,529,2,,,,,,
0.05733690783381462,539,2,,,,,,
0.09481140971183777,549,2,,,,,,
0.13794098794460297,559,2,,,,,,
0.20289091765880585,569,2,,,,,,
0.14970633387565613,579,2,,,,,,
0.06378230452537537,589,2,,,,,,
0.12673276662826538,599,2,,,,,,
0.18840841948986053,609,2,,,,,,
0.21362149715423584,619,2,,,,,,
0.26789167523384094,629,2,,,,,,
0.1891074925661087,639,2,,,,,,
,644,2,0.6781660318374634,0.8863856196403503,0.41551247239112854,0.6213577389717102,0.13126374781131744,
0.129665806889534,649,3,,,,,,
0.025030216202139854,659,3,,,,,,
0.10130628943443298,669,3,,,,,,
0.06790217757225037,679,3,,,,,,
0.09595014899969101,689,3,,,,,,
0.17833523452281952,699,3,,,,,,
0.13573631644248962,709,3,,,,,,
0.06809402257204056,719,3,,,,,,
0.03057555854320526,729,3,,,,,,
0.07679904252290726,739,3,,,,,,
0.03833585977554321,749,3,,,,,,
0.10070101916790009,759,3,,,,,,
0.1778707504272461,769,3,,,,,,
0.09842407703399658,779,3,,,,,,
0.09757089614868164,789,3,,,,,,
0.049951206892728806,799,3,,,,,,
0.5177968144416809,809,3,,,,,,
0.06881461292505264,819,3,,,,,,
0.0807742178440094,829,3,,,,,,
0.11644427478313446,839,3,,,,,,
0.054116055369377136,849,3,,,,,,
0.10048703849315643,859,3,,,,,,
,859,3,0.6629437208175659,0.8815158009529114,0.41828253865242004,0.6051997542381287,0.13712430000305176,
0.05872863531112671,869,4,,,,,,
0.09415287524461746,879,4,,,,,,
0.04771851375699043,889,4,,,,,,
0.03376029431819916,899,4,,,,,,
0.04231471195816994,909,4,,,,,,
0.23660382628440857,919,4,,,,,,
0.038791410624980927,929,4,,,,,,
0.058227263391017914,939,4,,,,,,
0.012578088790178299,949,4,,,,,,
0.014294705353677273,959,4,,,,,,
0.010400517843663692,969,4,,,,,,
0.042132418602705,979,4,,,,,,
0.036269962787628174,989,4,,,,,,
0.07111088931560516,999,4,,,,,,
0.0542631521821022,1009,4,,,,,,
0.03355720266699791,1019,4,,,,,,
0.044473763555288315,1029,4,,,,,,
0.07688941806554794,1039,4,,,,,,
0.0713849663734436,1049,4,,,,,,
0.09764253348112106,1059,4,,,,,,
0.05069440230727196,1069,4,,,,,,
,1074,4,0.6708532571792603,0.8831079006195068,0.4293628931045532,0.6110653877258301,0.15227900445461273,
,1075,5,,,,,,0.15227900445461273
