train_loss,step,epoch,val_qa_bert_score,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_em,test_loss
0.7323219776153564,9,0,,,,,,
0.38120871782302856,19,0,,,,,,
0.26906025409698486,29,0,,,,,,
0.28529709577560425,39,0,,,,,,
0.2421506941318512,49,0,,,,,,
0.2938501536846161,59,0,,,,,,
0.18827612698078156,69,0,,,,,,
0.12522505223751068,79,0,,,,,,
0.1416623294353485,89,0,,,,,,
0.1989990472793579,99,0,,,,,,
0.21488086879253387,109,0,,,,,,
0.28064167499542236,119,0,,,,,,
0.20998382568359375,129,0,,,,,,
0.33023571968078613,139,0,,,,,,
0.2161034345626831,149,0,,,,,,
0.20502528548240662,159,0,,,,,,
0.2475970834493637,169,0,,,,,,
0.16688330471515656,179,0,,,,,,
0.21751627326011658,189,0,,,,,,
0.34267687797546387,199,0,,,,,,
0.1486015021800995,209,0,,,,,,
0.16674701869487762,219,0,,,,,,
0.34987178444862366,229,0,,,,,,
0.14749178290367126,239,0,,,,,,
0.20151133835315704,249,0,,,,,,
0.29792752861976624,259,0,,,,,,
0.1799391806125641,269,0,,,,,,
0.18303924798965454,279,0,,,,,,
0.31161439418792725,289,0,,,,,,
0.15184293687343597,299,0,,,,,,
0.273786723613739,309,0,,,,,,
0.15044550597667694,319,0,,,,,,
0.17827512323856354,329,0,,,,,,
0.1326119750738144,339,0,,,,,,
,344,0,0.7881593704223633,0.2660417854785919,0.14426015317440033,0.31388571858406067,0.20451340079307556,
0.15894250571727753,349,1,,,,,,
0.1753859519958496,359,1,,,,,,
0.2097843438386917,369,1,,,,,,
0.24061958491802216,379,1,,,,,,
0.16680049896240234,389,1,,,,,,
0.21069248020648956,399,1,,,,,,
0.12610970437526703,409,1,,,,,,
0.1564868688583374,419,1,,,,,,
0.15967170894145966,429,1,,,,,,
0.25795111060142517,439,1,,,,,,
0.14826412498950958,449,1,,,,,,
0.21268734335899353,459,1,,,,,,
0.21410010755062103,469,1,,,,,,
0.14441490173339844,479,1,,,,,,
0.20766964554786682,489,1,,,,,,
0.2749490439891815,499,1,,,,,,
0.1835346221923828,509,1,,,,,,
0.24553734064102173,519,1,,,,,,
0.18086786568164825,529,1,,,,,,
0.14479173719882965,539,1,,,,,,
0.10797791928052902,549,1,,,,,,
0.1350538432598114,559,1,,,,,,
0.2045079469680786,569,1,,,,,,
0.18949754536151886,579,1,,,,,,
0.1863705813884735,589,1,,,,,,
0.23380713164806366,599,1,,,,,,
0.13611005246639252,609,1,,,,,,
0.1799204796552658,619,1,,,,,,
0.21231840550899506,629,1,,,,,,
0.14890368282794952,639,1,,,,,,
0.13178925216197968,649,1,,,,,,
0.1641949713230133,659,1,,,,,,
0.16639085114002228,669,1,,,,,,
0.10077143460512161,679,1,,,,,,
0.20486943423748016,689,1,,,,,,
,689,1,0.7938613891601562,0.2937518358230591,0.12459244579076767,0.3399219810962677,0.2341325879096985,
0.12141404300928116,699,2,,,,,,
0.09951595962047577,709,2,,,,,,
0.10547681152820587,719,2,,,,,,
0.08798158913850784,729,2,,,,,,
0.11366982758045197,739,2,,,,,,
0.20931826531887054,749,2,,,,,,
0.13674607872962952,759,2,,,,,,
0.11339528858661652,769,2,,,,,,
0.14942273497581482,779,2,,,,,,
0.14739491045475006,789,2,,,,,,
0.12306682765483856,799,2,,,,,,
0.13888996839523315,809,2,,,,,,
0.13854195177555084,819,2,,,,,,
0.13637928664684296,829,2,,,,,,
0.12814553081989288,839,2,,,,,,
0.1353553831577301,849,2,,,,,,
0.13254432380199432,859,2,,,,,,
0.1217256486415863,869,2,,,,,,
0.12569886445999146,879,2,,,,,,
0.1313723623752594,889,2,,,,,,
0.11587614566087723,899,2,,,,,,
0.17084069550037384,909,2,,,,,,
0.1792379766702652,919,2,,,,,,
0.11058319360017776,929,2,,,,,,
0.15239152312278748,939,2,,,,,,
0.15479938685894012,949,2,,,,,,
0.2341899424791336,959,2,,,,,,
0.23631775379180908,969,2,,,,,,
0.14613954722881317,979,2,,,,,,
0.18974564969539642,989,2,,,,,,
0.13069209456443787,999,2,,,,,,
0.0870070680975914,1009,2,,,,,,
0.19757796823978424,1019,2,,,,,,
0.07885423302650452,1029,2,,,,,,
,1034,2,0.7940551042556763,0.29237329959869385,0.1151726245880127,0.336858332157135,0.23272214829921722,
0.10434050112962723,1039,3,,,,,,
0.11275840550661087,1049,3,,,,,,
0.09489697217941284,1059,3,,,,,,
0.164290651679039,1069,3,,,,,,
0.12809109687805176,1079,3,,,,,,
0.10061097890138626,1089,3,,,,,,
0.05563263222575188,1099,3,,,,,,
0.10054167360067368,1109,3,,,,,,
0.12005031853914261,1119,3,,,,,,
0.13506628572940826,1129,3,,,,,,
0.09221482276916504,1139,3,,,,,,
0.16233471035957336,1149,3,,,,,,
0.09188652038574219,1159,3,,,,,,
0.0786496251821518,1169,3,,,,,,
0.14187432825565338,1179,3,,,,,,
0.12338287383317947,1189,3,,,,,,
0.1037948876619339,1199,3,,,,,,
0.12787480652332306,1209,3,,,,,,
0.10950194299221039,1219,3,,,,,,
0.10526224970817566,1229,3,,,,,,
0.06740126013755798,1239,3,,,,,,
0.11245103180408478,1249,3,,,,,,
0.13184009492397308,1259,3,,,,,,
0.07770158350467682,1269,3,,,,,,
0.10287649184465408,1279,3,,,,,,
0.100498728454113,1289,3,,,,,,
0.08578502386808395,1299,3,,,,,,
0.059008266776800156,1309,3,,,,,,
0.12892372906208038,1319,3,,,,,,
0.08769520372152328,1329,3,,,,,,
0.12047641724348068,1339,3,,,,,,
0.10812020301818848,1349,3,,,,,,
0.08485975861549377,1359,3,,,,,,
0.052799880504608154,1369,3,,,,,,
0.08611433207988739,1379,3,,,,,,
,1379,3,0.8061124086380005,0.3284444510936737,0.11873293668031693,0.3666687309741974,0.2693935036659241,
0.06488092243671417,1389,4,,,,,,
0.04219609126448631,1399,4,,,,,,
0.0746387168765068,1409,4,,,,,,
0.04192578047513962,1419,4,,,,,,
0.07047192752361298,1429,4,,,,,,
0.0499514602124691,1439,4,,,,,,
0.08838094025850296,1449,4,,,,,,
0.058207862079143524,1459,4,,,,,,
0.07876221835613251,1469,4,,,,,,
0.08681557327508926,1479,4,,,,,,
0.05531034246087074,1489,4,,,,,,
0.07779977470636368,1499,4,,,,,,
0.08810648322105408,1509,4,,,,,,
0.05849592387676239,1519,4,,,,,,
0.0628264844417572,1529,4,,,,,,
0.055620599538087845,1539,4,,,,,,
0.06209326907992363,1549,4,,,,,,
0.06542398035526276,1559,4,,,,,,
0.06427031755447388,1569,4,,,,,,
0.07891401648521423,1579,4,,,,,,
0.07465457916259766,1589,4,,,,,,
0.0569751113653183,1599,4,,,,,,
0.09165943413972855,1609,4,,,,,,
0.06925707310438156,1619,4,,,,,,
0.04492706432938576,1629,4,,,,,,
0.08049743622541428,1639,4,,,,,,
0.08268509805202484,1649,4,,,,,,
0.09078536927700043,1659,4,,,,,,
0.06862478703260422,1669,4,,,,,,
0.056760091334581375,1679,4,,,,,,
0.046191733330488205,1689,4,,,,,,
0.03232204169034958,1699,4,,,,,,
0.08255267143249512,1709,4,,,,,,
0.04398711398243904,1719,4,,,,,,
,1724,4,0.8119000792503357,0.34585970640182495,0.13024413585662842,0.38719654083251953,0.28913962841033936,
,1725,5,,,,,,0.13024413585662842
