epoch,step,train_loss,val_qa_em,val_qa_bert_score,val_qa_answer_f1,val_qa_sas,val_loss,test_loss
0,9,0.4785415232181549,,,,,,
0,19,0.3554424047470093,,,,,,
0,29,0.24508637189865112,,,,,,
0,39,0.2620472311973572,,,,,,
0,49,0.17352043092250824,,,,,,
0,59,0.25944697856903076,,,,,,
0,69,0.2512541115283966,,,,,,
0,79,0.37963616847991943,,,,,,
0,89,0.24518392980098724,,,,,,
0,99,0.2715682089328766,,,,,,
0,109,0.12527914345264435,,,,,,
0,119,0.3485163152217865,,,,,,
0,129,0.2882990539073944,,,,,,
0,139,0.14869877696037292,,,,,,
0,149,0.20645275712013245,,,,,,
0,159,0.2196974754333496,,,,,,
0,169,0.2750004827976227,,,,,,
0,179,0.18302348256111145,,,,,,
0,189,0.12422408163547516,,,,,,
0,199,0.18582181632518768,,,,,,
0,209,0.09760840982198715,,,,,,
0,219,0.3451805114746094,,,,,,
0,229,0.1680006980895996,,,,,,
0,239,0.293340265750885,,,,,,
0,249,0.17728357017040253,,,,,,
0,259,0.16828913986682892,,,,,,
0,269,0.11794828623533249,,,,,,
0,279,0.12476082891225815,,,,,,
0,289,0.19736219942569733,,,,,,
0,299,0.37303444743156433,,,,,,
0,309,0.18418867886066437,,,,,,
0,319,0.10791695863008499,,,,,,
0,329,nan,,,,,,
0,339,0.16033144295215607,,,,,,
0,349,0.11774740368127823,,,,,,
0,359,0.08701732009649277,,,,,,
0,369,0.2883569896221161,,,,,,
0,379,0.16672728955745697,,,,,,
0,389,0.12499335408210754,,,,,,
0,399,0.1446019858121872,,,,,,
0,409,0.16593849658966064,,,,,,
0,419,0.09465272724628448,,,,,,
0,429,0.19392076134681702,,,,,,
0,439,0.27814939618110657,,,,,,
0,449,0.11141984909772873,,,,,,
0,459,0.16417349874973297,,,,,,
0,469,0.2236383706331253,,,,,,
0,479,0.16540779173374176,,,,,,
0,489,0.14559471607208252,,,,,,
0,499,0.2459396868944168,,,,,,
0,509,0.16432777047157288,,,,,,
0,519,0.20315521955490112,,,,,,
0,529,0.1621452271938324,,,,,,
0,539,0.13755342364311218,,,,,,
0,549,0.24291294813156128,,,,,,
0,559,0.16944916546344757,,,,,,
0,569,0.12234869599342346,,,,,,
0,579,0.12471827864646912,,,,,,
0,589,0.20377042889595032,,,,,,
0,599,0.08395955711603165,,,,,,
0,609,0.23340658843517303,,,,,,
0,619,0.1467093527317047,,,,,,
0,629,0.15036773681640625,,,,,,
0,639,0.15782548487186432,,,,,,
0,649,0.20602205395698547,,,,,,
0,659,0.2599523067474365,,,,,,
0,669,0.19664181768894196,,,,,,
0,679,0.14904271066188812,,,,,,
0,689,0.1872238963842392,,,,,,
0,699,0.1699308604001999,,,,,,
0,709,0.12296800315380096,,,,,,
0,719,0.21803851425647736,,,,,,
0,729,0.08807501941919327,,,,,,
0,739,0.0990578681230545,,,,,,
0,749,0.11522431671619415,,,,,,
0,759,0.1261022686958313,,,,,,
0,769,0.13548043370246887,,,,,,
0,779,0.2144003063440323,,,,,,
0,789,0.17921344935894012,,,,,,
0,799,0.14633198082447052,,,,,,
0,809,0.10605702549219131,,,,,,
0,819,0.157093808054924,,,,,,
0,829,0.16457729041576385,,,,,,
0,839,0.11030726134777069,,,,,,
0,849,0.22535598278045654,,,,,,
0,859,0.09769051522016525,,,,,,
0,869,0.15406137704849243,,,,,,
0,879,0.10042276233434677,,,,,,
0,889,0.11180488765239716,,,,,,
0,899,0.07093886286020279,,,,,,
0,909,0.1835082769393921,,,,,,
0,919,0.12074464559555054,,,,,,
0,929,0.09381994605064392,,,,,,
0,939,0.13086365163326263,,,,,,
0,949,0.08538341522216797,,,,,,
0,959,0.07746878266334534,,,,,,
0,969,0.1382109820842743,,,,,,
0,979,0.12241014838218689,,,,,,
0,989,0.17998287081718445,,,,,,
0,999,0.09952585399150848,,,,,,
0,1009,0.10159286111593246,,,,,,
0,1019,0.11906886845827103,,,,,,
0,1029,0.14545944333076477,,,,,,
0,1039,0.1333601474761963,,,,,,
0,1049,0.12476766109466553,,,,,,
0,1059,0.08149451017379761,,,,,,
0,1069,0.05533492565155029,,,,,,
0,1079,0.11072154343128204,,,,,,
0,1089,0.13400055468082428,,,,,,
0,1099,0.15517133474349976,,,,,,
0,1109,0.16021251678466797,,,,,,
0,1119,0.13726086914539337,,,,,,
0,1129,0.09701373428106308,,,,,,
0,1139,0.07256011664867401,,,,,,
0,1149,0.14964836835861206,,,,,,
0,1159,0.09740831702947617,,,,,,
0,1169,0.07609318196773529,,,,,,
0,1179,0.1887630969285965,,,,,,
0,1189,0.05909226834774017,,,,,,
0,1199,0.07812924683094025,,,,,,
0,1209,0.14837892353534698,,,,,,
0,1219,0.059128835797309875,,,,,,
0,1229,0.08511065691709518,,,,,,
0,1239,0.0869225487112999,,,,,,
0,1249,0.09502992779016495,,,,,,
0,1259,0.07019893825054169,,,,,,
0,1269,0.12000345438718796,,,,,,
0,1279,0.08657829463481903,,,,,,
0,1289,0.057753510773181915,,,,,,
0,1299,0.10644935071468353,,,,,,
0,1309,0.1333065629005432,,,,,,
0,1319,0.07445678859949112,,,,,,
0,1329,0.14308542013168335,,,,,,
0,1339,0.11003874987363815,,,,,,
0,1349,0.10009748488664627,,,,,,
0,1359,0.12218079715967178,,,,,,
0,1369,0.07442162930965424,,,,,,
0,1379,0.10476288199424744,,,,,,
0,1389,0.13083849847316742,,,,,,
0,1399,0.08255340158939362,,,,,,
0,1409,0.059394221752882004,,,,,,
0,1419,0.06767192482948303,,,,,,
0,1429,0.07233487814664841,,,,,,
0,1439,0.15162339806556702,,,,,,
0,1449,0.1384725421667099,,,,,,
0,1459,0.0948779284954071,,,,,,
0,1469,0.09226371347904205,,,,,,
0,1479,0.09920560568571091,,,,,,
0,1489,0.07727494835853577,,,,,,
0,1499,0.17846667766571045,,,,,,
0,1509,0.08834300190210342,,,,,,
0,1519,0.15107795596122742,,,,,,
0,1529,0.07430833578109741,,,,,,
