step,epoch,train_loss,val_qa_sas,val_qa_em,val_qa_bert_score,val_loss,val_qa_answer_f1,test_loss
9,0,0.09054098278284073,,,,,,
19,0,0.07254680246114731,,,,,,
29,0,0.07708082348108292,,,,,,
39,0,0.07831147313117981,,,,,,
49,0,0.06136479601264,,,,,,
59,0,0.04735122248530388,,,,,,
69,0,0.08042505383491516,,,,,,
79,0,0.07849907130002975,,,,,,
89,0,0.05985942855477333,,,,,,
99,0,0.07126113027334213,,,,,,
109,0,0.06747701019048691,,,,,,
119,0,0.05992118641734123,,,,,,
129,0,0.06651096791028976,,,,,,
139,0,0.047964442521333694,,,,,,
149,0,0.06937642395496368,,,,,,
159,0,0.06004137545824051,,,,,,
169,0,0.04528321698307991,,,,,,
179,0,0.03187066316604614,,,,,,
189,0,0.04327641800045967,,,,,,
199,0,0.052011486142873764,,,,,,
209,0,0.06379485875368118,,,,,,
219,0,0.05713897570967674,,,,,,
229,0,0.06129632890224457,,,,,,
239,0,0.07754348963499069,,,,,,
239,0,,0.3566739857196808,0.1779141128063202,0.8278288841247559,0.11685508489608765,0.2559089958667755,
249,1,0.0677313506603241,,,,,,
259,1,0.06918145716190338,,,,,,
269,1,0.042155612260103226,,,,,,
279,1,0.06287281215190887,,,,,,
289,1,0.05590910091996193,,,,,,
299,1,0.04654916003346443,,,,,,
309,1,0.0488889254629612,,,,,,
319,1,0.05306217446923256,,,,,,
329,1,0.046536970883607864,,,,,,
339,1,0.02669280581176281,,,,,,
349,1,0.05901041254401207,,,,,,
359,1,0.08773426711559296,,,,,,
369,1,0.06136681139469147,,,,,,
379,1,0.05114254727959633,,,,,,
389,1,0.06800681352615356,,,,,,
399,1,0.057562168687582016,,,,,,
409,1,0.044719502329826355,,,,,,
419,1,0.04196357727050781,,,,,,
429,1,0.06491567194461823,,,,,,
439,1,0.039300497621297836,,,,,,
449,1,0.058803949505090714,,,,,,
459,1,0.10782689601182938,,,,,,
469,1,0.04942183569073677,,,,,,
479,1,0.05741427466273308,,,,,,
479,1,,0.3659178614616394,0.1922290325164795,0.8307355046272278,0.10708967596292496,0.2652098834514618,
489,2,0.05765640363097191,,,,,,
499,2,0.06346458196640015,,,,,,
509,2,0.04032798856496811,,,,,,
519,2,0.05913190171122551,,,,,,
529,2,0.05339646711945534,,,,,,
539,2,0.0414770133793354,,,,,,
549,2,0.04019904509186745,,,,,,
559,2,0.04900212958455086,,,,,,
569,2,0.04201500117778778,,,,,,
579,2,0.02323898673057556,,,,,,
589,2,0.05437074974179268,,,,,,
599,2,0.07384759932756424,,,,,,
609,2,0.05002203583717346,,,,,,
619,2,0.043777965009212494,,,,,,
629,2,0.06097835302352905,,,,,,
639,2,0.048746779561042786,,,,,,
649,2,0.039352986961603165,,,,,,
659,2,0.03845379501581192,,,,,,
669,2,0.057563506066799164,,,,,,
679,2,0.035545673221349716,,,,,,
689,2,0.04313712567090988,,,,,,
699,2,0.09609533846378326,,,,,,
709,2,0.039302945137023926,,,,,,
719,2,0.039195604622364044,,,,,,
719,2,,0.3808441758155823,0.2188139110803604,0.836274266242981,0.11884302645921707,0.2907353639602661,
729,3,0.05326627567410469,,,,,,
739,3,0.06154431030154228,,,,,,
749,3,0.03752269968390465,,,,,,
759,3,0.05732673034071922,,,,,,
769,3,0.049614936113357544,,,,,,
779,3,0.037151727825403214,,,,,,
789,3,0.034851547330617905,,,,,,
799,3,0.04197610169649124,,,,,,
809,3,0.03589767590165138,,,,,,
819,3,0.018179772421717644,,,,,,
829,3,0.04623649641871452,,,,,,
839,3,0.05602392926812172,,,,,,
849,3,0.033028531819581985,,,,,,
859,3,0.03220552206039429,,,,,,
869,3,0.048786651343107224,,,,,,
879,3,0.04083073511719704,,,,,,
889,3,0.0326332226395607,,,,,,
899,3,0.03494386747479439,,,,,,
909,3,0.04279477894306183,,,,,,
919,3,0.03000238724052906,,,,,,
929,3,0.039827823638916016,,,,,,
939,3,0.06266842782497406,,,,,,
949,3,0.028498951345682144,,,,,,
959,3,0.014287243597209454,,,,,,
959,3,,0.39308345317840576,0.23517382144927979,0.8402096629142761,0.16719943284988403,0.30697935819625854,
969,4,0.041008360683918,,,,,,
979,4,0.05418643355369568,,,,,,
989,4,0.02867780439555645,,,,,,
999,4,0.0414121150970459,,,,,,
1009,4,0.03730159252882004,,,,,,
1019,4,0.019153190776705742,,,,,,
1029,4,0.025657711550593376,,,,,,
1039,4,0.026804666966199875,,,,,,
1049,4,0.02927643619477749,,,,,,
1059,4,0.009444352239370346,,,,,,
1069,4,0.023864539340138435,,,,,,
1079,4,0.02184010110795498,,,,,,
1089,4,0.0086029302328825,,,,,,
1099,4,0.010932750068604946,,,,,,
1109,4,0.015455414541065693,,,,,,
1119,4,0.012671411037445068,,,,,,
1129,4,0.014431079849600792,,,,,,
1139,4,0.019578415900468826,,,,,,
1149,4,0.007591543719172478,,,,,,
1159,4,0.018034374341368675,,,,,,
1169,4,0.018499016761779785,,,,,,
1179,4,0.010759782046079636,,,,,,
1189,4,0.012053580954670906,,,,,,
1199,4,0.0006260596564970911,,,,,,
1199,4,,0.39212366938591003,0.24335378408432007,0.8427843451499939,0.33741724491119385,0.31695255637168884,
1200,5,,,,,,,0.33741724491119385
