step,train_loss,epoch,val_qa_em,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_sas,test_loss
9,1.095072627067566,0,,,,,,
19,0.29720133543014526,0,,,,,,
29,0.3518064022064209,0,,,,,,
39,0.200653538107872,0,,,,,,
49,0.2601553797721863,0,,,,,,
59,0.2679048478603363,0,,,,,,
69,0.10411980003118515,0,,,,,,
79,0.11340916901826859,0,,,,,,
89,0.7509996294975281,0,,,,,,
99,0.6925962567329407,0,,,,,,
109,0.18782594799995422,0,,,,,,
119,0.17989341914653778,0,,,,,,
129,0.6097541451454163,0,,,,,,
139,0.28523358702659607,0,,,,,,
149,0.3547661304473877,0,,,,,,
159,0.6262532472610474,0,,,,,,
169,0.13468624651432037,0,,,,,,
179,0.1973942667245865,0,,,,,,
189,0.13591618835926056,0,,,,,,
199,0.15278269350528717,0,,,,,,
209,0.19868037104606628,0,,,,,,
219,0.18453964591026306,0,,,,,,
229,0.3759693205356598,0,,,,,,
239,0.27972927689552307,0,,,,,,
249,0.3695240914821625,0,,,,,,
259,0.17172835767269135,0,,,,,,
269,0.46079161763191223,0,,,,,,
279,0.13481074571609497,0,,,,,,
289,0.36534976959228516,0,,,,,,
299,0.1761857569217682,0,,,,,,
309,0.08531837910413742,0,,,,,,
319,0.11083424091339111,0,,,,,,
329,0.16465535759925842,0,,,,,,
338,,0,0.17871221899986267,0.13727156817913055,0.24759481847286224,0.7786156535148621,0.2982017397880554,
339,0.10257090628147125,1,,,,,,
349,0.12220482528209686,1,,,,,,
359,0.3692903220653534,1,,,,,,
369,0.10690724849700928,1,,,,,,
379,0.12596248090267181,1,,,,,,
389,0.520577609539032,1,,,,,,
399,0.10680549591779709,1,,,,,,
409,0.10855959355831146,1,,,,,,
419,0.08145365118980408,1,,,,,,
429,0.09771997481584549,1,,,,,,
439,0.22990840673446655,1,,,,,,
449,0.09274090081453323,1,,,,,,
459,0.09829141199588776,1,,,,,,
469,0.14263665676116943,1,,,,,,
479,0.425934374332428,1,,,,,,
489,0.4212356507778168,1,,,,,,
499,0.12535889446735382,1,,,,,,
509,0.492614209651947,1,,,,,,
519,0.1061122864484787,1,,,,,,
529,0.14967383444309235,1,,,,,,
539,0.7941771745681763,1,,,,,,
549,0.07811297476291656,1,,,,,,
559,0.07154884189367294,1,,,,,,
569,0.2612227499485016,1,,,,,,
579,0.3159279525279999,1,,,,,,
589,0.14147254824638367,1,,,,,,
599,0.0849870815873146,1,,,,,,
609,0.0946795716881752,1,,,,,,
619,0.6796963214874268,1,,,,,,
629,0.11522942036390305,1,,,,,,
639,0.06623987853527069,1,,,,,,
649,0.38657209277153015,1,,,,,,
659,0.1661773920059204,1,,,,,,
669,0.12355534732341766,1,,,,,,
677,,1,0.23258869349956512,0.11782589554786682,0.30195340514183044,0.8062177896499634,0.3511425256729126,
679,0.12439581751823425,2,,,,,,
689,0.07158681750297546,2,,,,,,
699,0.29386523365974426,2,,,,,,
709,0.10329636931419373,2,,,,,,
719,0.1312296986579895,2,,,,,,
729,0.07263662666082382,2,,,,,,
739,0.25172093510627747,2,,,,,,
749,0.05681896209716797,2,,,,,,
759,0.08979152143001556,2,,,,,,
769,0.0577642060816288,2,,,,,,
779,0.08628597110509872,2,,,,,,
789,0.10189633816480637,2,,,,,,
799,0.0735231339931488,2,,,,,,
809,0.054678644984960556,2,,,,,,
819,0.05315568670630455,2,,,,,,
829,0.10083332657814026,2,,,,,,
839,0.1230824664235115,2,,,,,,
849,0.14896851778030396,2,,,,,,
859,0.17943492531776428,2,,,,,,
869,0.08870191127061844,2,,,,,,
879,0.04761183261871338,2,,,,,,
889,0.14295101165771484,2,,,,,,
899,0.1078241616487503,2,,,,,,
909,0.11399690806865692,2,,,,,,
919,0.083318792283535,2,,,,,,
929,0.10537814348936081,2,,,,,,
939,0.0941413938999176,2,,,,,,
949,0.05386463925242424,2,,,,,,
959,0.19345466792583466,2,,,,,,
969,0.11371131241321564,2,,,,,,
979,0.09127745032310486,2,,,,,,
989,0.05739281326532364,2,,,,,,
999,0.2822611629962921,2,,,,,,
1009,0.26805540919303894,2,,,,,,
1016,,2,0.42049935460090637,0.10133633762598038,0.4642195999622345,0.8481605052947998,0.4848170876502991,
1019,0.08384926617145538,3,,,,,,
1029,0.06642114371061325,3,,,,,,
1039,0.08234474062919617,3,,,,,,
1049,0.10561571270227432,3,,,,,,
1059,0.055208802223205566,3,,,,,,
1069,0.03683450073003769,3,,,,,,
1079,0.04570237547159195,3,,,,,,
1089,0.047453373670578,3,,,,,,
1099,0.08095256984233856,3,,,,,,
1109,0.03593664988875389,3,,,,,,
1119,0.05022111535072327,3,,,,,,
1129,0.18292908370494843,3,,,,,,
1139,0.03247741982340813,3,,,,,,
1149,0.0678238570690155,3,,,,,,
1159,0.09675834327936172,3,,,,,,
1169,0.0277716014534235,3,,,,,,
1179,0.08105813711881638,3,,,,,,
1189,0.047154735773801804,3,,,,,,
1199,0.045295074582099915,3,,,,,,
1209,0.04955901578068733,3,,,,,,
1219,0.16162623465061188,3,,,,,,
1229,0.04661675915122032,3,,,,,,
1239,0.01871662028133869,3,,,,,,
1249,0.08955669403076172,3,,,,,,
1259,0.05161026492714882,3,,,,,,
1269,0.06060264632105827,3,,,,,,
1279,0.037156641483306885,3,,,,,,
1289,0.03391646593809128,3,,,,,,
1299,0.10366211831569672,3,,,,,,
1309,0.06467039883136749,3,,,,,,
1319,0.0884481891989708,3,,,,,,
1329,0.6493130922317505,3,,,,,,
1339,0.039211831986904144,3,,,,,,
1349,0.04958513006567955,3,,,,,,
1355,,3,0.48488831520080566,0.10634276270866394,0.5232178568840027,0.8613845109939575,0.5342584252357483,
1359,0.13656365871429443,4,,,,,,
1369,0.030451638624072075,4,,,,,,
1379,0.018484527245163918,4,,,,,,
1389,0.040781181305646896,4,,,,,,
1399,0.037909239530563354,4,,,,,,
1409,0.16690249741077423,4,,,,,,
1419,0.07536623626947403,4,,,,,,
1429,0.03963048383593559,4,,,,,,
