epoch,train_loss,step,val_qa_sas,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_em,test_loss
0,0.08783853054046631,9,,,,,,
0,0.053449299186468124,19,,,,,,
0,0.053844206035137177,29,,,,,,
0,0.04462070390582085,39,,,,,,
0,0.04599745199084282,49,,,,,,
0,0.050473302602767944,59,,,,,,
0,0.03411930799484253,69,,,,,,
0,0.04469435662031174,79,,,,,,
0,0.052738256752491,89,,,,,,
0,0.0350290983915329,99,,,,,,
0,0.03716984763741493,109,,,,,,
0,0.03073219023644924,119,,,,,,
0,0.038620639592409134,129,,,,,,
0,0.027556080371141434,139,,,,,,
0,0.06611580401659012,149,,,,,,
0,0.05207294225692749,159,,,,,,
0,0.04107986018061638,169,,,,,,
0,0.06739690899848938,179,,,,,,
0,0.05117059871554375,189,,,,,,
0,0.027832215651869774,199,,,,,,
0,0.05306154862046242,209,,,,,,
0,0.04988797754049301,219,,,,,,
0,0.051349490880966187,229,,,,,,
0,0.04368917644023895,239,,,,,,
0,0.027955787256360054,249,,,,,,
0,0.021281249821186066,259,,,,,,
0,0.025922108441591263,269,,,,,,
0,0.02395419217646122,279,,,,,,
0,0.04815994203090668,289,,,,,,
0,0.03362727910280228,299,,,,,,
0,0.04574769362807274,309,,,,,,
0,0.02958383597433567,319,,,,,,
0,0.03714791312813759,329,,,,,,
0,0.029253296554088593,339,,,,,,
0,0.04717295616865158,349,,,,,,
0,0.04447133466601372,359,,,,,,
0,0.03653191030025482,369,,,,,,
0,0.028659604489803314,379,,,,,,
0,0.024101965129375458,389,,,,,,
0,0.030865216627717018,399,,,,,,
0,0.03780807554721832,409,,,,,,
0,0.04741337150335312,419,,,,,,
0,0.04618169367313385,429,,,,,,
0,0.027878256514668465,439,,,,,,
0,0.03852350637316704,449,,,,,,
0,,455,0.3660314083099365,0.10190454870462418,0.28210753202438354,0.8331047892570496,0.21727019548416138,
1,0.0466802753508091,459,,,,,,
1,0.06397610902786255,469,,,,,,
1,0.051600486040115356,479,,,,,,
1,0.03545638173818588,489,,,,,,
1,0.021412471309304237,499,,,,,,
1,0.03359444811940193,509,,,,,,
1,0.028865918517112732,519,,,,,,
1,0.03186908736824989,529,,,,,,
1,0.03534461185336113,539,,,,,,
1,0.02233833260834217,549,,,,,,
1,0.03386933356523514,559,,,,,,
1,0.029207434505224228,569,,,,,,
