train_loss,epoch,step,val_qa_sas,val_qa_em,val_qa_answer_f1,val_loss,val_qa_bert_score,test_loss
0.48933374881744385,0,9,,,,,,
0.3131908178329468,0,19,,,,,,
0.16223400831222534,0,29,,,,,,
0.16161726415157318,0,39,,,,,,
0.2603953778743744,0,49,,,,,,
0.3415244519710541,0,59,,,,,,
0.16400782763957977,0,69,,,,,,
0.25786861777305603,0,79,,,,,,
0.1758086234331131,0,89,,,,,,
0.21395336091518402,0,99,,,,,,
0.24827225506305695,0,109,,,,,,
0.23267434537410736,0,119,,,,,,
0.11280006170272827,0,129,,,,,,
0.17994782328605652,0,139,,,,,,
0.24062320590019226,0,149,,,,,,
0.25915735960006714,0,159,,,,,,
0.23581691086292267,0,169,,,,,,
0.27978065609931946,0,179,,,,,,
0.1361406147480011,0,189,,,,,,
0.184390589594841,0,199,,,,,,
0.2526557445526123,0,209,,,,,,
0.14535261690616608,0,219,,,,,,
0.18350879848003387,0,229,,,,,,
0.17901097238063812,0,239,,,,,,
0.1789695769548416,0,249,,,,,,
0.07948075234889984,0,259,,,,,,
0.27199873328208923,0,269,,,,,,
0.0476912222802639,0,279,,,,,,
0.12758232653141022,0,289,,,,,,
0.12307397276163101,0,299,,,,,,
0.2006930410861969,0,309,,,,,,
0.17736941576004028,0,319,,,,,,
0.15698140859603882,0,329,,,,,,
0.14631320536136627,0,339,,,,,,
0.08335360139608383,0,349,,,,,,
0.18253904581069946,0,359,,,,,,
0.15692611038684845,0,369,,,,,,
0.13400444388389587,0,379,,,,,,
0.144053116440773,0,389,,,,,,
0.11142666637897491,0,399,,,,,,
0.1188649982213974,0,409,,,,,,
0.11495734751224518,0,419,,,,,,
0.13466495275497437,0,429,,,,,,
0.15192124247550964,0,439,,,,,,
0.15256765484809875,0,449,,,,,,
0.09916885942220688,0,459,,,,,,
0.20099298655986786,0,469,,,,,,
0.1282060593366623,0,479,,,,,,
0.14356260001659393,0,489,,,,,,
0.19619965553283691,0,499,,,,,,
0.14811007678508759,0,509,,,,,,
0.13908009231090546,0,519,,,,,,
0.1242898628115654,0,529,,,,,,
0.16624942421913147,0,539,,,,,,
0.11294662952423096,0,549,,,,,,
0.20083855092525482,0,559,,,,,,
0.06948745995759964,0,569,,,,,,
