train_loss,epoch,step,val_qa_em,val_qa_bert_score,val_qa_sas,val_qa_answer_f1,val_loss,test_loss
0.8009348511695862,0,9,,,,,,
0.3043128252029419,0,19,,,,,,
0.31369373202323914,0,29,,,,,,
0.21709835529327393,0,39,,,,,,
0.3950062394142151,0,49,,,,,,
0.2779305875301361,0,59,,,,,,
0.19235987961292267,0,69,,,,,,
0.1178499162197113,0,79,,,,,,
0.2658243775367737,0,89,,,,,,
0.21520671248435974,0,99,,,,,,
0.23396798968315125,0,109,,,,,,
0.20359236001968384,0,119,,,,,,
0.26065513491630554,0,129,,,,,,
0.3067467510700226,0,139,,,,,,
0.12438160926103592,0,149,,,,,,
0.20517483353614807,0,159,,,,,,
0.18969346582889557,0,169,,,,,,
0.2658490538597107,0,179,,,,,,
0.20540426671504974,0,189,,,,,,
0.2238539606332779,0,199,,,,,,
0.17396944761276245,0,209,,,,,,
0.21453098952770233,0,219,,,,,,
0.15224996209144592,0,229,,,,,,
0.16364383697509766,0,239,,,,,,
0.18540121614933014,0,249,,,,,,
0.1920730024576187,0,259,,,,,,
0.1280854493379593,0,269,,,,,,
0.16963261365890503,0,279,,,,,,
0.16395576298236847,0,289,,,,,,
0.14053113758563995,0,299,,,,,,
0.16622047126293182,0,309,,,,,,
0.13593615591526031,0,319,,,,,,
0.17482353746891022,0,329,,,,,,
,0,338,0.34822601079940796,0.823888897895813,0.43527090549468994,0.4038328528404236,0.1123286783695221,
0.11351870745420456,1,339,,,,,,
0.1320974975824356,1,349,,,,,,
0.13593606650829315,1,359,,,,,,
0.13133598864078522,1,369,,,,,,
0.17245295643806458,1,379,,,,,,
0.35758113861083984,1,389,,,,,,
0.10530547052621841,1,399,,,,,,
0.06934462487697601,1,409,,,,,,
0.10022088885307312,1,419,,,,,,
0.07826294749975204,1,429,,,,,,
0.12189507484436035,1,439,,,,,,
0.08130373060703278,1,449,,,,,,
0.09213203191757202,1,459,,,,,,
0.1780714988708496,1,469,,,,,,
0.1393214762210846,1,479,,,,,,
0.16396546363830566,1,489,,,,,,
0.12285498529672623,1,499,,,,,,
0.10620295256376266,1,509,,,,,,
0.2025585174560547,1,519,,,,,,
0.23562291264533997,1,529,,,,,,
0.17111898958683014,1,539,,,,,,
0.17407570779323578,1,549,,,,,,
0.09792543947696686,1,559,,,,,,
0.11909298598766327,1,569,,,,,,
0.24930693209171295,1,579,,,,,,
0.1678861826658249,1,589,,,,,,
0.10602231323719025,1,599,,,,,,
0.09580565989017487,1,609,,,,,,
0.1427101045846939,1,619,,,,,,
0.1437588930130005,1,629,,,,,,
0.08580905199050903,1,639,,,,,,
0.31842240691185,1,649,,,,,,
0.1945628821849823,1,659,,,,,,
0.13670018315315247,1,669,,,,,,
,1,677,0.3850197196006775,0.8316823244094849,0.46082064509391785,0.43824994564056396,0.08774533867835999,
0.11202522367238998,2,679,,,,,,
0.07890410721302032,2,689,,,,,,
0.07431214302778244,2,699,,,,,,
0.13670037686824799,2,709,,,,,,
0.10262548178434372,2,719,,,,,,
0.05456065014004707,2,729,,,,,,
0.10748526453971863,2,739,,,,,,
0.08006494492292404,2,749,,,,,,
0.06082278490066528,2,759,,,,,,
0.07056967914104462,2,769,,,,,,
0.09677019715309143,2,779,,,,,,
0.06365757435560226,2,789,,,,,,
0.0709068775177002,2,799,,,,,,
0.055462319403886795,2,809,,,,,,
0.07383447885513306,2,819,,,,,,
0.12988008558750153,2,829,,,,,,
0.06189960241317749,2,839,,,,,,
0.12783214449882507,2,849,,,,,,
0.08549417555332184,2,859,,,,,,
0.11807369440793991,2,869,,,,,,
