step,train_loss,epoch,val_qa_bert_score,val_qa_sas,val_qa_answer_f1,val_loss,val_qa_em,test_loss
9,0.31199556589126587,0,,,,,,
19,0.3005233407020569,0,,,,,,
29,0.25737079977989197,0,,,,,,
39,0.3850717842578888,0,,,,,,
49,0.21530170738697052,0,,,,,,
59,0.7318048477172852,0,,,,,,
69,0.20438730716705322,0,,,,,,
79,0.4595913290977478,0,,,,,,
89,0.3000428378582001,0,,,,,,
99,0.2918989956378937,0,,,,,,
109,1.248913049697876,0,,,,,,
119,1.024644374847412,0,,,,,,
129,0.18376938998699188,0,,,,,,
139,0.16267243027687073,0,,,,,,
149,0.4185327887535095,0,,,,,,
159,0.23258642852306366,0,,,,,,
169,0.15271081030368805,0,,,,,,
179,0.210765078663826,0,,,,,,
189,0.29468604922294617,0,,,,,,
199,0.35130760073661804,0,,,,,,
209,0.17392711341381073,0,,,,,,
214,,0,0.860754132270813,0.6162483096122742,0.5478036999702454,0.15567760169506073,0.3462603986263275,
219,0.21495430171489716,1,,,,,,
229,0.0986732468008995,1,,,,,,
239,0.19110991060733795,1,,,,,,
249,0.20557639002799988,1,,,,,,
259,0.30112525820732117,1,,,,,,
269,0.39993542432785034,1,,,,,,
279,0.3024332523345947,1,,,,,,
289,0.20190507173538208,1,,,,,,
299,0.09293035417795181,1,,,,,,
309,0.11244075745344162,1,,,,,,
319,0.13059724867343903,1,,,,,,
329,0.282943993806839,1,,,,,,
339,0.5666917562484741,1,,,,,,
349,0.2646245062351227,1,,,,,,
359,0.1429649293422699,1,,,,,,
369,0.26851096749305725,1,,,,,,
379,0.7829810380935669,1,,,,,,
389,0.160862997174263,1,,,,,,
399,0.3334391117095947,1,,,,,,
409,0.27735307812690735,1,,,,,,
419,0.17519985139369965,1,,,,,,
429,0.21644258499145508,1,,,,,,
429,,1,0.8761934041976929,0.6558136940002441,0.5941702723503113,0.12104979902505875,0.41274237632751465,
439,0.09119991213083267,2,,,,,,
449,0.12820808589458466,2,,,,,,
459,0.09240652620792389,2,,,,,,
469,0.0785692110657692,2,,,,,,
479,0.10169317573308945,2,,,,,,
489,0.45289716124534607,2,,,,,,
499,0.0924745500087738,2,,,,,,
509,0.15845902264118195,2,,,,,,
519,0.16830959916114807,2,,,,,,
529,0.08483894914388657,2,,,,,,
539,0.08062943816184998,2,,,,,,
549,0.09377996623516083,2,,,,,,
559,0.207318976521492,2,,,,,,
569,0.13056398928165436,2,,,,,,
579,0.1267630159854889,2,,,,,,
589,0.04799729958176613,2,,,,,,
599,0.14871104061603546,2,,,,,,
609,0.13870380818843842,2,,,,,,
619,0.1790090799331665,2,,,,,,
629,0.3612934947013855,2,,,,,,
639,0.20139451324939728,2,,,,,,
644,,2,0.8838348984718323,0.67277592420578,0.6203018426895142,0.12001045048236847,0.440443217754364,
649,0.1273818463087082,3,,,,,,
659,0.02215789444744587,3,,,,,,
669,0.1022222712635994,3,,,,,,
679,0.08898121863603592,3,,,,,,
689,0.10254634916782379,3,,,,,,
699,0.15067152678966522,3,,,,,,
709,0.16120241582393646,3,,,,,,
719,0.07719064503908157,3,,,,,,
729,0.022832879796624184,3,,,,,,
739,0.026873741298913956,3,,,,,,
749,0.036336593329906464,3,,,,,,
759,0.04020588472485542,3,,,,,,
769,0.21261917054653168,3,,,,,,
779,0.14040140807628632,3,,,,,,
789,0.04010321944952011,3,,,,,,
799,0.04704597219824791,3,,,,,,
809,0.46600568294525146,3,,,,,,
819,0.0318271778523922,3,,,,,,
829,0.09666487574577332,3,,,,,,
839,0.11598633229732513,3,,,,,,
849,0.0352061502635479,3,,,,,,
859,0.09304683655500412,3,,,,,,
859,,3,0.8865624666213989,0.6788066625595093,0.6249737739562988,0.1308714598417282,0.4321329593658447,
869,0.05949528515338898,4,,,,,,
879,0.04749716445803642,4,,,,,,
889,0.03222708776593208,4,,,,,,
899,0.017499810084700584,4,,,,,,
909,0.015710195526480675,4,,,,,,
919,0.2736697494983673,4,,,,,,
929,0.030649691820144653,4,,,,,,
939,0.05943664535880089,4,,,,,,
949,0.04487106576561928,4,,,,,,
959,0.009381420910358429,4,,,,,,
969,0.01090103480964899,4,,,,,,
979,0.016599953174591064,4,,,,,,
989,0.043213870376348495,4,,,,,,
999,0.04602665454149246,4,,,,,,
1009,0.02829245664179325,4,,,,,,
1019,0.017659064382314682,4,,,,,,
1029,0.04841804504394531,4,,,,,,
1039,0.04803597554564476,4,,,,,,
1049,0.06271833926439285,4,,,,,,
1059,0.08175597339868546,4,,,,,,
1069,0.056324537843465805,4,,,,,,
1074,,4,0.8894345164299011,0.6852856278419495,0.632707417011261,0.15924662351608276,0.4293628931045532,
1075,,5,,,,,,0.15924662351608276
