epoch,step,train_loss,val_qa_sas,val_qa_bert_score,val_qa_em,val_qa_answer_f1,val_loss,test_loss
0,9,0.10218516737222672,,,,,,
0,19,0.07759196311235428,,,,,,
0,29,0.07277936488389969,,,,,,
0,39,0.05648591369390488,,,,,,
0,49,0.058212991803884506,,,,,,
0,59,0.04559512063860893,,,,,,
0,69,0.05013241618871689,,,,,,
0,79,0.07738387584686279,,,,,,
0,89,0.07109417021274567,,,,,,
0,99,0.048944272100925446,,,,,,
0,109,0.039737146347761154,,,,,,
0,119,0.07064642757177353,,,,,,
0,129,0.046863190829753876,,,,,,
0,139,0.06383045017719269,,,,,,
0,149,0.059437476098537445,,,,,,
0,159,0.04765715077519417,,,,,,
0,169,0.0657910481095314,,,,,,
0,179,0.06411178410053253,,,,,,
0,189,0.046801429241895676,,,,,,
0,199,0.028221741318702698,,,,,,
0,209,0.03351183608174324,,,,,,
0,219,0.06517741084098816,,,,,,
0,229,0.04911085590720177,,,,,,
0,236,,0.5306516885757446,0.8793491125106812,0.4221789836883545,0.4709298610687256,0.09443388134241104,
1,239,0.04906339570879936,,,,,,
1,249,0.03684176504611969,,,,,,
1,259,0.05170031264424324,,,,,,
1,269,0.06321589648723602,,,,,,
1,279,0.042542919516563416,,,,,,
1,289,0.031079126521945,,,,,,
1,299,0.05284329876303673,,,,,,
1,309,0.05241909623146057,,,,,,
1,319,0.05389493331313133,,,,,,
1,329,0.03524521365761757,,,,,,
1,339,0.026876432821154594,,,,,,
1,349,0.03141409158706665,,,,,,
1,359,0.03001898154616356,,,,,,
1,369,0.024713704362511635,,,,,,
1,379,0.03528652340173721,,,,,,
1,389,0.023392798379063606,,,,,,
1,399,0.03383582457900047,,,,,,
1,409,0.042868588119745255,,,,,,
1,419,0.05184755474328995,,,,,,
1,429,0.027857501059770584,,,,,,
1,439,0.014176186174154282,,,,,,
1,449,0.05739497393369675,,,,,,
1,459,0.03873767703771591,,,,,,
1,469,0.043106354773044586,,,,,,
1,473,,0.7204867005348206,0.9299498200416565,0.661478579044342,0.6913983821868896,0.07823559641838074,
2,479,0.028168626129627228,,,,,,
2,489,0.013211767189204693,,,,,,
2,499,0.02550158090889454,,,,,,
2,509,0.020064417272806168,,,,,,
2,519,0.034254562109708786,,,,,,
2,529,0.014787781052291393,,,,,,
2,539,0.03150619566440582,,,,,,
2,549,0.019082508981227875,,,,,,
2,559,0.019282657653093338,,,,,,
2,569,0.013277766294777393,,,,,,
2,579,0.02153077721595764,,,,,,
2,589,0.012867690064013004,,,,,,
2,599,0.03192928060889244,,,,,,
2,609,0.028435636311769485,,,,,,
2,619,0.013528063893318176,,,,,,
2,629,0.0217475276440382,,,,,,
2,639,0.022468846291303635,,,,,,
2,649,0.019414298236370087,,,,,,
2,659,0.01681319624185562,,,,,,
2,669,0.02682112716138363,,,,,,
2,679,0.018491415306925774,,,,,,
2,689,0.020785901695489883,,,,,,
2,699,0.028115835040807724,,,,,,
2,709,0.016685908660292625,,,,,,
2,710,,0.7277953028678894,0.9311859607696533,0.6692606806755066,0.6987361311912537,0.08262734860181808,
3,719,0.0159018412232399,,,,,,
3,729,0.013995707035064697,,,,,,
3,739,0.0202079638838768,,,,,,
3,749,0.03235098719596863,,,,,,
3,759,0.014533051289618015,,,,,,
3,769,0.006106183864176273,,,,,,
3,779,0.010315932333469391,,,,,,
3,789,0.008349592797458172,,,,,,
3,799,0.011186834424734116,,,,,,
3,809,0.023382123559713364,,,,,,
3,819,0.007088444661349058,,,,,,
3,829,0.006859361659735441,,,,,,
3,839,0.006002021953463554,,,,,,
3,849,0.011265680193901062,,,,,,
3,859,0.006710858084261417,,,,,,
3,869,0.005749992094933987,,,,,,
3,879,0.021131761372089386,,,,,,
3,889,0.005685789976269007,,,,,,
3,899,0.0069928038865327835,,,,,,
3,909,0.00447549344971776,,,,,,
3,919,0.008173324167728424,,,,,,
3,929,0.005445883609354496,,,,,,
3,939,0.009183983318507671,,,,,,
3,947,,0.7312771677970886,0.9327459931373596,0.6731517314910889,0.7043737769126892,0.11601852625608444,
4,949,0.001278375624679029,,,,,,
4,959,0.014994622208178043,,,,,,
4,969,0.007176744285970926,,,,,,
4,979,0.00887462217360735,,,,,,
4,989,0.0129749346524477,,,,,,
4,999,0.023357857018709183,,,,,,
4,1009,0.0036341859959065914,,,,,,
4,1019,0.01204637996852398,,,,,,
4,1029,0.012473814189434052,,,,,,
4,1039,0.006528474856168032,,,,,,
4,1049,0.004616329446434975,,,,,,
4,1059,0.0090063801035285,,,,,,
4,1069,0.005268219392746687,,,,,,
4,1079,0.002794060157611966,,,,,,
4,1089,0.00686802389100194,,,,,,
4,1099,0.004711126442998648,,,,,,
4,1109,0.0022856835275888443,,,,,,
4,1119,0.006966906599700451,,,,,,
4,1129,0.0011661596363410354,,,,,,
4,1139,0.0024758591316640377,,,,,,
4,1149,0.0014137355610728264,,,,,,
4,1159,0.004063637927174568,,,,,,
4,1169,0.016886979341506958,,,,,,
4,1179,0.0025230864994227886,,,,,,
4,1184,,0.712931752204895,0.9282249808311462,0.6536964774131775,0.6842562556266785,0.1610141396522522,
5,1185,,,,,,,0.1610141396522522
